2026-05-05 10:44:40,798 INFO root | progress: 5/1000 (45.0s, 9.0s/q)
2026-05-05 10:52:45,038 INFO root | progress: 245/1000 (529.2s, 2.2s/q)
2026-05-05 10:52:49,786 INFO root | progress: 250/1000 (534.0s, 2.1s/q)
2026-05-05 10:53:00,461 INFO root | progress: 255/1000 (544.7s, 2.1s/q)
2026-05-05 10:53:15,497 INFO root | progress: 260/1000 (559.7s, 2.2s/q)
2026-05-05 10:53:34,291 INFO root | progress: 265/1000 (578.5s, 2.2s/q)
2026-05-05 10:53:44,092 INFO root | progress: 270/1000 (588.3s, 2.2s/q)
2026-05-05 10:53:46,970 INFO root | progress: 275/1000 (591.2s, 2.1s/q)
2026-05-05 10:53:52,153 INFO root | progress: 280/1000 (596.4s, 2.1s/q)
2026-05-05 10:54:10,023 INFO root | progress: 285/1000 (614.2s, 2.2s/q)
2026-05-05 10:54:20,884 INFO root | progress: 290/1000 (625.1s, 2.2s/q)
2026-05-05 10:54:28,811 INFO root | progress: 295/1000 (633.0s, 2.1s/q)
2026-05-05 10:54:38,736 INFO root | progress: 300/1000 (642.9s, 2.1s/q)
2026-05-05 10:54:44,472 INFO root | progress: 305/1000 (648.7s, 2.1s/q)
2026-05-05 10:54:56,559 INFO root | progress: 310/1000 (660.8s, 2.1s/q)
2026-05-05 10:55:07,226 INFO root | progress: 315/1000 (671.4s, 2.1s/q)
2026-05-05 10:55:17,504 INFO root | progress: 320/1000 (681.7s, 2.1s/q)
2026-05-05 10:55:25,041 INFO root | progress: 325/1000 (689.2s, 2.1s/q)
2026-05-05 10:55:33,279 INFO root | progress: 330/1000 (697.5s, 2.1s/q)
2026-05-05 10:55:46,360 INFO root | progress: 335/1000 (710.6s, 2.1s/q)
2026-05-05 10:56:00,517 INFO root | progress: 340/1000 (724.7s, 2.1s/q)
2026-05-05 10:56:06,331 INFO root | progress: 345/1000 (730.5s, 2.1s/q)
2026-05-05 10:56:17,251 INFO root | progress: 350/1000 (741.5s, 2.1s/q)
2026-05-05 10:56:22,612 INFO root | progress: 355/1000 (746.8s, 2.1s/q)
2026-05-05 10:56:30,196 INFO root | progress: 360/1000 (754.4s, 2.1s/q)
2026-05-05 10:56:46,645 INFO root | progress: 365/1000 (770.9s, 2.1s/q)
2026-05-05 10:56:57,576 INFO root | progress: 370/1000 (781.8s, 2.1s/q)
2026-05-05 10:57:08,132 INFO root | progress: 375/1000 (792.3s, 2.1s/q)
2026-05-05 10:57:15,268 INFO root | progress: 380/1000 (799.5s, 2.1s/q)
2026-05-05 10:57:19,840 INFO root | progress: 385/1000 (804.0s, 2.1s/q)
2026-05-05 10:57:33,929 INFO root | progress: 390/1000 (818.1s, 2.1s/q)
2026-05-05 10:57:50,401 INFO root | progress: 395/1000 (834.6s, 2.1s/q)
2026-05-05 10:58:05,970 INFO root | progress: 400/1000 (850.2s, 2.1s/q)
2026/05/05 10:58:08 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=1024. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-05 10:58:08,930 INFO root | progress: 405/1000 (853.1s, 2.1s/q)
2026-05-05 10:58:20,097 INFO root | progress: 410/1000 (864.3s, 2.1s/q)
2026-05-05 10:58:25,501 INFO root | progress: 415/1000 (869.7s, 2.1s/q)
2026-05-05 10:58:45,258 INFO root | progress: 420/1000 (889.5s, 2.1s/q)
2026-05-05 10:58:52,972 INFO root | progress: 425/1000 (897.2s, 2.1s/q)
2026-05-05 10:59:01,114 INFO root | progress: 430/1000 (905.3s, 2.1s/q)
2026-05-05 10:59:11,019 INFO root | progress: 435/1000 (915.2s, 2.1s/q)
2026-05-05 10:59:20,739 INFO root | progress: 440/1000 (924.9s, 2.1s/q)
2026-05-05 10:59:35,447 INFO root | progress: 445/1000 (939.7s, 2.1s/q)
2026-05-05 10:59:47,010 INFO root | progress: 450/1000 (951.2s, 2.1s/q)
2026-05-05 10:59:57,653 INFO root | progress: 455/1000 (961.9s, 2.1s/q)
2026-05-05 11:00:07,637 INFO root | progress: 460/1000 (971.8s, 2.1s/q)
2026-05-05 11:00:14,907 INFO root | progress: 465/1000 (979.1s, 2.1s/q)
2026/05/05 11:00:21 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=1024. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-05 11:00:27,730 INFO root | progress: 470/1000 (991.9s, 2.1s/q)
2026-05-05 11:00:31,130 INFO root | progress: 475/1000 (995.3s, 2.1s/q)
2026-05-05 11:00:43,867 INFO root | progress: 480/1000 (1008.1s, 2.1s/q)
2026-05-05 11:00:58,990 INFO root | progress: 485/1000 (1023.2s, 2.1s/q)
2026-05-05 11:01:05,126 INFO root | progress: 490/1000 (1029.3s, 2.1s/q)
2026-05-05 11:01:20,328 INFO root | progress: 495/1000 (1044.5s, 2.1s/q)
2026-05-05 11:01:29,772 INFO root | progress: 500/1000 (1054.0s, 2.1s/q)
2026-05-05 11:01:41,855 INFO root | progress: 505/1000 (1066.1s, 2.1s/q)
2026-05-05 11:01:47,056 INFO root | progress: 510/1000 (1071.3s, 2.1s/q)
2026-05-05 11:01:54,713 INFO root | progress: 515/1000 (1078.9s, 2.1s/q)
2026-05-05 11:02:06,308 INFO root | progress: 520/1000 (1090.5s, 2.1s/q)
2026-05-05 11:02:26,465 INFO root | progress: 525/1000 (1110.7s, 2.1s/q)
2026-05-05 11:02:30,341 INFO root | progress: 530/1000 (1114.5s, 2.1s/q)
2026-05-05 11:02:35,409 INFO root | progress: 535/1000 (1119.6s, 2.1s/q)
2026-05-05 11:02:47,011 INFO root | progress: 540/1000 (1131.2s, 2.1s/q)
2026-05-05 11:03:02,926 INFO root | progress: 545/1000 (1147.1s, 2.1s/q)
2026-05-05 11:03:14,571 INFO root | progress: 550/1000 (1158.8s, 2.1s/q)
2026-05-05 11:03:19,351 INFO root | progress: 555/1000 (1163.6s, 2.1s/q)
2026-05-05 11:03:23,335 INFO root | progress: 560/1000 (1167.5s, 2.1s/q)
2026-05-05 11:03:32,579 INFO root | progress: 565/1000 (1176.8s, 2.1s/q)
2026-05-05 11:03:43,361 INFO root | progress: 570/1000 (1187.6s, 2.1s/q)
2026-05-05 11:03:56,947 INFO root | progress: 575/1000 (1201.2s, 2.1s/q)
2026-05-05 11:04:02,419 INFO root | progress: 580/1000 (1206.6s, 2.1s/q)
2026-05-05 11:04:12,010 INFO root | progress: 585/1000 (1216.2s, 2.1s/q)
2026-05-05 11:04:20,636 INFO root | progress: 590/1000 (1224.8s, 2.1s/q)
2026-05-05 11:04:35,590 INFO root | progress: 595/1000 (1239.8s, 2.1s/q)
2026-05-05 11:04:45,942 INFO root | progress: 600/1000 (1250.1s, 2.1s/q)
2026-05-05 11:04:53,281 INFO root | progress: 605/1000 (1257.5s, 2.1s/q)
2026-05-05 11:04:59,979 INFO root | progress: 610/1000 (1264.2s, 2.1s/q)
2026-05-05 11:05:07,573 INFO root | progress: 615/1000 (1271.8s, 2.1s/q)
2026-05-05 11:05:25,225 INFO root | progress: 620/1000 (1289.4s, 2.1s/q)
2026-05-05 11:05:35,766 INFO root | progress: 625/1000 (1300.0s, 2.1s/q)
2026-05-05 11:05:40,317 INFO root | progress: 630/1000 (1304.5s, 2.1s/q)
2026-05-05 11:06:00,226 INFO root | progress: 635/1000 (1324.4s, 2.1s/q)
2026-05-05 11:06:09,009 INFO root | progress: 640/1000 (1333.2s, 2.1s/q)
2026-05-05 11:06:18,474 INFO root | progress: 645/1000 (1342.7s, 2.1s/q)
2026-05-05 11:06:23,501 INFO root | progress: 650/1000 (1347.7s, 2.1s/q)
2026-05-05 11:06:32,073 INFO root | progress: 655/1000 (1356.3s, 2.1s/q)
2026-05-05 11:06:38,918 INFO root | progress: 660/1000 (1363.1s, 2.1s/q)
2026-05-05 11:06:55,787 INFO root | progress: 665/1000 (1380.0s, 2.1s/q)
2026-05-05 11:07:09,246 INFO root | progress: 670/1000 (1393.5s, 2.1s/q)
2026-05-05 11:07:15,515 INFO root | progress: 675/1000 (1399.7s, 2.1s/q)
2026-05-05 11:07:26,998 INFO root | progress: 680/1000 (1411.2s, 2.1s/q)
2026-05-05 11:07:36,443 INFO root | progress: 685/1000 (1420.7s, 2.1s/q)
2026-05-05 11:07:52,247 INFO root | progress: 690/1000 (1436.5s, 2.1s/q)
2026-05-05 11:07:57,080 INFO root | progress: 695/1000 (1441.3s, 2.1s/q)
2026-05-05 11:08:04,253 INFO root | progress: 700/1000 (1448.5s, 2.1s/q)
2026-05-05 11:08:16,090 INFO root | progress: 705/1000 (1460.3s, 2.1s/q)
2026-05-05 11:08:30,486 INFO root | progress: 710/1000 (1474.7s, 2.1s/q)
2026-05-05 11:08:43,661 INFO root | progress: 715/1000 (1487.9s, 2.1s/q)
2026-05-05 11:08:50,418 INFO root | progress: 720/1000 (1494.6s, 2.1s/q)
2026-05-05 11:08:58,220 INFO root | progress: 725/1000 (1502.4s, 2.1s/q)
2026-05-05 11:09:13,201 INFO root | progress: 730/1000 (1517.4s, 2.1s/q)
2026-05-05 11:09:26,054 INFO root | progress: 735/1000 (1530.3s, 2.1s/q)
2026-05-05 11:09:34,757 INFO root | progress: 740/1000 (1539.0s, 2.1s/q)
2026-05-05 11:09:46,496 INFO root | progress: 745/1000 (1550.7s, 2.1s/q)
2026-05-05 11:09:52,269 INFO root | progress: 750/1000 (1556.5s, 2.1s/q)
2026-05-05 11:10:06,214 INFO root | progress: 755/1000 (1570.4s, 2.1s/q)
2026-05-05 11:10:23,354 INFO root | progress: 760/1000 (1587.6s, 2.1s/q)
2026-05-05 11:10:30,948 INFO root | progress: 765/1000 (1595.2s, 2.1s/q)
2026-05-05 11:10:39,343 INFO root | progress: 770/1000 (1603.6s, 2.1s/q)
2026-05-05 11:10:42,916 INFO root | progress: 775/1000 (1607.1s, 2.1s/q)
2026-05-05 11:10:48,956 INFO root | progress: 780/1000 (1613.2s, 2.1s/q)
2026-05-05 11:11:06,763 INFO root | progress: 785/1000 (1631.0s, 2.1s/q)
2026-05-05 11:11:18,129 INFO root | progress: 790/1000 (1642.3s, 2.1s/q)
2026-05-05 11:11:30,984 INFO root | progress: 795/1000 (1655.2s, 2.1s/q)
2026-05-05 11:11:36,100 INFO root | progress: 800/1000 (1660.3s, 2.1s/q)
2026-05-05 11:11:50,162 INFO root | progress: 805/1000 (1674.4s, 2.1s/q)
2026-05-05 11:12:00,102 INFO root | progress: 810/1000 (1684.3s, 2.1s/q)
2026-05-05 11:12:13,731 INFO root | progress: 815/1000 (1697.9s, 2.1s/q)
2026-05-05 11:12:19,569 INFO root | progress: 820/1000 (1703.8s, 2.1s/q)
2026-05-05 11:12:34,599 INFO root | progress: 825/1000 (1718.8s, 2.1s/q)
2026-05-05 11:12:40,870 INFO root | progress: 830/1000 (1725.1s, 2.1s/q)
2026-05-05 11:12:52,530 INFO root | progress: 835/1000 (1736.7s, 2.1s/q)
2026-05-05 11:13:02,305 INFO root | progress: 840/1000 (1746.5s, 2.1s/q)
2026-05-05 11:13:16,520 INFO root | progress: 845/1000 (1760.7s, 2.1s/q)
2026-05-05 11:13:29,570 INFO root | progress: 850/1000 (1773.8s, 2.1s/q)
2026-05-05 11:13:37,447 INFO root | progress: 855/1000 (1781.7s, 2.1s/q)
2026-05-05 11:13:42,954 INFO root | progress: 860/1000 (1787.2s, 2.1s/q)
2026-05-05 11:13:56,002 INFO root | progress: 865/1000 (1800.2s, 2.1s/q)
2026-05-05 11:14:07,512 INFO root | progress: 870/1000 (1811.7s, 2.1s/q)
2026-05-05 11:14:19,650 INFO root | progress: 875/1000 (1823.9s, 2.1s/q)
2026-05-05 11:14:34,056 INFO root | progress: 880/1000 (1838.3s, 2.1s/q)
2026-05-05 11:14:40,118 INFO root | progress: 885/1000 (1844.3s, 2.1s/q)
2026-05-05 11:14:53,120 INFO root | progress: 890/1000 (1857.3s, 2.1s/q)
2026-05-05 11:15:05,913 INFO root | progress: 895/1000 (1870.1s, 2.1s/q)
2026-05-05 11:15:19,746 INFO root | progress: 900/1000 (1884.0s, 2.1s/q)
2026-05-05 11:15:29,840 INFO root | progress: 905/1000 (1894.0s, 2.1s/q)
2026-05-05 11:15:42,944 INFO root | progress: 910/1000 (1907.2s, 2.1s/q)
2026-05-05 11:15:52,139 INFO root | progress: 915/1000 (1916.3s, 2.1s/q)
2026-05-05 11:16:03,722 INFO root | progress: 920/1000 (1927.9s, 2.1s/q)
2026-05-05 11:16:09,716 INFO root | progress: 925/1000 (1933.9s, 2.1s/q)
2026-05-05 11:16:22,933 INFO root | progress: 930/1000 (1947.1s, 2.1s/q)
2026-05-05 11:16:43,174 INFO root | progress: 935/1000 (1967.4s, 2.1s/q)
2026-05-05 11:16:53,711 INFO root | progress: 940/1000 (1977.9s, 2.1s/q)
2026-05-05 11:17:09,477 INFO root | progress: 945/1000 (1993.7s, 2.1s/q)
2026-05-05 11:17:19,678 INFO root | progress: 950/1000 (2003.9s, 2.1s/q)
2026-05-05 11:17:31,644 INFO root | progress: 955/1000 (2015.9s, 2.1s/q)
2026-05-05 11:17:42,636 INFO root | progress: 960/1000 (2026.8s, 2.1s/q)
2026-05-05 11:18:01,096 INFO root | progress: 965/1000 (2045.3s, 2.1s/q)
2026-05-05 11:18:10,998 INFO root | progress: 970/1000 (2055.2s, 2.1s/q)
2026-05-05 11:18:18,952 INFO root | progress: 975/1000 (2063.2s, 2.1s/q)
2026-05-05 11:18:26,515 INFO root | progress: 980/1000 (2070.7s, 2.1s/q)
2026-05-05 11:18:45,291 INFO root | progress: 985/1000 (2089.5s, 2.1s/q)
2026-05-05 11:18:50,883 INFO root | progress: 990/1000 (2095.1s, 2.1s/q)
2026-05-05 11:18:59,563 INFO root | progress: 995/1000 (2103.8s, 2.1s/q)
2026-05-05 11:19:36,099 INFO root | progress: 1000/1000 (2140.3s, 2.1s/q)
2026-05-05 11:19:36,099 INFO root | done: 1000 predictions written to results/amas_pro/homogeneous_qwen3_14b/hotpot_verified_sas_strict_1000_20260505/predictions.jsonl
