Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 12:59:40,597 INFO root | progress: 5/1000 (39.4s, 7.9s/q)
2026-05-12 13:03:50,028 INFO root | progress: 140/1000 (288.9s, 2.1s/q)
2026-05-12 13:04:00,268 INFO root | progress: 145/1000 (299.1s, 2.1s/q)
2026-05-12 13:04:09,319 INFO root | progress: 150/1000 (308.2s, 2.1s/q)
2026-05-12 13:04:21,955 INFO root | progress: 155/1000 (320.8s, 2.1s/q)
2026-05-12 13:04:32,524 INFO root | progress: 160/1000 (331.4s, 2.1s/q)
2026-05-12 13:04:41,321 INFO root | progress: 165/1000 (340.2s, 2.1s/q)
2026-05-12 13:04:47,393 INFO root | progress: 170/1000 (346.2s, 2.0s/q)
2026-05-12 13:05:03,048 INFO root | progress: 175/1000 (361.9s, 2.1s/q)
2026-05-12 13:05:15,736 INFO root | progress: 180/1000 (374.6s, 2.1s/q)
2026-05-12 13:05:22,661 INFO root | progress: 185/1000 (381.5s, 2.1s/q)
2026-05-12 13:05:28,052 INFO root | progress: 190/1000 (386.9s, 2.0s/q)
2026-05-12 13:05:34,393 INFO root | progress: 195/1000 (393.2s, 2.0s/q)
2026-05-12 13:05:41,725 INFO root | progress: 200/1000 (400.6s, 2.0s/q)
2026-05-12 13:06:02,664 INFO root | progress: 205/1000 (421.5s, 2.1s/q)
2026-05-12 13:06:12,675 INFO root | progress: 210/1000 (431.5s, 2.1s/q)
2026-05-12 13:06:18,794 INFO root | progress: 215/1000 (437.6s, 2.0s/q)
2026-05-12 13:06:31,405 INFO root | progress: 220/1000 (450.2s, 2.0s/q)
2026-05-12 13:06:34,780 INFO root | progress: 225/1000 (453.6s, 2.0s/q)
2026-05-12 13:06:44,564 INFO root | progress: 230/1000 (463.4s, 2.0s/q)
2026-05-12 13:06:54,994 INFO root | progress: 235/1000 (473.8s, 2.0s/q)
2026-05-12 13:07:05,530 INFO root | progress: 240/1000 (484.4s, 2.0s/q)
2026-05-12 13:07:13,404 INFO root | progress: 245/1000 (492.2s, 2.0s/q)
2026-05-12 13:07:24,677 INFO root | progress: 250/1000 (503.5s, 2.0s/q)
2026-05-12 13:07:35,497 INFO root | progress: 255/1000 (514.3s, 2.0s/q)
2026-05-12 13:07:44,480 INFO root | progress: 260/1000 (523.3s, 2.0s/q)
2026-05-12 13:07:52,498 INFO root | progress: 265/1000 (531.3s, 2.0s/q)
2026-05-12 13:08:02,281 INFO root | progress: 270/1000 (541.1s, 2.0s/q)
2026-05-12 13:08:16,110 INFO root | progress: 275/1000 (554.9s, 2.0s/q)
2026-05-12 13:08:21,690 INFO root | progress: 280/1000 (560.5s, 2.0s/q)
2026-05-12 13:08:29,433 INFO root | progress: 285/1000 (568.3s, 2.0s/q)
2026-05-12 13:08:35,946 INFO root | progress: 290/1000 (574.8s, 2.0s/q)
2026-05-12 13:08:45,493 INFO root | progress: 295/1000 (584.3s, 2.0s/q)
2026-05-12 13:09:01,868 INFO root | progress: 300/1000 (600.7s, 2.0s/q)
2026-05-12 13:09:10,047 INFO root | progress: 305/1000 (608.9s, 2.0s/q)
2026-05-12 13:09:14,999 INFO root | progress: 310/1000 (613.8s, 2.0s/q)
2026-05-12 13:09:22,159 INFO root | progress: 315/1000 (621.0s, 2.0s/q)
2026-05-12 13:09:27,885 INFO root | progress: 320/1000 (626.7s, 2.0s/q)
2026-05-12 13:09:46,362 INFO root | progress: 325/1000 (645.2s, 2.0s/q)
2026-05-12 13:09:53,712 INFO root | progress: 330/1000 (652.6s, 2.0s/q)
2026-05-12 13:10:01,017 INFO root | progress: 335/1000 (659.9s, 2.0s/q)
2026-05-12 13:10:09,321 INFO root | progress: 340/1000 (668.2s, 2.0s/q)
2026-05-12 13:10:20,888 INFO root | progress: 345/1000 (679.7s, 2.0s/q)
2026-05-12 13:10:34,899 INFO root | progress: 350/1000 (693.7s, 2.0s/q)
2026-05-12 13:10:41,979 INFO root | progress: 355/1000 (700.8s, 2.0s/q)
2026-05-12 13:10:50,882 INFO root | progress: 360/1000 (709.7s, 2.0s/q)
2026-05-12 13:10:59,177 INFO root | progress: 365/1000 (718.0s, 2.0s/q)
2026-05-12 13:11:05,874 INFO root | progress: 370/1000 (724.7s, 2.0s/q)
2026-05-12 13:11:21,085 INFO root | progress: 375/1000 (739.9s, 2.0s/q)
2026-05-12 13:11:30,181 INFO root | progress: 380/1000 (749.0s, 2.0s/q)
2026-05-12 13:11:37,059 INFO root | progress: 385/1000 (755.9s, 2.0s/q)
2026-05-12 13:11:49,681 INFO root | progress: 390/1000 (768.5s, 2.0s/q)
2026-05-12 13:11:57,293 INFO root | progress: 395/1000 (776.1s, 2.0s/q)
2026-05-12 13:12:11,082 INFO root | progress: 400/1000 (789.9s, 2.0s/q)
2026-05-12 13:12:18,834 INFO root | progress: 405/1000 (797.7s, 2.0s/q)
2026-05-12 13:12:29,207 INFO root | progress: 410/1000 (808.0s, 2.0s/q)
2026-05-12 13:12:39,515 INFO root | progress: 415/1000 (818.4s, 2.0s/q)
2026-05-12 13:12:44,358 INFO root | progress: 420/1000 (823.2s, 2.0s/q)
2026-05-12 13:12:57,020 INFO root | progress: 425/1000 (835.9s, 2.0s/q)
2026-05-12 13:13:07,632 INFO root | progress: 430/1000 (846.5s, 2.0s/q)
2026-05-12 13:13:11,694 INFO root | progress: 435/1000 (850.5s, 2.0s/q)
2026-05-12 13:13:23,619 INFO root | progress: 440/1000 (862.5s, 2.0s/q)
2026-05-12 13:13:32,095 INFO root | progress: 445/1000 (870.9s, 2.0s/q)
2026-05-12 13:13:35,986 INFO root | progress: 450/1000 (874.8s, 1.9s/q)
2026-05-12 13:13:51,078 INFO root | progress: 455/1000 (889.9s, 2.0s/q)
2026-05-12 13:13:58,078 INFO root | progress: 460/1000 (896.9s, 1.9s/q)
2026-05-12 13:14:04,899 INFO root | progress: 465/1000 (903.7s, 1.9s/q)
2026-05-12 13:14:21,193 INFO root | progress: 470/1000 (920.0s, 2.0s/q)
2026-05-12 13:14:28,009 INFO root | progress: 475/1000 (926.8s, 2.0s/q)
2026-05-12 13:14:30,818 INFO root | progress: 480/1000 (929.7s, 1.9s/q)
2026-05-12 13:14:40,487 INFO root | progress: 485/1000 (939.3s, 1.9s/q)
2026-05-12 13:14:52,432 INFO root | progress: 490/1000 (951.3s, 1.9s/q)
2026-05-12 13:15:03,549 INFO root | progress: 495/1000 (962.4s, 1.9s/q)
2026-05-12 13:15:12,420 INFO root | progress: 500/1000 (971.3s, 1.9s/q)
2026-05-12 13:15:22,250 INFO root | progress: 505/1000 (981.1s, 1.9s/q)
2026-05-12 13:15:30,930 INFO root | progress: 510/1000 (989.8s, 1.9s/q)
2026-05-12 13:15:40,464 INFO root | progress: 515/1000 (999.3s, 1.9s/q)
2026-05-12 13:15:50,457 INFO root | progress: 520/1000 (1009.3s, 1.9s/q)
2026-05-12 13:16:01,730 INFO root | progress: 525/1000 (1020.6s, 1.9s/q)
2026-05-12 13:16:05,252 INFO root | progress: 530/1000 (1024.1s, 1.9s/q)
2026-05-12 13:16:11,055 INFO root | progress: 535/1000 (1029.9s, 1.9s/q)
2026-05-12 13:16:23,199 INFO root | progress: 540/1000 (1042.0s, 1.9s/q)
2026-05-12 13:16:36,044 INFO root | progress: 545/1000 (1054.9s, 1.9s/q)
2026-05-12 13:16:42,463 INFO root | progress: 550/1000 (1061.3s, 1.9s/q)
2026-05-12 13:16:50,250 INFO root | progress: 555/1000 (1069.1s, 1.9s/q)
2026-05-12 13:17:03,024 INFO root | progress: 560/1000 (1081.9s, 1.9s/q)
2026-05-12 13:17:08,754 INFO root | progress: 565/1000 (1087.6s, 1.9s/q)
2026-05-12 13:17:26,102 INFO root | progress: 570/1000 (1104.9s, 1.9s/q)
2026-05-12 13:17:36,475 INFO root | progress: 575/1000 (1115.3s, 1.9s/q)
2026-05-12 13:17:43,374 INFO root | progress: 580/1000 (1122.2s, 1.9s/q)
2026-05-12 13:17:51,107 INFO root | progress: 585/1000 (1129.9s, 1.9s/q)
2026-05-12 13:18:02,910 INFO root | progress: 590/1000 (1141.7s, 1.9s/q)
2026-05-12 13:18:09,444 INFO root | progress: 595/1000 (1148.3s, 1.9s/q)
2026-05-12 13:18:13,952 INFO root | progress: 600/1000 (1152.8s, 1.9s/q)
2026-05-12 13:18:31,222 INFO root | progress: 605/1000 (1170.1s, 1.9s/q)
2026-05-12 13:18:45,498 INFO root | progress: 610/1000 (1184.3s, 1.9s/q)
2026-05-12 13:18:49,998 INFO root | progress: 615/1000 (1188.8s, 1.9s/q)
2026-05-12 13:19:01,414 INFO root | progress: 620/1000 (1200.3s, 1.9s/q)
2026-05-12 13:19:15,485 INFO root | progress: 625/1000 (1214.3s, 1.9s/q)
2026-05-12 13:19:24,499 INFO root | progress: 630/1000 (1223.3s, 1.9s/q)
2026-05-12 13:19:31,389 INFO root | progress: 635/1000 (1230.2s, 1.9s/q)
2026-05-12 13:19:36,837 INFO root | progress: 640/1000 (1235.7s, 1.9s/q)
2026-05-12 13:19:43,174 INFO root | progress: 645/1000 (1242.0s, 1.9s/q)
2026-05-12 13:19:56,490 INFO root | progress: 650/1000 (1255.3s, 1.9s/q)
2026-05-12 13:20:11,046 INFO root | progress: 655/1000 (1269.9s, 1.9s/q)
2026-05-12 13:20:20,159 INFO root | progress: 660/1000 (1279.0s, 1.9s/q)
2026-05-12 13:20:34,068 INFO root | progress: 665/1000 (1292.9s, 1.9s/q)
2026-05-12 13:20:38,902 INFO root | progress: 670/1000 (1297.7s, 1.9s/q)
2026-05-12 13:20:46,502 INFO root | progress: 675/1000 (1305.3s, 1.9s/q)
2026-05-12 13:20:59,598 INFO root | progress: 680/1000 (1318.4s, 1.9s/q)
2026-05-12 13:21:08,277 INFO root | progress: 685/1000 (1327.1s, 1.9s/q)
2026-05-12 13:21:21,718 INFO root | progress: 690/1000 (1340.6s, 1.9s/q)
2026-05-12 13:21:33,672 INFO root | progress: 695/1000 (1352.5s, 1.9s/q)
2026-05-12 13:21:41,559 INFO root | progress: 700/1000 (1360.4s, 1.9s/q)
2026-05-12 13:21:48,711 INFO root | progress: 705/1000 (1367.6s, 1.9s/q)
2026-05-12 13:21:54,679 INFO root | progress: 710/1000 (1373.5s, 1.9s/q)
2026-05-12 13:22:12,097 INFO root | progress: 715/1000 (1390.9s, 1.9s/q)
2026-05-12 13:22:21,005 INFO root | progress: 720/1000 (1399.8s, 1.9s/q)
2026-05-12 13:22:33,022 INFO root | progress: 725/1000 (1411.9s, 1.9s/q)
2026-05-12 13:22:43,887 INFO root | progress: 730/1000 (1422.7s, 1.9s/q)
2026-05-12 13:22:47,129 INFO root | progress: 735/1000 (1426.0s, 1.9s/q)
2026-05-12 13:22:58,049 INFO root | progress: 740/1000 (1436.9s, 1.9s/q)
2026-05-12 13:23:10,402 INFO root | progress: 745/1000 (1449.2s, 1.9s/q)
2026-05-12 13:23:25,266 INFO root | progress: 750/1000 (1464.1s, 2.0s/q)
2026-05-12 13:23:30,923 INFO root | progress: 755/1000 (1469.8s, 1.9s/q)
2026-05-12 13:23:41,997 INFO root | progress: 760/1000 (1480.8s, 1.9s/q)
2026-05-12 13:23:52,296 INFO root | progress: 765/1000 (1491.1s, 1.9s/q)
2026-05-12 13:23:57,898 INFO root | progress: 770/1000 (1496.7s, 1.9s/q)
2026-05-12 13:24:08,579 INFO root | progress: 775/1000 (1507.4s, 1.9s/q)
2026-05-12 13:24:13,440 INFO root | progress: 780/1000 (1512.3s, 1.9s/q)
2026-05-12 13:24:25,128 INFO root | progress: 785/1000 (1524.0s, 1.9s/q)
2026-05-12 13:24:32,993 INFO root | progress: 790/1000 (1531.8s, 1.9s/q)
2026-05-12 13:24:43,329 INFO root | progress: 795/1000 (1542.2s, 1.9s/q)
2026-05-12 13:24:49,891 INFO root | progress: 800/1000 (1548.7s, 1.9s/q)
2026-05-12 13:24:58,270 INFO root | progress: 805/1000 (1557.1s, 1.9s/q)
2026-05-12 13:25:14,678 INFO root | progress: 810/1000 (1573.5s, 1.9s/q)
2026-05-12 13:25:18,766 INFO root | progress: 815/1000 (1577.6s, 1.9s/q)
2026-05-12 13:25:27,829 INFO root | progress: 820/1000 (1586.7s, 1.9s/q)
2026-05-12 13:25:34,377 INFO root | progress: 825/1000 (1593.2s, 1.9s/q)
2026-05-12 13:25:44,553 INFO root | progress: 830/1000 (1603.4s, 1.9s/q)
2026-05-12 13:25:59,774 INFO root | progress: 835/1000 (1618.6s, 1.9s/q)
2026-05-12 13:26:05,558 INFO root | progress: 840/1000 (1624.4s, 1.9s/q)
2026-05-12 13:26:15,104 INFO root | progress: 845/1000 (1633.9s, 1.9s/q)
2026-05-12 13:26:28,799 INFO root | progress: 850/1000 (1647.6s, 1.9s/q)
2026-05-12 13:26:36,405 INFO root | progress: 855/1000 (1655.2s, 1.9s/q)
2026-05-12 13:26:49,056 INFO root | progress: 860/1000 (1667.9s, 1.9s/q)
2026-05-12 13:27:02,702 INFO root | progress: 865/1000 (1681.5s, 1.9s/q)
2026-05-12 13:27:07,989 INFO root | progress: 870/1000 (1686.8s, 1.9s/q)
2026-05-12 13:27:19,754 INFO root | progress: 875/1000 (1698.6s, 1.9s/q)
2026-05-12 13:27:31,374 INFO root | progress: 880/1000 (1710.2s, 1.9s/q)
2026-05-12 13:27:37,041 INFO root | progress: 885/1000 (1715.9s, 1.9s/q)
2026-05-12 13:27:48,335 INFO root | progress: 890/1000 (1727.2s, 1.9s/q)
2026-05-12 13:27:59,585 INFO root | progress: 895/1000 (1738.4s, 1.9s/q)
2026-05-12 13:28:08,211 INFO root | progress: 900/1000 (1747.1s, 1.9s/q)
2026-05-12 13:28:15,215 INFO root | progress: 905/1000 (1754.1s, 1.9s/q)
2026-05-12 13:28:26,933 INFO root | progress: 910/1000 (1765.8s, 1.9s/q)
2026-05-12 13:28:36,369 INFO root | progress: 915/1000 (1775.2s, 1.9s/q)
2026-05-12 13:28:45,666 INFO root | progress: 920/1000 (1784.5s, 1.9s/q)
2026-05-12 13:28:52,956 INFO root | progress: 925/1000 (1791.8s, 1.9s/q)
2026-05-12 13:29:04,904 INFO root | progress: 930/1000 (1803.7s, 1.9s/q)
2026-05-12 13:29:18,949 INFO root | progress: 935/1000 (1817.8s, 1.9s/q)
2026-05-12 13:29:29,666 INFO root | progress: 940/1000 (1828.5s, 1.9s/q)
2026-05-12 13:29:32,970 INFO root | progress: 945/1000 (1831.8s, 1.9s/q)
2026-05-12 13:29:41,928 INFO root | progress: 950/1000 (1840.8s, 1.9s/q)
2026-05-12 13:29:55,555 INFO root | progress: 955/1000 (1854.4s, 1.9s/q)
2026-05-12 13:30:00,435 INFO root | progress: 960/1000 (1859.3s, 1.9s/q)
2026-05-12 13:30:06,799 INFO root | progress: 965/1000 (1865.6s, 1.9s/q)
2026-05-12 13:30:15,850 INFO root | progress: 970/1000 (1874.7s, 1.9s/q)
2026-05-12 13:30:31,177 INFO root | progress: 975/1000 (1890.0s, 1.9s/q)
2026-05-12 13:30:41,929 INFO root | progress: 980/1000 (1900.8s, 1.9s/q)
2026-05-12 13:30:48,070 INFO root | progress: 985/1000 (1906.9s, 1.9s/q)
2026-05-12 13:30:50,697 INFO root | progress: 990/1000 (1909.5s, 1.9s/q)
2026-05-12 13:31:09,400 INFO root | progress: 995/1000 (1928.2s, 1.9s/q)
2026-05-12 13:31:23,239 INFO root | progress: 1000/1000 (1942.1s, 1.9s/q)
2026-05-12 13:31:23,239 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_v10_1000q_20260512_1158/musique/predictions.jsonl
