Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 06:32:26,178 INFO root | progress: 5/1000 (41.1s, 8.2s/q)
2026-05-12 06:43:48,929 INFO root | progress: 325/1000 (723.9s, 2.2s/q)
2026-05-12 06:43:59,088 INFO root | progress: 330/1000 (734.0s, 2.2s/q)
2026-05-12 06:44:07,380 INFO root | progress: 335/1000 (742.3s, 2.2s/q)
2026-05-12 06:44:16,461 INFO root | progress: 340/1000 (751.4s, 2.2s/q)
2026-05-12 06:44:34,918 INFO root | progress: 345/1000 (769.8s, 2.2s/q)
2026-05-12 06:44:41,482 INFO root | progress: 350/1000 (776.4s, 2.2s/q)
2026-05-12 06:44:51,117 INFO root | progress: 355/1000 (786.0s, 2.2s/q)
2026-05-12 06:45:03,155 INFO root | progress: 360/1000 (798.1s, 2.2s/q)
2026-05-12 06:45:10,122 INFO root | progress: 365/1000 (805.0s, 2.2s/q)
2026-05-12 06:45:26,202 INFO root | progress: 370/1000 (821.1s, 2.2s/q)
2026-05-12 06:45:36,937 INFO root | progress: 375/1000 (831.9s, 2.2s/q)
2026-05-12 06:45:48,071 INFO root | progress: 380/1000 (843.0s, 2.2s/q)
2026-05-12 06:46:01,757 INFO root | progress: 385/1000 (856.7s, 2.2s/q)
2026-05-12 06:46:08,565 INFO root | progress: 390/1000 (863.5s, 2.2s/q)
2026-05-12 06:46:19,255 INFO root | progress: 395/1000 (874.2s, 2.2s/q)
2026-05-12 06:46:29,430 INFO root | progress: 400/1000 (884.4s, 2.2s/q)
2026-05-12 06:46:36,736 INFO root | progress: 405/1000 (891.7s, 2.2s/q)
2026-05-12 06:46:52,569 INFO root | progress: 410/1000 (907.5s, 2.2s/q)
2026-05-12 06:47:02,960 INFO root | progress: 415/1000 (917.9s, 2.2s/q)
2026-05-12 06:47:14,033 INFO root | progress: 420/1000 (929.0s, 2.2s/q)
2026-05-12 06:47:19,585 INFO root | progress: 425/1000 (934.5s, 2.2s/q)
2026-05-12 06:47:31,499 INFO root | progress: 430/1000 (946.4s, 2.2s/q)
2026-05-12 06:47:52,117 INFO root | progress: 435/1000 (967.0s, 2.2s/q)
2026-05-12 06:47:59,592 INFO root | progress: 440/1000 (974.5s, 2.2s/q)
2026-05-12 06:48:06,784 INFO root | progress: 445/1000 (981.7s, 2.2s/q)
2026-05-12 06:48:12,997 INFO root | progress: 450/1000 (987.9s, 2.2s/q)
2026-05-12 06:48:19,920 INFO root | progress: 455/1000 (994.8s, 2.2s/q)
2026-05-12 06:48:48,225 INFO root | progress: 460/1000 (1023.1s, 2.2s/q)
2026-05-12 06:48:55,321 INFO root | progress: 465/1000 (1030.2s, 2.2s/q)
2026-05-12 06:49:02,339 INFO root | progress: 470/1000 (1037.3s, 2.2s/q)
2026-05-12 06:49:14,164 INFO root | progress: 475/1000 (1049.1s, 2.2s/q)
2026-05-12 06:49:25,616 INFO root | progress: 480/1000 (1060.5s, 2.2s/q)
2026-05-12 06:49:42,943 INFO root | progress: 485/1000 (1077.9s, 2.2s/q)
2026-05-12 06:49:45,652 INFO root | progress: 490/1000 (1080.6s, 2.2s/q)
2026-05-12 06:49:56,256 INFO root | progress: 495/1000 (1091.2s, 2.2s/q)
2026-05-12 06:50:05,468 INFO root | progress: 500/1000 (1100.4s, 2.2s/q)
2026-05-12 06:50:19,486 INFO root | progress: 505/1000 (1114.4s, 2.2s/q)
2026-05-12 06:50:39,448 INFO root | progress: 510/1000 (1134.4s, 2.2s/q)
2026-05-12 06:50:47,030 INFO root | progress: 515/1000 (1142.0s, 2.2s/q)
2026-05-12 06:51:00,748 INFO root | progress: 520/1000 (1155.7s, 2.2s/q)
2026-05-12 06:51:10,120 INFO root | progress: 525/1000 (1165.0s, 2.2s/q)
2026-05-12 06:51:21,435 INFO root | progress: 530/1000 (1176.4s, 2.2s/q)
2026-05-12 06:51:28,263 INFO root | progress: 535/1000 (1183.2s, 2.2s/q)
2026-05-12 06:51:45,941 INFO root | progress: 540/1000 (1200.9s, 2.2s/q)
2026-05-12 06:51:57,109 INFO root | progress: 545/1000 (1212.0s, 2.2s/q)
2026-05-12 06:52:04,252 INFO root | progress: 550/1000 (1219.2s, 2.2s/q)
2026-05-12 06:52:12,690 INFO root | progress: 555/1000 (1227.6s, 2.2s/q)
2026-05-12 06:52:27,673 INFO root | progress: 560/1000 (1242.6s, 2.2s/q)
2026-05-12 06:52:44,297 INFO root | progress: 565/1000 (1259.2s, 2.2s/q)
2026-05-12 06:52:52,346 INFO root | progress: 570/1000 (1267.3s, 2.2s/q)
2026-05-12 06:53:01,047 INFO root | progress: 575/1000 (1276.0s, 2.2s/q)
2026-05-12 06:53:06,908 INFO root | progress: 580/1000 (1281.8s, 2.2s/q)
2026-05-12 06:53:27,139 INFO root | progress: 585/1000 (1302.1s, 2.2s/q)
2026-05-12 06:53:32,181 INFO root | progress: 590/1000 (1307.1s, 2.2s/q)
2026-05-12 06:53:44,139 INFO root | progress: 595/1000 (1319.1s, 2.2s/q)
2026-05-12 06:53:55,590 INFO root | progress: 600/1000 (1330.5s, 2.2s/q)
2026-05-12 06:54:05,869 INFO root | progress: 605/1000 (1340.8s, 2.2s/q)
2026-05-12 06:54:12,757 INFO root | progress: 610/1000 (1347.7s, 2.2s/q)
2026-05-12 06:54:19,346 INFO root | progress: 615/1000 (1354.3s, 2.2s/q)
2026-05-12 06:54:44,817 INFO root | progress: 620/1000 (1379.7s, 2.2s/q)
2026-05-12 06:54:54,518 INFO root | progress: 625/1000 (1389.4s, 2.2s/q)
2026-05-12 06:55:01,941 INFO root | progress: 630/1000 (1396.9s, 2.2s/q)
2026-05-12 06:55:07,941 INFO root | progress: 635/1000 (1402.9s, 2.2s/q)
2026-05-12 06:55:19,032 INFO root | progress: 640/1000 (1414.0s, 2.2s/q)
2026-05-12 06:55:29,384 INFO root | progress: 645/1000 (1424.3s, 2.2s/q)
2026-05-12 06:55:47,702 INFO root | progress: 650/1000 (1442.6s, 2.2s/q)
2026-05-12 06:55:53,980 INFO root | progress: 655/1000 (1448.9s, 2.2s/q)
2026-05-12 06:55:59,571 INFO root | progress: 660/1000 (1454.5s, 2.2s/q)
2026-05-12 06:56:11,384 INFO root | progress: 665/1000 (1466.3s, 2.2s/q)
2026-05-12 06:56:22,223 INFO root | progress: 670/1000 (1477.1s, 2.2s/q)
2026-05-12 06:56:39,549 INFO root | progress: 675/1000 (1494.5s, 2.2s/q)
2026-05-12 06:56:49,658 INFO root | progress: 680/1000 (1504.6s, 2.2s/q)
2026-05-12 06:56:58,698 INFO root | progress: 685/1000 (1513.6s, 2.2s/q)
2026-05-12 06:57:09,690 INFO root | progress: 690/1000 (1524.6s, 2.2s/q)
2026-05-12 06:57:19,576 INFO root | progress: 695/1000 (1534.5s, 2.2s/q)
2026-05-12 06:57:27,260 INFO root | progress: 700/1000 (1542.2s, 2.2s/q)
2026-05-12 06:57:46,282 INFO root | progress: 705/1000 (1561.2s, 2.2s/q)
2026-05-12 06:57:56,933 INFO root | progress: 710/1000 (1571.9s, 2.2s/q)
2026-05-12 06:58:13,429 INFO root | progress: 715/1000 (1588.4s, 2.2s/q)
2026-05-12 06:58:24,209 INFO root | progress: 720/1000 (1599.1s, 2.2s/q)
2026-05-12 06:58:28,304 INFO root | progress: 725/1000 (1603.2s, 2.2s/q)
2026-05-12 06:58:33,601 INFO root | progress: 730/1000 (1608.5s, 2.2s/q)
2026-05-12 06:58:54,564 INFO root | progress: 735/1000 (1629.5s, 2.2s/q)
2026-05-12 06:59:05,690 INFO root | progress: 740/1000 (1640.6s, 2.2s/q)
2026-05-12 06:59:14,635 INFO root | progress: 745/1000 (1649.6s, 2.2s/q)
2026-05-12 06:59:23,083 INFO root | progress: 750/1000 (1658.0s, 2.2s/q)
2026-05-12 06:59:36,400 INFO root | progress: 755/1000 (1671.3s, 2.2s/q)
2026-05-12 06:59:46,017 INFO root | progress: 760/1000 (1680.9s, 2.2s/q)
2026-05-12 06:59:56,017 INFO root | progress: 765/1000 (1690.9s, 2.2s/q)
2026-05-12 07:00:04,681 INFO root | progress: 770/1000 (1699.6s, 2.2s/q)
2026-05-12 07:00:15,998 INFO root | progress: 775/1000 (1710.9s, 2.2s/q)
2026-05-12 07:00:28,742 INFO root | progress: 780/1000 (1723.7s, 2.2s/q)
2026-05-12 07:00:38,351 INFO root | progress: 785/1000 (1733.3s, 2.2s/q)
2026-05-12 07:00:47,194 INFO root | progress: 790/1000 (1742.1s, 2.2s/q)
2026-05-12 07:01:03,290 INFO root | progress: 795/1000 (1758.2s, 2.2s/q)
2026-05-12 07:01:18,932 INFO root | progress: 800/1000 (1773.9s, 2.2s/q)
2026-05-12 07:01:27,780 INFO root | progress: 805/1000 (1782.7s, 2.2s/q)
2026-05-12 07:01:36,525 INFO root | progress: 810/1000 (1791.4s, 2.2s/q)
2026-05-12 07:01:41,216 INFO root | progress: 815/1000 (1796.1s, 2.2s/q)
2026-05-12 07:01:51,597 INFO root | progress: 820/1000 (1806.5s, 2.2s/q)
2026-05-12 07:02:03,757 INFO root | progress: 825/1000 (1818.7s, 2.2s/q)
2026-05-12 07:02:20,885 INFO root | progress: 830/1000 (1835.8s, 2.2s/q)
2026-05-12 07:02:35,326 INFO root | progress: 835/1000 (1850.2s, 2.2s/q)
2026-05-12 07:02:44,004 INFO root | progress: 840/1000 (1858.9s, 2.2s/q)
2026-05-12 07:02:48,719 INFO root | progress: 845/1000 (1863.6s, 2.2s/q)
2026-05-12 07:02:58,622 INFO root | progress: 850/1000 (1873.5s, 2.2s/q)
2026-05-12 07:03:05,236 INFO root | progress: 855/1000 (1880.2s, 2.2s/q)
2026-05-12 07:03:20,972 INFO root | progress: 860/1000 (1895.9s, 2.2s/q)
2026-05-12 07:03:32,951 INFO root | progress: 865/1000 (1907.9s, 2.2s/q)
2026-05-12 07:03:43,147 INFO root | progress: 870/1000 (1918.1s, 2.2s/q)
2026-05-12 07:03:51,872 INFO root | progress: 875/1000 (1926.8s, 2.2s/q)
2026-05-12 07:04:07,019 INFO root | progress: 880/1000 (1941.9s, 2.2s/q)
2026-05-12 07:04:23,000 INFO root | progress: 885/1000 (1957.9s, 2.2s/q)
2026-05-12 07:04:26,172 INFO root | progress: 890/1000 (1961.1s, 2.2s/q)
2026-05-12 07:04:36,041 INFO root | progress: 895/1000 (1971.0s, 2.2s/q)
2026-05-12 07:04:42,629 INFO root | progress: 900/1000 (1977.6s, 2.2s/q)
2026-05-12 07:05:05,780 INFO root | progress: 905/1000 (2000.7s, 2.2s/q)
2026-05-12 07:05:15,608 INFO root | progress: 910/1000 (2010.5s, 2.2s/q)
2026-05-12 07:05:25,151 INFO root | progress: 915/1000 (2020.1s, 2.2s/q)
2026/05/12 07:05:30 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:05:30,520 INFO root | progress: 920/1000 (2025.4s, 2.2s/q)
2026-05-12 07:05:42,118 INFO root | progress: 925/1000 (2037.0s, 2.2s/q)
2026-05-12 07:05:50,683 INFO root | progress: 930/1000 (2045.6s, 2.2s/q)
2026-05-12 07:06:08,538 INFO root | progress: 935/1000 (2063.5s, 2.2s/q)
2026-05-12 07:06:20,912 INFO root | progress: 940/1000 (2075.8s, 2.2s/q)
2026-05-12 07:06:25,708 INFO root | progress: 945/1000 (2080.6s, 2.2s/q)
2026-05-12 07:06:37,908 INFO root | progress: 950/1000 (2092.8s, 2.2s/q)
2026-05-12 07:06:48,869 INFO root | progress: 955/1000 (2103.8s, 2.2s/q)
2026-05-12 07:07:05,914 INFO root | progress: 960/1000 (2120.8s, 2.2s/q)
2026-05-12 07:07:17,125 INFO root | progress: 965/1000 (2132.0s, 2.2s/q)
2026-05-12 07:07:21,673 INFO root | progress: 970/1000 (2136.6s, 2.2s/q)
2026-05-12 07:07:27,140 INFO root | progress: 975/1000 (2142.1s, 2.2s/q)
2026-05-12 07:07:38,022 INFO root | progress: 980/1000 (2152.9s, 2.2s/q)
2026-05-12 07:07:54,797 INFO root | progress: 985/1000 (2169.7s, 2.2s/q)
2026-05-12 07:08:06,808 INFO root | progress: 990/1000 (2181.7s, 2.2s/q)
2026-05-12 07:08:14,370 INFO root | progress: 995/1000 (2189.3s, 2.2s/q)
2026-05-12 07:08:28,257 INFO root | progress: 1000/1000 (2203.2s, 2.2s/q)
2026-05-12 07:08:28,257 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_final_20260512_0631/2wiki/predictions.jsonl
