Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 03:28:09,216 INFO root | progress: 5/1000 (42.9s, 8.6s/q)
2026-05-12 03:54:47,255 INFO root | progress: 770/1000 (1640.9s, 2.1s/q)
2026-05-12 03:55:01,123 INFO root | progress: 775/1000 (1654.8s, 2.1s/q)
2026-05-12 03:55:12,293 INFO root | progress: 780/1000 (1665.9s, 2.1s/q)
2026-05-12 03:55:19,216 INFO root | progress: 785/1000 (1672.9s, 2.1s/q)
2026-05-12 03:55:25,266 INFO root | progress: 790/1000 (1678.9s, 2.1s/q)
2026-05-12 03:55:37,140 INFO root | progress: 795/1000 (1690.8s, 2.1s/q)
2026-05-12 03:55:57,943 INFO root | progress: 800/1000 (1711.6s, 2.1s/q)
2026-05-12 03:56:05,003 INFO root | progress: 805/1000 (1718.6s, 2.1s/q)
2026-05-12 03:56:14,389 INFO root | progress: 810/1000 (1728.0s, 2.1s/q)
2026-05-12 03:56:26,702 INFO root | progress: 815/1000 (1740.3s, 2.1s/q)
2026-05-12 03:56:34,357 INFO root | progress: 820/1000 (1748.0s, 2.1s/q)
2026-05-12 03:56:49,771 INFO root | progress: 825/1000 (1763.4s, 2.1s/q)
2026-05-12 03:57:01,163 INFO root | progress: 830/1000 (1774.8s, 2.1s/q)
2026-05-12 03:57:12,921 INFO root | progress: 835/1000 (1786.6s, 2.1s/q)
2026-05-12 03:57:21,254 INFO root | progress: 840/1000 (1794.9s, 2.1s/q)
2026-05-12 03:57:30,972 INFO root | progress: 845/1000 (1804.6s, 2.1s/q)
2026-05-12 03:57:45,441 INFO root | progress: 850/1000 (1819.1s, 2.1s/q)
2026-05-12 03:57:58,747 INFO root | progress: 855/1000 (1832.4s, 2.1s/q)
2026-05-12 03:58:06,057 INFO root | progress: 860/1000 (1839.7s, 2.1s/q)
2026-05-12 03:58:19,954 INFO root | progress: 865/1000 (1853.6s, 2.1s/q)
2026-05-12 03:58:27,122 INFO root | progress: 870/1000 (1860.8s, 2.1s/q)
2026-05-12 03:58:37,353 INFO root | progress: 875/1000 (1871.0s, 2.1s/q)
2026-05-12 03:58:46,364 INFO root | progress: 880/1000 (1880.0s, 2.1s/q)
2026-05-12 03:58:56,822 INFO root | progress: 885/1000 (1890.5s, 2.1s/q)
2026-05-12 03:59:02,990 INFO root | progress: 890/1000 (1896.6s, 2.1s/q)
2026-05-12 03:59:20,274 INFO root | progress: 895/1000 (1913.9s, 2.1s/q)
2026-05-12 03:59:29,564 INFO root | progress: 900/1000 (1923.2s, 2.1s/q)
2026-05-12 03:59:43,695 INFO root | progress: 905/1000 (1937.3s, 2.1s/q)
2026-05-12 03:59:59,261 INFO root | progress: 910/1000 (1952.9s, 2.1s/q)
2026-05-12 04:00:05,005 INFO root | progress: 915/1000 (1958.6s, 2.1s/q)
2026-05-12 04:00:15,277 INFO root | progress: 920/1000 (1968.9s, 2.1s/q)
2026-05-12 04:00:23,689 INFO root | progress: 925/1000 (1977.3s, 2.1s/q)
2026-05-12 04:00:30,883 INFO root | progress: 930/1000 (1984.5s, 2.1s/q)
2026-05-12 04:00:44,577 INFO root | progress: 935/1000 (1998.2s, 2.1s/q)
2026-05-12 04:01:04,143 INFO root | progress: 940/1000 (2017.8s, 2.1s/q)
2026-05-12 04:01:14,707 INFO root | progress: 945/1000 (2028.4s, 2.1s/q)
2026-05-12 04:01:19,159 INFO root | progress: 950/1000 (2032.8s, 2.1s/q)
2026-05-12 04:01:30,428 INFO root | progress: 955/1000 (2044.1s, 2.1s/q)
2026-05-12 04:01:34,573 INFO root | progress: 960/1000 (2048.2s, 2.1s/q)
2026-05-12 04:01:48,576 INFO root | progress: 965/1000 (2062.2s, 2.1s/q)
2026-05-12 04:02:00,350 INFO root | progress: 970/1000 (2074.0s, 2.1s/q)
2026-05-12 04:02:06,157 INFO root | progress: 975/1000 (2079.8s, 2.1s/q)
2026-05-12 04:02:16,807 INFO root | progress: 980/1000 (2090.5s, 2.1s/q)
2026-05-12 04:02:30,843 INFO root | progress: 985/1000 (2104.5s, 2.1s/q)
2026-05-12 04:02:37,093 INFO root | progress: 990/1000 (2110.7s, 2.1s/q)
2026-05-12 04:02:52,795 INFO root | progress: 995/1000 (2126.4s, 2.1s/q)
2026-05-12 04:03:12,600 INFO root | progress: 1000/1000 (2146.2s, 2.1s/q)
2026-05-12 04:03:12,600 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_final_20260512_0221/musique/predictions.jsonl
