Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 07:09:09,092 INFO root | progress: 5/1000 (34.9s, 7.0s/q)
2026-05-12 07:11:51,150 INFO root | progress: 95/1000 (197.0s, 2.1s/q)
2026-05-12 07:11:57,504 INFO root | progress: 100/1000 (203.4s, 2.0s/q)
2026-05-12 07:12:01,510 INFO root | progress: 105/1000 (207.4s, 2.0s/q)
2026-05-12 07:12:21,491 INFO root | progress: 110/1000 (227.3s, 2.1s/q)
2026-05-12 07:12:36,956 INFO root | progress: 115/1000 (242.8s, 2.1s/q)
2026-05-12 07:12:39,297 INFO root | progress: 120/1000 (245.1s, 2.0s/q)
2026-05-12 07:12:45,342 INFO root | progress: 125/1000 (251.2s, 2.0s/q)
2026-05-12 07:12:53,491 INFO root | progress: 130/1000 (259.3s, 2.0s/q)
2026-05-12 07:13:03,140 INFO root | progress: 135/1000 (269.0s, 2.0s/q)
2026-05-12 07:13:16,705 INFO root | progress: 140/1000 (282.6s, 2.0s/q)
2026-05-12 07:13:27,230 INFO root | progress: 145/1000 (293.1s, 2.0s/q)
2026-05-12 07:13:34,066 INFO root | progress: 150/1000 (299.9s, 2.0s/q)
2026-05-12 07:13:36,933 INFO root | progress: 155/1000 (302.8s, 2.0s/q)
2026/05/12 07:13:39 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:13:49,865 INFO root | progress: 160/1000 (315.7s, 2.0s/q)
2026-05-12 07:14:02,568 INFO root | progress: 165/1000 (328.4s, 2.0s/q)
2026-05-12 07:14:12,881 INFO root | progress: 170/1000 (338.7s, 2.0s/q)
2026-05-12 07:14:20,942 INFO root | progress: 175/1000 (346.8s, 2.0s/q)
2026-05-12 07:14:24,678 INFO root | progress: 180/1000 (350.5s, 1.9s/q)
2026-05-12 07:14:40,310 INFO root | progress: 185/1000 (366.2s, 2.0s/q)
2026-05-12 07:14:51,556 INFO root | progress: 190/1000 (377.4s, 2.0s/q)
2026-05-12 07:15:09,764 INFO root | progress: 195/1000 (395.6s, 2.0s/q)
2026-05-12 07:15:13,959 INFO root | progress: 200/1000 (399.8s, 2.0s/q)
2026-05-12 07:15:25,012 INFO root | progress: 205/1000 (410.9s, 2.0s/q)
2026-05-12 07:15:28,808 INFO root | progress: 210/1000 (414.7s, 2.0s/q)
2026-05-12 07:15:42,075 INFO root | progress: 215/1000 (427.9s, 2.0s/q)
2026-05-12 07:15:53,041 INFO root | progress: 220/1000 (438.9s, 2.0s/q)
2026/05/12 07:15:57 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:16:06,936 INFO root | progress: 225/1000 (452.8s, 2.0s/q)
2026-05-12 07:16:11,503 INFO root | progress: 230/1000 (457.4s, 2.0s/q)
2026-05-12 07:16:15,182 INFO root | progress: 235/1000 (461.0s, 2.0s/q)
2026-05-12 07:16:24,306 INFO root | progress: 240/1000 (470.2s, 2.0s/q)
2026-05-12 07:16:35,709 INFO root | progress: 245/1000 (481.6s, 2.0s/q)
2026-05-12 07:16:46,765 INFO root | progress: 250/1000 (492.6s, 2.0s/q)
2026-05-12 07:16:50,829 INFO root | progress: 255/1000 (496.7s, 1.9s/q)
2026-05-12 07:17:03,358 INFO root | progress: 260/1000 (509.2s, 2.0s/q)
2026-05-12 07:17:15,467 INFO root | progress: 265/1000 (521.3s, 2.0s/q)
2026-05-12 07:17:25,940 INFO root | progress: 270/1000 (531.8s, 2.0s/q)
2026/05/12 07:17:35 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:17:36,408 INFO root | progress: 275/1000 (542.3s, 2.0s/q)
2026-05-12 07:17:41,116 INFO root | progress: 280/1000 (547.0s, 2.0s/q)
2026-05-12 07:17:49,578 INFO root | progress: 285/1000 (555.4s, 1.9s/q)
2026-05-12 07:17:52,767 INFO root | progress: 290/1000 (558.6s, 1.9s/q)
2026-05-12 07:18:11,235 INFO root | progress: 295/1000 (577.1s, 2.0s/q)
2026-05-12 07:18:25,191 INFO root | progress: 300/1000 (591.0s, 2.0s/q)
2026-05-12 07:18:31,213 INFO root | progress: 305/1000 (597.1s, 2.0s/q)
2026-05-12 07:18:41,739 INFO root | progress: 310/1000 (607.6s, 2.0s/q)
2026-05-12 07:18:46,188 INFO root | progress: 315/1000 (612.0s, 1.9s/q)
2026-05-12 07:18:53,266 INFO root | progress: 320/1000 (619.1s, 1.9s/q)
2026-05-12 07:19:00,594 INFO root | progress: 325/1000 (626.4s, 1.9s/q)
2026-05-12 07:19:07,694 INFO root | progress: 330/1000 (633.5s, 1.9s/q)
2026-05-12 07:19:24,116 INFO root | progress: 335/1000 (650.0s, 1.9s/q)
2026-05-12 07:19:37,581 INFO root | progress: 340/1000 (663.4s, 2.0s/q)
2026-05-12 07:19:45,438 INFO root | progress: 345/1000 (671.3s, 1.9s/q)
2026-05-12 07:19:54,139 INFO root | progress: 350/1000 (680.0s, 1.9s/q)
2026-05-12 07:20:05,415 INFO root | progress: 355/1000 (691.3s, 1.9s/q)
2026-05-12 07:20:10,995 INFO root | progress: 360/1000 (696.8s, 1.9s/q)
2026-05-12 07:20:26,518 INFO root | progress: 365/1000 (712.4s, 2.0s/q)
2026-05-12 07:20:37,158 INFO root | progress: 370/1000 (723.0s, 2.0s/q)
2026-05-12 07:20:45,922 INFO root | progress: 375/1000 (731.8s, 2.0s/q)
2026-05-12 07:20:56,013 INFO root | progress: 380/1000 (741.9s, 2.0s/q)
2026-05-12 07:20:59,432 INFO root | progress: 385/1000 (745.3s, 1.9s/q)
2026-05-12 07:21:07,012 INFO root | progress: 390/1000 (752.9s, 1.9s/q)
2026-05-12 07:21:17,432 INFO root | progress: 395/1000 (763.3s, 1.9s/q)
2026-05-12 07:21:21,084 INFO root | progress: 400/1000 (766.9s, 1.9s/q)
2026-05-12 07:21:37,265 INFO root | progress: 405/1000 (783.1s, 1.9s/q)
2026-05-12 07:21:44,524 INFO root | progress: 410/1000 (790.4s, 1.9s/q)
2026-05-12 07:21:50,216 INFO root | progress: 415/1000 (796.1s, 1.9s/q)
2026-05-12 07:22:02,812 INFO root | progress: 420/1000 (808.7s, 1.9s/q)
2026-05-12 07:22:13,090 INFO root | progress: 425/1000 (818.9s, 1.9s/q)
2026-05-12 07:22:19,726 INFO root | progress: 430/1000 (825.6s, 1.9s/q)
2026-05-12 07:22:27,430 INFO root | progress: 435/1000 (833.3s, 1.9s/q)
2026-05-12 07:22:38,037 INFO root | progress: 440/1000 (843.9s, 1.9s/q)
2026-05-12 07:22:42,782 INFO root | progress: 445/1000 (848.6s, 1.9s/q)
2026-05-12 07:22:57,990 INFO root | progress: 450/1000 (863.8s, 1.9s/q)
2026-05-12 07:23:07,663 INFO root | progress: 455/1000 (873.5s, 1.9s/q)
2026/05/12 07:23:08 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:23:18,908 INFO root | progress: 460/1000 (884.8s, 1.9s/q)
2026-05-12 07:23:27,090 INFO root | progress: 465/1000 (892.9s, 1.9s/q)
2026-05-12 07:23:32,652 INFO root | progress: 470/1000 (898.5s, 1.9s/q)
2026-05-12 07:23:46,168 INFO root | progress: 475/1000 (912.0s, 1.9s/q)
2026/05/12 07:23:49 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:23:55,145 INFO root | progress: 480/1000 (921.0s, 1.9s/q)
2026-05-12 07:24:04,169 INFO root | progress: 485/1000 (930.0s, 1.9s/q)
2026-05-12 07:24:12,202 INFO root | progress: 490/1000 (938.1s, 1.9s/q)
2026/05/12 07:24:12 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=640. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 07:24:31,571 INFO root | progress: 495/1000 (957.4s, 1.9s/q)
2026-05-12 07:24:38,573 INFO root | progress: 500/1000 (964.4s, 1.9s/q)
2026-05-12 07:24:43,341 INFO root | progress: 505/1000 (969.2s, 1.9s/q)
2026-05-12 07:24:47,268 INFO root | progress: 510/1000 (973.1s, 1.9s/q)
2026-05-12 07:24:51,817 INFO root | progress: 515/1000 (977.7s, 1.9s/q)
2026-05-12 07:24:59,762 INFO root | progress: 520/1000 (985.6s, 1.9s/q)
2026-05-12 07:25:15,084 INFO root | progress: 525/1000 (1000.9s, 1.9s/q)
2026-05-12 07:25:25,799 INFO root | progress: 530/1000 (1011.6s, 1.9s/q)
2026-05-12 07:25:35,326 INFO root | progress: 535/1000 (1021.2s, 1.9s/q)
2026-05-12 07:25:40,874 INFO root | progress: 540/1000 (1026.7s, 1.9s/q)
2026-05-12 07:25:43,559 INFO root | progress: 545/1000 (1029.4s, 1.9s/q)
2026-05-12 07:25:54,461 INFO root | progress: 550/1000 (1040.3s, 1.9s/q)
2026-05-12 07:26:08,773 INFO root | progress: 555/1000 (1054.6s, 1.9s/q)
2026-05-12 07:26:14,967 INFO root | progress: 560/1000 (1060.8s, 1.9s/q)
2026-05-12 07:26:24,039 INFO root | progress: 565/1000 (1069.9s, 1.9s/q)
2026-05-12 07:26:30,854 INFO root | progress: 570/1000 (1076.7s, 1.9s/q)
2026-05-12 07:26:36,935 INFO root | progress: 575/1000 (1082.8s, 1.9s/q)
2026-05-12 07:26:47,722 INFO root | progress: 580/1000 (1093.6s, 1.9s/q)
2026-05-12 07:27:02,625 INFO root | progress: 585/1000 (1108.5s, 1.9s/q)
2026-05-12 07:27:12,324 INFO root | progress: 590/1000 (1118.2s, 1.9s/q)
2026-05-12 07:27:20,097 INFO root | progress: 595/1000 (1125.9s, 1.9s/q)
2026-05-12 07:27:24,904 INFO root | progress: 600/1000 (1130.8s, 1.9s/q)
2026-05-12 07:27:28,271 INFO root | progress: 605/1000 (1134.1s, 1.9s/q)
2026-05-12 07:27:41,511 INFO root | progress: 610/1000 (1147.4s, 1.9s/q)
2026-05-12 07:27:53,025 INFO root | progress: 615/1000 (1158.9s, 1.9s/q)
2026-05-12 07:28:07,294 INFO root | progress: 620/1000 (1173.1s, 1.9s/q)
2026-05-12 07:28:15,051 INFO root | progress: 625/1000 (1180.9s, 1.9s/q)
2026-05-12 07:28:21,642 INFO root | progress: 630/1000 (1187.5s, 1.9s/q)
2026-05-12 07:28:27,035 INFO root | progress: 635/1000 (1192.9s, 1.9s/q)
2026-05-12 07:28:40,256 INFO root | progress: 640/1000 (1206.1s, 1.9s/q)
2026-05-12 07:28:52,692 INFO root | progress: 645/1000 (1218.5s, 1.9s/q)
2026-05-12 07:28:55,127 INFO root | progress: 650/1000 (1221.0s, 1.9s/q)
2026-05-12 07:29:03,372 INFO root | progress: 655/1000 (1229.2s, 1.9s/q)
2026-05-12 07:29:06,951 INFO root | progress: 660/1000 (1232.8s, 1.9s/q)
2026-05-12 07:29:18,010 INFO root | progress: 665/1000 (1243.9s, 1.9s/q)
2026-05-12 07:29:28,299 INFO root | progress: 670/1000 (1254.1s, 1.9s/q)
2026-05-12 07:29:39,670 INFO root | progress: 675/1000 (1265.5s, 1.9s/q)
2026-05-12 07:29:49,658 INFO root | progress: 680/1000 (1275.5s, 1.9s/q)
2026-05-12 07:29:58,170 INFO root | progress: 685/1000 (1284.0s, 1.9s/q)
2026-05-12 07:30:11,682 INFO root | progress: 690/1000 (1297.5s, 1.9s/q)
2026-05-12 07:30:20,695 INFO root | progress: 695/1000 (1306.5s, 1.9s/q)
2026-05-12 07:30:25,515 INFO root | progress: 700/1000 (1311.4s, 1.9s/q)
2026-05-12 07:30:36,867 INFO root | progress: 705/1000 (1322.7s, 1.9s/q)
2026-05-12 07:30:48,896 INFO root | progress: 710/1000 (1334.7s, 1.9s/q)
2026-05-12 07:31:00,983 INFO root | progress: 715/1000 (1346.8s, 1.9s/q)
2026-05-12 07:31:06,175 INFO root | progress: 720/1000 (1352.0s, 1.9s/q)
2026-05-12 07:31:11,742 INFO root | progress: 725/1000 (1357.6s, 1.9s/q)
2026-05-12 07:31:21,201 INFO root | progress: 730/1000 (1367.1s, 1.9s/q)
2026-05-12 07:31:39,114 INFO root | progress: 735/1000 (1385.0s, 1.9s/q)
2026-05-12 07:31:44,538 INFO root | progress: 740/1000 (1390.4s, 1.9s/q)
2026-05-12 07:31:55,531 INFO root | progress: 745/1000 (1401.4s, 1.9s/q)
2026-05-12 07:32:07,748 INFO root | progress: 750/1000 (1413.6s, 1.9s/q)
2026-05-12 07:32:15,714 INFO root | progress: 755/1000 (1421.6s, 1.9s/q)
2026-05-12 07:32:29,948 INFO root | progress: 760/1000 (1435.8s, 1.9s/q)
2026-05-12 07:32:38,086 INFO root | progress: 765/1000 (1443.9s, 1.9s/q)
2026-05-12 07:32:55,837 INFO root | progress: 770/1000 (1461.7s, 1.9s/q)
2026-05-12 07:32:58,108 INFO root | progress: 775/1000 (1464.0s, 1.9s/q)
2026-05-12 07:33:05,761 INFO root | progress: 780/1000 (1471.6s, 1.9s/q)
2026-05-12 07:33:12,683 INFO root | progress: 785/1000 (1478.5s, 1.9s/q)
2026-05-12 07:33:24,266 INFO root | progress: 790/1000 (1490.1s, 1.9s/q)
2026-05-12 07:33:32,922 INFO root | progress: 795/1000 (1498.8s, 1.9s/q)
2026-05-12 07:33:46,786 INFO root | progress: 800/1000 (1512.6s, 1.9s/q)
2026-05-12 07:33:53,856 INFO root | progress: 805/1000 (1519.7s, 1.9s/q)
2026-05-12 07:34:02,142 INFO root | progress: 810/1000 (1528.0s, 1.9s/q)
2026-05-12 07:34:13,877 INFO root | progress: 815/1000 (1539.7s, 1.9s/q)
2026-05-12 07:34:27,070 INFO root | progress: 820/1000 (1552.9s, 1.9s/q)
2026-05-12 07:34:33,340 INFO root | progress: 825/1000 (1559.2s, 1.9s/q)
2026-05-12 07:34:45,964 INFO root | progress: 830/1000 (1571.8s, 1.9s/q)
2026-05-12 07:34:52,940 INFO root | progress: 835/1000 (1578.8s, 1.9s/q)
2026-05-12 07:35:01,829 INFO root | progress: 840/1000 (1587.7s, 1.9s/q)
2026-05-12 07:35:14,218 INFO root | progress: 845/1000 (1600.1s, 1.9s/q)
2026-05-12 07:35:20,969 INFO root | progress: 850/1000 (1606.8s, 1.9s/q)
2026-05-12 07:35:26,503 INFO root | progress: 855/1000 (1612.4s, 1.9s/q)
2026-05-12 07:35:38,402 INFO root | progress: 860/1000 (1624.3s, 1.9s/q)
2026-05-12 07:35:50,840 INFO root | progress: 865/1000 (1636.7s, 1.9s/q)
2026-05-12 07:35:58,327 INFO root | progress: 870/1000 (1644.2s, 1.9s/q)
2026-05-12 07:36:06,751 INFO root | progress: 875/1000 (1652.6s, 1.9s/q)
2026-05-12 07:36:20,766 INFO root | progress: 880/1000 (1666.6s, 1.9s/q)
2026-05-12 07:36:23,713 INFO root | progress: 885/1000 (1669.6s, 1.9s/q)
2026-05-12 07:36:41,667 INFO root | progress: 890/1000 (1687.5s, 1.9s/q)
2026-05-12 07:36:50,080 INFO root | progress: 895/1000 (1695.9s, 1.9s/q)
2026-05-12 07:37:03,161 INFO root | progress: 900/1000 (1709.0s, 1.9s/q)
2026-05-12 07:37:11,032 INFO root | progress: 905/1000 (1716.9s, 1.9s/q)
2026-05-12 07:37:21,917 INFO root | progress: 910/1000 (1727.8s, 1.9s/q)
2026-05-12 07:37:27,421 INFO root | progress: 915/1000 (1733.3s, 1.9s/q)
2026-05-12 07:37:35,277 INFO root | progress: 920/1000 (1741.1s, 1.9s/q)
2026-05-12 07:37:47,542 INFO root | progress: 925/1000 (1753.4s, 1.9s/q)
2026-05-12 07:37:57,167 INFO root | progress: 930/1000 (1763.0s, 1.9s/q)
2026-05-12 07:38:13,825 INFO root | progress: 935/1000 (1779.7s, 1.9s/q)
2026-05-12 07:38:20,114 INFO root | progress: 940/1000 (1786.0s, 1.9s/q)
2026-05-12 07:38:30,161 INFO root | progress: 945/1000 (1796.0s, 1.9s/q)
2026-05-12 07:38:40,959 INFO root | progress: 950/1000 (1806.8s, 1.9s/q)
2026-05-12 07:38:51,335 INFO root | progress: 955/1000 (1817.2s, 1.9s/q)
2026-05-12 07:39:02,782 INFO root | progress: 960/1000 (1828.6s, 1.9s/q)
2026-05-12 07:39:15,414 INFO root | progress: 965/1000 (1841.3s, 1.9s/q)
2026-05-12 07:39:25,340 INFO root | progress: 970/1000 (1851.2s, 1.9s/q)
2026-05-12 07:39:30,498 INFO root | progress: 975/1000 (1856.3s, 1.9s/q)
2026-05-12 07:39:41,094 INFO root | progress: 980/1000 (1866.9s, 1.9s/q)
2026-05-12 07:39:52,487 INFO root | progress: 985/1000 (1878.3s, 1.9s/q)
2026-05-12 07:40:00,754 INFO root | progress: 990/1000 (1886.6s, 1.9s/q)
2026-05-12 07:40:12,636 INFO root | progress: 995/1000 (1898.5s, 1.9s/q)
2026-05-12 07:40:26,290 INFO root | progress: 1000/1000 (1912.1s, 1.9s/q)
2026-05-12 07:40:26,290 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_final_20260512_0631/hotpot/predictions.jsonl
