Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 01:36:11,109 INFO root | progress: 5/1000 (42.2s, 8.4s/q)
2026-05-12 01:40:47,894 INFO root | progress: 145/1000 (319.0s, 2.2s/q)
2026-05-12 01:40:51,636 INFO root | progress: 150/1000 (322.8s, 2.2s/q)
2026-05-12 01:40:59,269 INFO root | progress: 155/1000 (330.4s, 2.1s/q)
2026-05-12 01:41:12,494 INFO root | progress: 160/1000 (343.6s, 2.1s/q)
2026-05-12 01:41:25,927 INFO root | progress: 165/1000 (357.1s, 2.2s/q)
2026-05-12 01:41:36,517 INFO root | progress: 170/1000 (367.6s, 2.2s/q)
2026-05-12 01:41:45,556 INFO root | progress: 175/1000 (376.7s, 2.2s/q)
2026-05-12 01:41:54,849 INFO root | progress: 180/1000 (386.0s, 2.1s/q)
2026-05-12 01:42:01,878 INFO root | progress: 185/1000 (393.0s, 2.1s/q)
2026-05-12 01:42:13,945 INFO root | progress: 190/1000 (405.1s, 2.1s/q)
2026-05-12 01:42:22,161 INFO root | progress: 195/1000 (413.3s, 2.1s/q)
2026-05-12 01:42:33,284 INFO root | progress: 200/1000 (424.4s, 2.1s/q)
2026-05-12 01:42:43,653 INFO root | progress: 205/1000 (434.8s, 2.1s/q)
2026-05-12 01:42:50,910 INFO root | progress: 210/1000 (442.0s, 2.1s/q)
2026-05-12 01:43:04,606 INFO root | progress: 215/1000 (455.7s, 2.1s/q)
2026-05-12 01:43:15,341 INFO root | progress: 220/1000 (466.5s, 2.1s/q)
2026-05-12 01:43:26,547 INFO root | progress: 225/1000 (477.7s, 2.1s/q)
2026-05-12 01:43:38,642 INFO root | progress: 230/1000 (489.8s, 2.1s/q)
2026-05-12 01:43:44,875 INFO root | progress: 235/1000 (496.0s, 2.1s/q)
2026-05-12 01:43:52,062 INFO root | progress: 240/1000 (503.2s, 2.1s/q)
2026-05-12 01:44:00,540 INFO root | progress: 245/1000 (511.7s, 2.1s/q)
2026-05-12 01:44:19,695 INFO root | progress: 250/1000 (530.8s, 2.1s/q)
2026-05-12 01:44:26,978 INFO root | progress: 255/1000 (538.1s, 2.1s/q)
2026-05-12 01:44:33,130 INFO root | progress: 260/1000 (544.3s, 2.1s/q)
2026-05-12 01:44:40,713 INFO root | progress: 265/1000 (551.8s, 2.1s/q)
2026-05-12 01:44:46,624 INFO root | progress: 270/1000 (557.8s, 2.1s/q)
2026-05-12 01:45:04,998 INFO root | progress: 275/1000 (576.1s, 2.1s/q)
2026-05-12 01:45:17,280 INFO root | progress: 280/1000 (588.4s, 2.1s/q)
2026-05-12 01:45:23,788 INFO root | progress: 285/1000 (594.9s, 2.1s/q)
2026-05-12 01:45:30,015 INFO root | progress: 290/1000 (601.1s, 2.1s/q)
2026-05-12 01:45:46,593 INFO root | progress: 295/1000 (617.7s, 2.1s/q)
2026-05-12 01:45:58,513 INFO root | progress: 300/1000 (629.6s, 2.1s/q)
2026-05-12 01:46:05,098 INFO root | progress: 305/1000 (636.2s, 2.1s/q)
2026-05-12 01:46:15,601 INFO root | progress: 310/1000 (646.7s, 2.1s/q)
2026-05-12 01:46:22,395 INFO root | progress: 315/1000 (653.5s, 2.1s/q)
2026-05-12 01:46:29,890 INFO root | progress: 320/1000 (661.0s, 2.1s/q)
2026-05-12 01:46:36,768 INFO root | progress: 325/1000 (667.9s, 2.1s/q)
2026-05-12 01:46:59,246 INFO root | progress: 330/1000 (690.4s, 2.1s/q)
2026-05-12 01:47:03,375 INFO root | progress: 335/1000 (694.5s, 2.1s/q)
2026-05-12 01:47:15,363 INFO root | progress: 340/1000 (706.5s, 2.1s/q)
2026-05-12 01:47:18,629 INFO root | progress: 345/1000 (709.8s, 2.1s/q)
2026-05-12 01:47:28,511 INFO root | progress: 350/1000 (719.6s, 2.1s/q)
2026-05-12 01:47:44,257 INFO root | progress: 355/1000 (735.4s, 2.1s/q)
2026-05-12 01:47:55,349 INFO root | progress: 360/1000 (746.5s, 2.1s/q)
2026-05-12 01:48:07,451 INFO root | progress: 365/1000 (758.6s, 2.1s/q)
2026-05-12 01:48:12,343 INFO root | progress: 370/1000 (763.5s, 2.1s/q)
2026-05-12 01:48:25,417 INFO root | progress: 375/1000 (776.5s, 2.1s/q)
2026-05-12 01:48:41,018 INFO root | progress: 380/1000 (792.1s, 2.1s/q)
2026-05-12 01:48:53,878 INFO root | progress: 385/1000 (805.0s, 2.1s/q)
2026-05-12 01:49:01,479 INFO root | progress: 390/1000 (812.6s, 2.1s/q)
2026-05-12 01:49:09,448 INFO root | progress: 395/1000 (820.6s, 2.1s/q)
2026-05-12 01:49:26,257 INFO root | progress: 400/1000 (837.4s, 2.1s/q)
2026-05-12 01:49:28,645 INFO root | progress: 405/1000 (839.8s, 2.1s/q)
2026-05-12 01:49:42,787 INFO root | progress: 410/1000 (853.9s, 2.1s/q)
2026-05-12 01:49:52,433 INFO root | progress: 415/1000 (863.6s, 2.1s/q)
2026-05-12 01:49:58,335 INFO root | progress: 420/1000 (869.5s, 2.1s/q)
2026-05-12 01:50:07,588 INFO root | progress: 425/1000 (878.7s, 2.1s/q)
2026-05-12 01:50:12,478 INFO root | progress: 430/1000 (883.6s, 2.1s/q)
2026-05-12 01:50:24,070 INFO root | progress: 435/1000 (895.2s, 2.1s/q)
2026-05-12 01:50:30,525 INFO root | progress: 440/1000 (901.7s, 2.0s/q)
2026-05-12 01:50:41,539 INFO root | progress: 445/1000 (912.7s, 2.1s/q)
2026-05-12 01:50:46,249 INFO root | progress: 450/1000 (917.4s, 2.0s/q)
2026-05-12 01:50:58,567 INFO root | progress: 455/1000 (929.7s, 2.0s/q)
2026-05-12 01:51:11,230 INFO root | progress: 460/1000 (942.4s, 2.0s/q)
2026-05-12 01:51:26,079 INFO root | progress: 465/1000 (957.2s, 2.1s/q)
2026-05-12 01:51:34,310 INFO root | progress: 470/1000 (965.4s, 2.1s/q)
2026-05-12 01:51:40,188 INFO root | progress: 475/1000 (971.3s, 2.0s/q)
2026-05-12 01:51:43,601 INFO root | progress: 480/1000 (974.7s, 2.0s/q)
2026-05-12 01:51:51,409 INFO root | progress: 485/1000 (982.5s, 2.0s/q)
2026-05-12 01:52:03,479 INFO root | progress: 490/1000 (994.6s, 2.0s/q)
2026-05-12 01:52:19,944 INFO root | progress: 495/1000 (1011.1s, 2.0s/q)
2026-05-12 01:52:26,282 INFO root | progress: 500/1000 (1017.4s, 2.0s/q)
2026-05-12 01:52:32,826 INFO root | progress: 505/1000 (1024.0s, 2.0s/q)
2026-05-12 01:52:40,819 INFO root | progress: 510/1000 (1031.9s, 2.0s/q)
2026-05-12 01:52:51,327 INFO root | progress: 515/1000 (1042.5s, 2.0s/q)
2026-05-12 01:53:06,268 INFO root | progress: 520/1000 (1057.4s, 2.0s/q)
2026-05-12 01:53:13,776 INFO root | progress: 525/1000 (1064.9s, 2.0s/q)
2026-05-12 01:53:24,944 INFO root | progress: 530/1000 (1076.1s, 2.0s/q)
2026-05-12 01:53:31,217 INFO root | progress: 535/1000 (1082.3s, 2.0s/q)
2026-05-12 01:53:38,422 INFO root | progress: 540/1000 (1089.6s, 2.0s/q)
2026-05-12 01:53:44,001 INFO root | progress: 545/1000 (1095.1s, 2.0s/q)
2026-05-12 01:54:00,221 INFO root | progress: 550/1000 (1111.3s, 2.0s/q)
2026-05-12 01:54:07,535 INFO root | progress: 555/1000 (1118.7s, 2.0s/q)
2026-05-12 01:54:13,666 INFO root | progress: 560/1000 (1124.8s, 2.0s/q)
2026-05-12 01:54:21,608 INFO root | progress: 565/1000 (1132.7s, 2.0s/q)
2026-05-12 01:54:38,428 INFO root | progress: 570/1000 (1149.6s, 2.0s/q)
2026-05-12 01:54:51,658 INFO root | progress: 575/1000 (1162.8s, 2.0s/q)
2026-05-12 01:55:04,996 INFO root | progress: 580/1000 (1176.1s, 2.0s/q)
2026-05-12 01:55:11,272 INFO root | progress: 585/1000 (1182.4s, 2.0s/q)
2026-05-12 01:55:15,595 INFO root | progress: 590/1000 (1186.7s, 2.0s/q)
2026-05-12 01:55:23,775 INFO root | progress: 595/1000 (1194.9s, 2.0s/q)
2026-05-12 01:55:35,485 INFO root | progress: 600/1000 (1206.6s, 2.0s/q)
2026-05-12 01:55:51,624 INFO root | progress: 605/1000 (1222.8s, 2.0s/q)
2026-05-12 01:56:06,103 INFO root | progress: 610/1000 (1237.2s, 2.0s/q)
2026-05-12 01:56:11,109 INFO root | progress: 615/1000 (1242.2s, 2.0s/q)
2026-05-12 01:56:20,675 INFO root | progress: 620/1000 (1251.8s, 2.0s/q)
2026-05-12 01:56:40,141 INFO root | progress: 625/1000 (1271.3s, 2.0s/q)
2026-05-12 01:56:47,306 INFO root | progress: 630/1000 (1278.4s, 2.0s/q)
2026-05-12 01:56:54,011 INFO root | progress: 635/1000 (1285.1s, 2.0s/q)
2026-05-12 01:57:03,078 INFO root | progress: 640/1000 (1294.2s, 2.0s/q)
2026-05-12 01:57:11,812 INFO root | progress: 645/1000 (1302.9s, 2.0s/q)
2026-05-12 01:57:26,058 INFO root | progress: 650/1000 (1317.2s, 2.0s/q)
2026-05-12 01:57:38,456 INFO root | progress: 655/1000 (1329.6s, 2.0s/q)
2026-05-12 01:57:49,727 INFO root | progress: 660/1000 (1340.9s, 2.0s/q)
2026-05-12 01:58:00,754 INFO root | progress: 665/1000 (1351.9s, 2.0s/q)
2026-05-12 01:58:10,790 INFO root | progress: 670/1000 (1361.9s, 2.0s/q)
2026-05-12 01:58:19,243 INFO root | progress: 675/1000 (1370.4s, 2.0s/q)
2026-05-12 01:58:28,742 INFO root | progress: 680/1000 (1379.9s, 2.0s/q)
2026-05-12 01:58:40,502 INFO root | progress: 685/1000 (1391.6s, 2.0s/q)
2026-05-12 01:58:56,649 INFO root | progress: 690/1000 (1407.8s, 2.0s/q)
2026-05-12 01:59:09,198 INFO root | progress: 695/1000 (1420.3s, 2.0s/q)
2026-05-12 01:59:22,625 INFO root | progress: 700/1000 (1433.8s, 2.0s/q)
2026-05-12 01:59:31,095 INFO root | progress: 705/1000 (1442.2s, 2.0s/q)
2026-05-12 01:59:41,834 INFO root | progress: 710/1000 (1453.0s, 2.0s/q)
2026-05-12 01:59:51,940 INFO root | progress: 715/1000 (1463.1s, 2.0s/q)
2026-05-12 02:00:05,135 INFO root | progress: 720/1000 (1476.3s, 2.1s/q)
2026-05-12 02:00:18,592 INFO root | progress: 725/1000 (1489.7s, 2.1s/q)
2026-05-12 02:00:30,657 INFO root | progress: 730/1000 (1501.8s, 2.1s/q)
2026-05-12 02:00:35,743 INFO root | progress: 735/1000 (1506.9s, 2.1s/q)
2026-05-12 02:00:48,427 INFO root | progress: 740/1000 (1519.6s, 2.1s/q)
2026-05-12 02:00:56,515 INFO root | progress: 745/1000 (1527.6s, 2.1s/q)
2026-05-12 02:01:12,216 INFO root | progress: 750/1000 (1543.3s, 2.1s/q)
2026-05-12 02:01:25,660 INFO root | progress: 755/1000 (1556.8s, 2.1s/q)
2026-05-12 02:01:31,292 INFO root | progress: 760/1000 (1562.4s, 2.1s/q)
2026-05-12 02:01:41,934 INFO root | progress: 765/1000 (1573.1s, 2.1s/q)
2026-05-12 02:01:49,208 INFO root | progress: 770/1000 (1580.3s, 2.1s/q)
2026-05-12 02:01:58,830 INFO root | progress: 775/1000 (1590.0s, 2.1s/q)
2026-05-12 02:02:05,621 INFO root | progress: 780/1000 (1596.7s, 2.0s/q)
2026-05-12 02:02:15,873 INFO root | progress: 785/1000 (1607.0s, 2.0s/q)
2026-05-12 02:02:21,687 INFO root | progress: 790/1000 (1612.8s, 2.0s/q)
2026-05-12 02:02:32,622 INFO root | progress: 795/1000 (1623.8s, 2.0s/q)
2026-05-12 02:02:43,009 INFO root | progress: 800/1000 (1634.1s, 2.0s/q)
2026-05-12 02:02:55,675 INFO root | progress: 805/1000 (1646.8s, 2.0s/q)
2026-05-12 02:03:01,522 INFO root | progress: 810/1000 (1652.7s, 2.0s/q)
2026-05-12 02:03:13,318 INFO root | progress: 815/1000 (1664.4s, 2.0s/q)
2026-05-12 02:03:21,577 INFO root | progress: 820/1000 (1672.7s, 2.0s/q)
2026-05-12 02:03:36,317 INFO root | progress: 825/1000 (1687.4s, 2.0s/q)
2026-05-12 02:03:46,349 INFO root | progress: 830/1000 (1697.5s, 2.0s/q)
2026-05-12 02:03:52,507 INFO root | progress: 835/1000 (1703.6s, 2.0s/q)
2026-05-12 02:04:02,855 INFO root | progress: 840/1000 (1714.0s, 2.0s/q)
2026-05-12 02:04:06,225 INFO root | progress: 845/1000 (1717.4s, 2.0s/q)
2026-05-12 02:04:21,954 INFO root | progress: 850/1000 (1733.1s, 2.0s/q)
2026-05-12 02:04:32,804 INFO root | progress: 855/1000 (1743.9s, 2.0s/q)
2026-05-12 02:04:47,395 INFO root | progress: 860/1000 (1758.5s, 2.0s/q)
2026-05-12 02:04:51,487 INFO root | progress: 865/1000 (1762.6s, 2.0s/q)
2026-05-12 02:05:03,103 INFO root | progress: 870/1000 (1774.2s, 2.0s/q)
2026-05-12 02:05:14,088 INFO root | progress: 875/1000 (1785.2s, 2.0s/q)
2026-05-12 02:05:24,349 INFO root | progress: 880/1000 (1795.5s, 2.0s/q)
2026-05-12 02:05:32,491 INFO root | progress: 885/1000 (1803.6s, 2.0s/q)
2026-05-12 02:05:43,115 INFO root | progress: 890/1000 (1814.2s, 2.0s/q)
2026-05-12 02:05:52,061 INFO root | progress: 895/1000 (1823.2s, 2.0s/q)
2026-05-12 02:06:04,929 INFO root | progress: 900/1000 (1836.1s, 2.0s/q)
2026-05-12 02:06:13,955 INFO root | progress: 905/1000 (1845.1s, 2.0s/q)
2026-05-12 02:06:23,928 INFO root | progress: 910/1000 (1855.1s, 2.0s/q)
2026-05-12 02:06:38,061 INFO root | progress: 915/1000 (1869.2s, 2.0s/q)
2026-05-12 02:06:50,489 INFO root | progress: 920/1000 (1881.6s, 2.0s/q)
2026-05-12 02:06:58,745 INFO root | progress: 925/1000 (1889.9s, 2.0s/q)
2026-05-12 02:07:05,374 INFO root | progress: 930/1000 (1896.5s, 2.0s/q)
2026-05-12 02:07:19,925 INFO root | progress: 935/1000 (1911.1s, 2.0s/q)
2026-05-12 02:07:35,659 INFO root | progress: 940/1000 (1926.8s, 2.0s/q)
2026-05-12 02:07:45,855 INFO root | progress: 945/1000 (1937.0s, 2.0s/q)
2026-05-12 02:07:55,744 INFO root | progress: 950/1000 (1946.9s, 2.0s/q)
2026-05-12 02:08:04,149 INFO root | progress: 955/1000 (1955.3s, 2.0s/q)
2026-05-12 02:08:11,856 INFO root | progress: 960/1000 (1963.0s, 2.0s/q)
2026-05-12 02:08:13,602 INFO root | progress: 965/1000 (1964.7s, 2.0s/q)
2026-05-12 02:08:30,798 INFO root | progress: 970/1000 (1981.9s, 2.0s/q)
2026-05-12 02:08:38,790 INFO root | progress: 975/1000 (1989.9s, 2.0s/q)
2026-05-12 02:08:50,094 INFO root | progress: 980/1000 (2001.2s, 2.0s/q)
2026-05-12 02:08:57,793 INFO root | progress: 985/1000 (2008.9s, 2.0s/q)
2026-05-12 02:09:05,738 INFO root | progress: 990/1000 (2016.9s, 2.0s/q)
2026-05-12 02:09:16,246 INFO root | progress: 995/1000 (2027.4s, 2.0s/q)
2026-05-12 02:09:32,652 INFO root | progress: 1000/1000 (2043.8s, 2.0s/q)
2026-05-12 02:09:32,652 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_final_20260512_0032/musique/predictions.jsonl
