root=results/amas3_joint_tfgrpo_fullv2_20260509_014339
policy=source-aware v2: musique retrieval3_compact8; hotpot compact5; 2wiki compact8; bamboogle compact5
START musique 2026-05-09T01:43:39+02:00
Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-09 01:44:16,353 INFO root | progress: 5/1000 (32.9s, 6.6s/q)
2026-05-09 01:58:59,578 INFO root | progress: 230/1000 (916.1s, 4.0s/q)
2026-05-09 01:59:24,592 INFO root | progress: 235/1000 (941.2s, 4.0s/q)
2026-05-09 01:59:36,225 INFO root | progress: 240/1000 (952.8s, 4.0s/q)
2026-05-09 02:00:00,423 INFO root | progress: 245/1000 (977.0s, 4.0s/q)
2026-05-09 02:00:17,390 INFO root | progress: 250/1000 (994.0s, 4.0s/q)
2026-05-09 02:00:40,590 INFO root | progress: 255/1000 (1017.2s, 4.0s/q)
2026-05-09 02:00:57,511 INFO root | progress: 260/1000 (1034.1s, 4.0s/q)
2026-05-09 02:01:13,677 INFO root | progress: 265/1000 (1050.2s, 4.0s/q)
2026-05-09 02:01:41,800 INFO root | progress: 270/1000 (1078.4s, 4.0s/q)
2026-05-09 02:01:53,030 INFO root | progress: 275/1000 (1089.6s, 4.0s/q)
2026-05-09 02:02:13,106 INFO root | progress: 280/1000 (1109.7s, 4.0s/q)
2026-05-09 02:02:33,769 INFO root | progress: 285/1000 (1130.3s, 4.0s/q)
2026-05-09 02:02:55,176 INFO root | progress: 290/1000 (1151.7s, 4.0s/q)
2026-05-09 02:03:06,388 INFO root | progress: 295/1000 (1163.0s, 3.9s/q)
2026-05-09 02:03:30,741 INFO root | progress: 300/1000 (1187.3s, 4.0s/q)
2026-05-09 02:03:45,687 INFO root | progress: 305/1000 (1202.3s, 3.9s/q)
2026-05-09 02:04:08,461 INFO root | progress: 310/1000 (1225.0s, 4.0s/q)
2026-05-09 02:04:32,708 INFO root | progress: 315/1000 (1249.3s, 4.0s/q)
2026-05-09 02:04:48,504 INFO root | progress: 320/1000 (1265.1s, 4.0s/q)
2026-05-09 02:05:07,712 INFO root | progress: 325/1000 (1284.3s, 4.0s/q)
2026-05-09 02:05:23,985 INFO root | progress: 330/1000 (1300.6s, 3.9s/q)
2026-05-09 02:05:51,103 INFO root | progress: 335/1000 (1327.7s, 4.0s/q)
2026-05-09 02:06:01,262 INFO root | progress: 340/1000 (1337.8s, 3.9s/q)
2026-05-09 02:06:25,728 INFO root | progress: 345/1000 (1362.3s, 3.9s/q)
2026-05-09 02:06:43,623 INFO root | progress: 350/1000 (1380.2s, 3.9s/q)
2026-05-09 02:07:00,185 INFO root | progress: 355/1000 (1396.8s, 3.9s/q)
2026-05-09 02:07:15,032 INFO root | progress: 360/1000 (1411.6s, 3.9s/q)
2026-05-09 02:07:44,078 INFO root | progress: 365/1000 (1440.6s, 3.9s/q)
2026-05-09 02:08:03,696 INFO root | progress: 370/1000 (1460.3s, 3.9s/q)
2026-05-09 02:08:21,510 INFO root | progress: 375/1000 (1478.1s, 3.9s/q)
2026-05-09 02:08:35,191 INFO root | progress: 380/1000 (1491.8s, 3.9s/q)
2026-05-09 02:09:05,026 INFO root | progress: 385/1000 (1521.6s, 4.0s/q)
2026-05-09 02:09:23,815 INFO root | progress: 390/1000 (1540.4s, 3.9s/q)
2026-05-09 02:09:39,242 INFO root | progress: 395/1000 (1555.8s, 3.9s/q)
2026-05-09 02:10:03,645 INFO root | progress: 400/1000 (1580.2s, 4.0s/q)
2026-05-09 02:10:27,932 INFO root | progress: 405/1000 (1604.5s, 4.0s/q)
2026-05-09 02:10:41,023 INFO root | progress: 410/1000 (1617.6s, 3.9s/q)
2026-05-09 02:11:03,197 INFO root | progress: 415/1000 (1639.8s, 4.0s/q)
2026-05-09 02:11:22,427 INFO root | progress: 420/1000 (1659.0s, 3.9s/q)
2026-05-09 02:11:38,047 INFO root | progress: 425/1000 (1674.6s, 3.9s/q)
2026-05-09 02:12:04,614 INFO root | progress: 430/1000 (1701.2s, 4.0s/q)
2026-05-09 02:12:25,110 INFO root | progress: 435/1000 (1721.7s, 4.0s/q)
2026-05-09 02:12:40,013 INFO root | progress: 440/1000 (1736.6s, 3.9s/q)
2026-05-09 02:13:02,014 INFO root | progress: 445/1000 (1758.6s, 4.0s/q)
2026-05-09 02:13:20,663 INFO root | progress: 450/1000 (1777.2s, 3.9s/q)
2026-05-09 02:13:36,973 INFO root | progress: 455/1000 (1793.5s, 3.9s/q)
2026-05-09 02:13:59,950 INFO root | progress: 460/1000 (1816.5s, 3.9s/q)
2026-05-09 02:14:13,246 INFO root | progress: 465/1000 (1829.8s, 3.9s/q)
2026-05-09 02:14:34,695 INFO root | progress: 470/1000 (1851.3s, 3.9s/q)
2026/05/09 02:14:56 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-09 02:14:57,420 INFO root | progress: 475/1000 (1874.0s, 3.9s/q)
2026-05-09 02:15:16,065 INFO root | progress: 480/1000 (1892.6s, 3.9s/q)
2026-05-09 02:15:29,374 INFO root | progress: 485/1000 (1905.9s, 3.9s/q)
2026-05-09 02:15:54,899 INFO root | progress: 490/1000 (1931.5s, 3.9s/q)
2026-05-09 02:16:17,016 INFO root | progress: 495/1000 (1953.6s, 3.9s/q)
2026-05-09 02:16:36,445 INFO root | progress: 500/1000 (1973.0s, 3.9s/q)
2026-05-09 02:16:46,891 INFO root | progress: 505/1000 (1983.5s, 3.9s/q)
2026-05-09 02:17:09,246 INFO root | progress: 510/1000 (2005.8s, 3.9s/q)
2026-05-09 02:17:25,463 INFO root | progress: 515/1000 (2022.0s, 3.9s/q)
2026-05-09 02:17:46,091 INFO root | progress: 520/1000 (2042.7s, 3.9s/q)
2026-05-09 02:18:06,787 INFO root | progress: 525/1000 (2063.4s, 3.9s/q)
2026-05-09 02:18:28,742 INFO root | progress: 530/1000 (2085.3s, 3.9s/q)
2026-05-09 02:18:44,692 INFO root | progress: 535/1000 (2101.3s, 3.9s/q)
2026-05-09 02:19:06,250 INFO root | progress: 540/1000 (2122.8s, 3.9s/q)
2026-05-09 02:19:27,225 INFO root | progress: 545/1000 (2143.8s, 3.9s/q)
2026-05-09 02:19:40,835 INFO root | progress: 550/1000 (2157.4s, 3.9s/q)
2026-05-09 02:20:00,596 INFO root | progress: 555/1000 (2177.2s, 3.9s/q)
2026-05-09 02:20:20,453 INFO root | progress: 560/1000 (2197.0s, 3.9s/q)
2026-05-09 02:20:37,397 INFO root | progress: 565/1000 (2214.0s, 3.9s/q)
2026/05/09 02:20:56 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-09 02:21:00,934 INFO root | progress: 570/1000 (2237.5s, 3.9s/q)
2026-05-09 02:21:19,504 INFO root | progress: 575/1000 (2256.1s, 3.9s/q)
2026-05-09 02:21:42,369 INFO root | progress: 580/1000 (2278.9s, 3.9s/q)
2026-05-09 02:22:03,246 INFO root | progress: 585/1000 (2299.8s, 3.9s/q)
2026-05-09 02:22:20,714 INFO root | progress: 590/1000 (2317.3s, 3.9s/q)
2026-05-09 02:22:36,889 INFO root | progress: 595/1000 (2333.5s, 3.9s/q)
2026-05-09 02:22:53,051 INFO root | progress: 600/1000 (2349.6s, 3.9s/q)
2026-05-09 02:23:18,940 INFO root | progress: 605/1000 (2375.5s, 3.9s/q)
2026-05-09 02:23:39,764 INFO root | progress: 610/1000 (2396.3s, 3.9s/q)
2026-05-09 02:23:56,970 INFO root | progress: 615/1000 (2413.5s, 3.9s/q)
2026-05-09 02:24:30,031 INFO root | progress: 620/1000 (2446.6s, 3.9s/q)
2026-05-09 02:24:34,853 INFO root | progress: 625/1000 (2451.4s, 3.9s/q)
2026-05-09 02:25:04,882 INFO root | progress: 630/1000 (2481.5s, 3.9s/q)
2026-05-09 02:25:19,040 INFO root | progress: 635/1000 (2495.6s, 3.9s/q)
2026-05-09 02:25:42,004 INFO root | progress: 640/1000 (2518.6s, 3.9s/q)
2026-05-09 02:26:01,382 INFO root | progress: 645/1000 (2538.0s, 3.9s/q)
2026-05-09 02:26:14,885 INFO root | progress: 650/1000 (2551.5s, 3.9s/q)
2026-05-09 02:26:37,595 INFO root | progress: 655/1000 (2574.2s, 3.9s/q)
2026-05-09 02:26:55,618 INFO root | progress: 660/1000 (2592.2s, 3.9s/q)
2026-05-09 02:27:16,706 INFO root | progress: 665/1000 (2613.3s, 3.9s/q)
2026-05-09 02:27:42,874 INFO root | progress: 670/1000 (2639.4s, 3.9s/q)
2026-05-09 02:27:52,849 INFO root | progress: 675/1000 (2649.4s, 3.9s/q)
2026-05-09 02:28:17,483 INFO root | progress: 680/1000 (2674.1s, 3.9s/q)
2026-05-09 02:28:30,613 INFO root | progress: 685/1000 (2687.2s, 3.9s/q)
2026-05-09 02:28:55,430 INFO root | progress: 690/1000 (2712.0s, 3.9s/q)
2026-05-09 02:29:20,593 INFO root | progress: 695/1000 (2737.2s, 3.9s/q)
2026-05-09 02:29:40,271 INFO root | progress: 700/1000 (2756.8s, 3.9s/q)
2026-05-09 02:30:05,018 INFO root | progress: 705/1000 (2781.6s, 3.9s/q)
2026-05-09 02:30:25,541 INFO root | progress: 710/1000 (2802.1s, 3.9s/q)
2026-05-09 02:30:45,677 INFO root | progress: 715/1000 (2822.2s, 3.9s/q)
2026-05-09 02:31:11,243 INFO root | progress: 720/1000 (2847.8s, 4.0s/q)
2026-05-09 02:31:23,050 INFO root | progress: 725/1000 (2859.6s, 3.9s/q)
2026-05-09 02:31:53,643 INFO root | progress: 730/1000 (2890.2s, 4.0s/q)
2026-05-09 02:32:03,503 INFO root | progress: 735/1000 (2900.1s, 3.9s/q)
2026-05-09 02:32:25,530 INFO root | progress: 740/1000 (2922.1s, 3.9s/q)
2026-05-09 02:32:49,835 INFO root | progress: 745/1000 (2946.4s, 4.0s/q)
2026-05-09 02:33:15,319 INFO root | progress: 750/1000 (2971.9s, 4.0s/q)
2026-05-09 02:33:23,354 INFO root | progress: 755/1000 (2979.9s, 3.9s/q)
2026-05-09 02:33:52,239 INFO root | progress: 760/1000 (3008.8s, 4.0s/q)
2026-05-09 02:34:03,290 INFO root | progress: 765/1000 (3019.9s, 3.9s/q)
2026-05-09 02:34:27,728 INFO root | progress: 770/1000 (3044.3s, 4.0s/q)
2026-05-09 02:34:51,290 INFO root | progress: 775/1000 (3067.9s, 4.0s/q)
2026-05-09 02:35:02,417 INFO root | progress: 780/1000 (3079.0s, 3.9s/q)
2026-05-09 02:35:28,819 INFO root | progress: 785/1000 (3105.4s, 4.0s/q)
2026-05-09 02:35:47,932 INFO root | progress: 790/1000 (3124.5s, 4.0s/q)
2026-05-09 02:36:04,288 INFO root | progress: 795/1000 (3140.9s, 4.0s/q)
2026-05-09 02:36:25,328 INFO root | progress: 800/1000 (3161.9s, 4.0s/q)
2026-05-09 02:36:42,812 INFO root | progress: 805/1000 (3179.4s, 3.9s/q)
2026-05-09 02:37:02,989 INFO root | progress: 810/1000 (3199.6s, 4.0s/q)
2026-05-09 02:37:21,333 INFO root | progress: 815/1000 (3217.9s, 3.9s/q)
2026-05-09 02:37:40,573 INFO root | progress: 820/1000 (3237.1s, 3.9s/q)
2026-05-09 02:37:57,644 INFO root | progress: 825/1000 (3254.2s, 3.9s/q)
2026-05-09 02:38:16,494 INFO root | progress: 830/1000 (3273.1s, 3.9s/q)
2026-05-09 02:38:33,260 INFO root | progress: 835/1000 (3289.8s, 3.9s/q)
2026-05-09 02:38:55,719 INFO root | progress: 840/1000 (3312.3s, 3.9s/q)
2026-05-09 02:39:20,106 INFO root | progress: 845/1000 (3336.7s, 3.9s/q)
2026-05-09 02:39:36,395 INFO root | progress: 850/1000 (3353.0s, 3.9s/q)
2026-05-09 02:40:00,179 INFO root | progress: 855/1000 (3376.7s, 3.9s/q)
2026-05-09 02:40:18,281 INFO root | progress: 860/1000 (3394.8s, 3.9s/q)
2026-05-09 02:40:38,780 INFO root | progress: 865/1000 (3415.3s, 3.9s/q)
2026-05-09 02:41:00,604 INFO root | progress: 870/1000 (3437.2s, 4.0s/q)
2026-05-09 02:41:19,379 INFO root | progress: 875/1000 (3455.9s, 3.9s/q)
2026-05-09 02:41:38,256 INFO root | progress: 880/1000 (3474.8s, 3.9s/q)
2026-05-09 02:41:56,343 INFO root | progress: 885/1000 (3492.9s, 3.9s/q)
2026-05-09 02:42:19,198 INFO root | progress: 890/1000 (3515.8s, 4.0s/q)
2026-05-09 02:42:33,537 INFO root | progress: 895/1000 (3530.1s, 3.9s/q)
2026-05-09 02:42:55,588 INFO root | progress: 900/1000 (3552.2s, 3.9s/q)
2026-05-09 02:43:13,054 INFO root | progress: 905/1000 (3569.6s, 3.9s/q)
2026-05-09 02:43:36,249 INFO root | progress: 910/1000 (3592.8s, 3.9s/q)
2026-05-09 02:43:54,204 INFO root | progress: 915/1000 (3610.8s, 3.9s/q)
2026-05-09 02:44:20,114 INFO root | progress: 920/1000 (3636.7s, 4.0s/q)
2026-05-09 02:44:41,671 INFO root | progress: 925/1000 (3658.2s, 4.0s/q)
2026-05-09 02:44:55,044 INFO root | progress: 930/1000 (3671.6s, 3.9s/q)
2026-05-09 02:45:23,910 INFO root | progress: 935/1000 (3700.5s, 4.0s/q)
2026-05-09 02:45:30,211 INFO root | progress: 940/1000 (3706.8s, 3.9s/q)
2026-05-09 02:45:57,196 INFO root | progress: 945/1000 (3733.8s, 4.0s/q)
2026-05-09 02:46:21,432 INFO root | progress: 950/1000 (3758.0s, 4.0s/q)
2026-05-09 02:46:29,613 INFO root | progress: 955/1000 (3766.2s, 3.9s/q)
2026-05-09 02:46:51,500 INFO root | progress: 960/1000 (3788.1s, 3.9s/q)
2026-05-09 02:47:11,208 INFO root | progress: 965/1000 (3807.8s, 3.9s/q)
2026-05-09 02:47:24,136 INFO root | progress: 970/1000 (3820.7s, 3.9s/q)
2026-05-09 02:47:46,144 INFO root | progress: 975/1000 (3842.7s, 3.9s/q)
2026-05-09 02:48:04,959 INFO root | progress: 980/1000 (3861.5s, 3.9s/q)
2026-05-09 02:48:23,965 INFO root | progress: 985/1000 (3880.5s, 3.9s/q)
2026-05-09 02:48:39,799 INFO root | progress: 990/1000 (3896.4s, 3.9s/q)
2026-05-09 02:49:11,761 INFO root | progress: 995/1000 (3928.3s, 3.9s/q)
2026-05-09 02:49:23,126 INFO root | progress: 1000/1000 (3939.7s, 3.9s/q)
2026-05-09 02:49:23,126 INFO root | done: 1000 predictions written to results/amas3_joint_tfgrpo_fullv2_20260509_014339/musique1000/predictions.jsonl
Eval summary: {
  "norm_em": 0.192,
  "token_f1": 0.2766,
  "contain": 0.219,
  "total": 1000,
  "answered": 1000
}
DONE musique 2026-05-09T02:49:25+02:00
START hotpotqa 2026-05-09T02:49:25+02:00
Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-09 02:50:00,413 INFO root | progress: 5/1000 (31.4s, 6.3s/q)
2026-05-09 02:50:16,198 INFO root | progress: 10/1000 (47.1s, 4.7s/q)
2026-05-09 02:50:32,500 INFO root | progress: 15/1000 (63.4s, 4.2s/q)
2026-05-09 02:50:56,601 INFO root | progress: 20/1000 (87.5s, 4.4s/q)
2026-05-09 02:51:15,369 INFO root | progress: 25/1000 (106.3s, 4.3s/q)
2026-05-09 02:51:40,648 INFO root | progress: 30/1000 (131.6s, 4.4s/q)
scripts/launch_amas3_fullv2.sh: line 96: 2868275 Terminated              { echo "root=$root"; echo "policy=source-aware v2: musique retrieval3_compact8; hotpot compact5; 2wiki compact8; bamboogle compact5"; run_eval musique data/musique/questions_1000_seedfull_combined.json "$root/musique1000" --max-retrievals 3 --max-plan-subgoals 3 --synth-max-chunks 8 --synth-excerpt-chars 420; run_eval hotpotqa data/hotpotqa/questions_1000_seed42.json "$root/hotpot1000" --max-retrievals 2 --max-plan-subgoals 3 --synth-max-chunks 5 --synth-excerpt-chars 300; run_eval 2wikimultihop data/2wikimultihop/questions_1000_seed42.json "$root/2wiki1000" --max-retrievals 2 --max-plan-subgoals 3 --synth-max-chunks 8 --synth-excerpt-chars 420; run_eval bamboogle data/bamboogle/questions_125.json "$root/bamboogle125" --max-retrievals 2 --max-plan-subgoals 3 --synth-max-chunks 5 --synth-excerpt-chars 300; echo "FULL_V2_DONE $(date -Is)"; } 2>&1
     2868276                       | tee -a "$root/fullv2.log"
