START musique 2026-05-09T03:28:17+02:00
Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-09 03:28:54,988 INFO root | progress: 5/1000 (33.6s, 6.7s/q)
2026-05-09 03:35:52,911 INFO root | progress: 110/1000 (451.6s, 4.1s/q)
2026-05-09 03:36:22,500 INFO root | progress: 115/1000 (481.1s, 4.2s/q)
2026-05-09 03:36:46,813 INFO root | progress: 120/1000 (505.5s, 4.2s/q)
2026-05-09 03:36:59,037 INFO root | progress: 125/1000 (517.7s, 4.1s/q)
2026-05-09 03:37:21,448 INFO root | progress: 130/1000 (540.1s, 4.2s/q)
2026-05-09 03:37:36,465 INFO root | progress: 135/1000 (555.1s, 4.1s/q)
2026-05-09 03:37:52,223 INFO root | progress: 140/1000 (570.9s, 4.1s/q)
2026-05-09 03:38:12,552 INFO root | progress: 145/1000 (591.2s, 4.1s/q)
2026-05-09 03:38:34,303 INFO root | progress: 150/1000 (612.9s, 4.1s/q)
2026-05-09 03:38:54,785 INFO root | progress: 155/1000 (633.4s, 4.1s/q)
2026-05-09 03:39:14,704 INFO root | progress: 160/1000 (653.3s, 4.1s/q)
2026-05-09 03:39:35,061 INFO root | progress: 165/1000 (673.7s, 4.1s/q)
2026-05-09 03:39:56,496 INFO root | progress: 170/1000 (695.1s, 4.1s/q)
2026-05-09 03:40:18,148 INFO root | progress: 175/1000 (716.8s, 4.1s/q)
2026-05-09 03:40:39,938 INFO root | progress: 180/1000 (738.6s, 4.1s/q)
2026-05-09 03:41:00,628 INFO root | progress: 185/1000 (759.3s, 4.1s/q)
2026-05-09 03:41:12,631 INFO root | progress: 190/1000 (771.3s, 4.1s/q)
2026-05-09 03:41:38,602 INFO root | progress: 195/1000 (797.2s, 4.1s/q)
2026-05-09 03:41:53,146 INFO root | progress: 200/1000 (811.8s, 4.1s/q)
2026-05-09 03:42:18,950 INFO root | progress: 205/1000 (837.6s, 4.1s/q)
2026-05-09 03:42:35,925 INFO root | progress: 210/1000 (854.6s, 4.1s/q)
2026-05-09 03:43:01,969 INFO root | progress: 215/1000 (880.6s, 4.1s/q)
2026-05-09 03:43:29,289 INFO root | progress: 220/1000 (907.9s, 4.1s/q)
2026-05-09 03:43:45,171 INFO root | progress: 225/1000 (923.8s, 4.1s/q)
2026-05-09 03:43:58,822 INFO root | progress: 230/1000 (937.5s, 4.1s/q)
2026-05-09 03:44:25,795 INFO root | progress: 235/1000 (964.4s, 4.1s/q)
2026-05-09 03:44:42,957 INFO root | progress: 240/1000 (981.6s, 4.1s/q)
2026-05-09 03:45:02,297 INFO root | progress: 245/1000 (1000.9s, 4.1s/q)
2026-05-09 03:45:24,090 INFO root | progress: 250/1000 (1022.7s, 4.1s/q)
2026-05-09 03:45:42,812 INFO root | progress: 255/1000 (1041.5s, 4.1s/q)
2026-05-09 03:46:02,380 INFO root | progress: 260/1000 (1061.0s, 4.1s/q)
2026-05-09 03:46:14,802 INFO root | progress: 265/1000 (1073.4s, 4.1s/q)
2026-05-09 03:46:46,273 INFO root | progress: 270/1000 (1104.9s, 4.1s/q)
2026-05-09 03:46:55,563 INFO root | progress: 275/1000 (1114.2s, 4.1s/q)
2026-05-09 03:47:18,391 INFO root | progress: 280/1000 (1137.0s, 4.1s/q)
2026-05-09 03:47:34,676 INFO root | progress: 285/1000 (1153.3s, 4.0s/q)
2026-05-09 03:47:56,778 INFO root | progress: 290/1000 (1175.4s, 4.1s/q)
2026-05-09 03:48:12,278 INFO root | progress: 295/1000 (1190.9s, 4.0s/q)
2026-05-09 03:48:34,586 INFO root | progress: 300/1000 (1213.2s, 4.0s/q)
2026-05-09 03:48:51,329 INFO root | progress: 305/1000 (1230.0s, 4.0s/q)
2026-05-09 03:49:14,954 INFO root | progress: 310/1000 (1253.6s, 4.0s/q)
2026-05-09 03:49:37,231 INFO root | progress: 315/1000 (1275.9s, 4.1s/q)
2026-05-09 03:49:54,972 INFO root | progress: 320/1000 (1293.6s, 4.0s/q)
2026-05-09 03:50:16,935 INFO root | progress: 325/1000 (1315.6s, 4.0s/q)
2026-05-09 03:50:32,260 INFO root | progress: 330/1000 (1330.9s, 4.0s/q)
2026-05-09 03:50:57,717 INFO root | progress: 335/1000 (1356.4s, 4.0s/q)
2026-05-09 03:51:10,580 INFO root | progress: 340/1000 (1369.2s, 4.0s/q)
2026-05-09 03:51:32,381 INFO root | progress: 345/1000 (1391.0s, 4.0s/q)
2026-05-09 03:51:47,395 INFO root | progress: 350/1000 (1406.0s, 4.0s/q)
2026-05-09 03:52:09,184 INFO root | progress: 355/1000 (1427.8s, 4.0s/q)
2026-05-09 03:52:26,501 INFO root | progress: 360/1000 (1445.1s, 4.0s/q)
2026-05-09 03:52:52,542 INFO root | progress: 365/1000 (1471.2s, 4.0s/q)
2026-05-09 03:53:10,416 INFO root | progress: 370/1000 (1489.1s, 4.0s/q)
2026-05-09 03:53:30,020 INFO root | progress: 375/1000 (1508.7s, 4.0s/q)
2026-05-09 03:53:49,070 INFO root | progress: 380/1000 (1527.7s, 4.0s/q)
2026-05-09 03:54:12,392 INFO root | progress: 385/1000 (1551.0s, 4.0s/q)
2026-05-09 03:54:37,182 INFO root | progress: 390/1000 (1575.8s, 4.0s/q)
2026-05-09 03:54:53,408 INFO root | progress: 395/1000 (1592.0s, 4.0s/q)
2026-05-09 03:55:16,705 INFO root | progress: 400/1000 (1615.3s, 4.0s/q)
2026-05-09 03:55:45,199 INFO root | progress: 405/1000 (1643.8s, 4.1s/q)
2026-05-09 03:55:57,403 INFO root | progress: 410/1000 (1656.0s, 4.0s/q)
2026-05-09 03:56:16,105 INFO root | progress: 415/1000 (1674.7s, 4.0s/q)
2026-05-09 03:56:36,459 INFO root | progress: 420/1000 (1695.1s, 4.0s/q)
2026-05-09 03:56:59,494 INFO root | progress: 425/1000 (1718.1s, 4.0s/q)
2026-05-09 03:57:22,208 INFO root | progress: 430/1000 (1740.8s, 4.0s/q)
2026-05-09 03:57:37,144 INFO root | progress: 435/1000 (1755.8s, 4.0s/q)
2026-05-09 03:57:58,949 INFO root | progress: 440/1000 (1777.6s, 4.0s/q)
2026-05-09 03:58:17,588 INFO root | progress: 445/1000 (1796.2s, 4.0s/q)
2026-05-09 03:58:36,034 INFO root | progress: 450/1000 (1814.7s, 4.0s/q)
2026-05-09 03:58:54,019 INFO root | progress: 455/1000 (1832.7s, 4.0s/q)
2026-05-09 03:59:17,952 INFO root | progress: 460/1000 (1856.6s, 4.0s/q)
2026-05-09 03:59:34,465 INFO root | progress: 465/1000 (1873.1s, 4.0s/q)
2026-05-09 03:59:52,350 INFO root | progress: 470/1000 (1891.0s, 4.0s/q)
2026/05/09 04:00:14 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-09 04:00:18,750 INFO root | progress: 475/1000 (1917.4s, 4.0s/q)
2026-05-09 04:00:38,144 INFO root | progress: 480/1000 (1936.8s, 4.0s/q)
2026-05-09 04:00:47,212 INFO root | progress: 485/1000 (1945.9s, 4.0s/q)
2026-05-09 04:01:15,311 INFO root | progress: 490/1000 (1974.0s, 4.0s/q)
2026-05-09 04:01:37,709 INFO root | progress: 495/1000 (1996.3s, 4.0s/q)
2026-05-09 04:02:01,889 INFO root | progress: 500/1000 (2020.5s, 4.0s/q)
2026-05-09 04:02:07,581 INFO root | progress: 505/1000 (2026.2s, 4.0s/q)
2026-05-09 04:02:34,035 INFO root | progress: 510/1000 (2052.7s, 4.0s/q)
2026-05-09 04:02:52,460 INFO root | progress: 515/1000 (2071.1s, 4.0s/q)
2026-05-09 04:03:11,043 INFO root | progress: 520/1000 (2089.7s, 4.0s/q)
2026-05-09 04:03:31,884 INFO root | progress: 525/1000 (2110.5s, 4.0s/q)
2026-05-09 04:03:49,192 INFO root | progress: 530/1000 (2127.8s, 4.0s/q)
2026-05-09 04:04:08,303 INFO root | progress: 535/1000 (2146.9s, 4.0s/q)
2026-05-09 04:04:27,676 INFO root | progress: 540/1000 (2166.3s, 4.0s/q)
2026-05-09 04:04:52,213 INFO root | progress: 545/1000 (2190.9s, 4.0s/q)
2026-05-09 04:05:03,170 INFO root | progress: 550/1000 (2201.8s, 4.0s/q)
2026-05-09 04:05:25,919 INFO root | progress: 555/1000 (2224.6s, 4.0s/q)
2026-05-09 04:05:43,423 INFO root | progress: 560/1000 (2242.1s, 4.0s/q)
2026-05-09 04:06:04,095 INFO root | progress: 565/1000 (2262.7s, 4.0s/q)
2026-05-09 04:06:29,590 INFO root | progress: 570/1000 (2288.2s, 4.0s/q)
2026-05-09 04:06:50,699 INFO root | progress: 575/1000 (2309.3s, 4.0s/q)
2026-05-09 04:07:13,511 INFO root | progress: 580/1000 (2332.2s, 4.0s/q)
2026-05-09 04:07:39,465 INFO root | progress: 585/1000 (2358.1s, 4.0s/q)
2026-05-09 04:07:51,772 INFO root | progress: 590/1000 (2370.4s, 4.0s/q)
2026-05-09 04:08:08,797 INFO root | progress: 595/1000 (2387.4s, 4.0s/q)
2026-05-09 04:08:26,004 INFO root | progress: 600/1000 (2404.6s, 4.0s/q)
2026-05-09 04:08:52,327 INFO root | progress: 605/1000 (2431.0s, 4.0s/q)
2026-05-09 04:09:15,996 INFO root | progress: 610/1000 (2454.6s, 4.0s/q)
2026-05-09 04:09:31,385 INFO root | progress: 615/1000 (2470.0s, 4.0s/q)
2026-05-09 04:10:05,432 INFO root | progress: 620/1000 (2504.1s, 4.0s/q)
2026-05-09 04:10:15,529 INFO root | progress: 625/1000 (2514.2s, 4.0s/q)
2026-05-09 04:10:45,548 INFO root | progress: 630/1000 (2544.2s, 4.0s/q)
2026-05-09 04:11:03,728 INFO root | progress: 635/1000 (2562.4s, 4.0s/q)
2026-05-09 04:11:28,028 INFO root | progress: 640/1000 (2586.7s, 4.0s/q)
2026-05-09 04:11:42,485 INFO root | progress: 645/1000 (2601.1s, 4.0s/q)
2026-05-09 04:12:00,611 INFO root | progress: 650/1000 (2619.3s, 4.0s/q)
2026-05-09 04:12:19,263 INFO root | progress: 655/1000 (2637.9s, 4.0s/q)
2026-05-09 04:12:47,784 INFO root | progress: 660/1000 (2666.4s, 4.0s/q)
2026-05-09 04:13:04,260 INFO root | progress: 665/1000 (2682.9s, 4.0s/q)
2026-05-09 04:13:27,007 INFO root | progress: 670/1000 (2705.6s, 4.0s/q)
2026-05-09 04:13:44,120 INFO root | progress: 675/1000 (2722.8s, 4.0s/q)
2026-05-09 04:14:05,204 INFO root | progress: 680/1000 (2743.8s, 4.0s/q)
2026-05-09 04:14:16,122 INFO root | progress: 685/1000 (2754.8s, 4.0s/q)
2026-05-09 04:14:43,411 INFO root | progress: 690/1000 (2782.1s, 4.0s/q)
2026-05-09 04:15:07,502 INFO root | progress: 695/1000 (2806.1s, 4.0s/q)
2026-05-09 04:15:29,930 INFO root | progress: 700/1000 (2828.6s, 4.0s/q)
2026-05-09 04:15:54,273 INFO root | progress: 705/1000 (2852.9s, 4.0s/q)
2026-05-09 04:16:13,410 INFO root | progress: 710/1000 (2872.0s, 4.0s/q)
2026-05-09 04:16:39,111 INFO root | progress: 715/1000 (2897.8s, 4.1s/q)
2026-05-09 04:17:03,407 INFO root | progress: 720/1000 (2922.0s, 4.1s/q)
2026-05-09 04:17:16,954 INFO root | progress: 725/1000 (2935.6s, 4.0s/q)
2026-05-09 04:17:41,703 INFO root | progress: 730/1000 (2960.3s, 4.1s/q)
2026-05-09 04:17:57,906 INFO root | progress: 735/1000 (2976.5s, 4.0s/q)
2026-05-09 04:18:19,334 INFO root | progress: 740/1000 (2998.0s, 4.1s/q)
2026-05-09 04:18:42,237 INFO root | progress: 745/1000 (3020.9s, 4.1s/q)
2026-05-09 04:19:11,279 INFO root | progress: 750/1000 (3049.9s, 4.1s/q)
2026-05-09 04:19:20,404 INFO root | progress: 755/1000 (3059.0s, 4.1s/q)
2026-05-09 04:19:47,401 INFO root | progress: 760/1000 (3086.0s, 4.1s/q)
2026-05-09 04:20:12,514 INFO root | progress: 765/1000 (3111.2s, 4.1s/q)
2026-05-09 04:20:26,789 INFO root | progress: 770/1000 (3125.4s, 4.1s/q)
2026-05-09 04:20:51,709 INFO root | progress: 775/1000 (3150.3s, 4.1s/q)
2026-05-09 04:21:03,527 INFO root | progress: 780/1000 (3162.2s, 4.1s/q)
2026-05-09 04:21:28,893 INFO root | progress: 785/1000 (3187.5s, 4.1s/q)
2026-05-09 04:21:47,605 INFO root | progress: 790/1000 (3206.2s, 4.1s/q)
2026-05-09 04:22:04,437 INFO root | progress: 795/1000 (3223.1s, 4.1s/q)
2026/05/09 04:22:09 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-09 04:22:26,764 INFO root | progress: 800/1000 (3245.4s, 4.1s/q)
2026-05-09 04:22:53,211 INFO root | progress: 805/1000 (3271.9s, 4.1s/q)
2026-05-09 04:23:10,061 INFO root | progress: 810/1000 (3288.7s, 4.1s/q)
2026-05-09 04:23:26,061 INFO root | progress: 815/1000 (3304.7s, 4.1s/q)
2026-05-09 04:23:42,703 INFO root | progress: 820/1000 (3321.3s, 4.1s/q)
2026-05-09 04:24:04,332 INFO root | progress: 825/1000 (3343.0s, 4.1s/q)
2026-05-09 04:24:19,692 INFO root | progress: 830/1000 (3358.3s, 4.0s/q)
2026-05-09 04:24:41,621 INFO root | progress: 835/1000 (3380.3s, 4.0s/q)
2026-05-09 04:25:00,400 INFO root | progress: 840/1000 (3399.0s, 4.0s/q)
2026-05-09 04:25:29,153 INFO root | progress: 845/1000 (3427.8s, 4.1s/q)
2026-05-09 04:25:44,237 INFO root | progress: 850/1000 (3442.9s, 4.1s/q)
2026-05-09 04:26:08,640 INFO root | progress: 855/1000 (3467.3s, 4.1s/q)
2026-05-09 04:26:29,139 INFO root | progress: 860/1000 (3487.8s, 4.1s/q)
2026-05-09 04:26:49,177 INFO root | progress: 865/1000 (3507.8s, 4.1s/q)
2026-05-09 04:27:08,634 INFO root | progress: 870/1000 (3527.3s, 4.1s/q)
2026-05-09 04:27:31,276 INFO root | progress: 875/1000 (3549.9s, 4.1s/q)
2026-05-09 04:27:49,651 INFO root | progress: 880/1000 (3568.3s, 4.1s/q)
2026-05-09 04:28:10,989 INFO root | progress: 885/1000 (3589.6s, 4.1s/q)
2026-05-09 04:28:28,166 INFO root | progress: 890/1000 (3606.8s, 4.1s/q)
2026-05-09 04:28:44,152 INFO root | progress: 895/1000 (3622.8s, 4.0s/q)
2026-05-09 04:29:12,764 INFO root | progress: 900/1000 (3651.4s, 4.1s/q)
2026-05-09 04:29:24,285 INFO root | progress: 905/1000 (3662.9s, 4.0s/q)
2026-05-09 04:29:47,698 INFO root | progress: 910/1000 (3686.3s, 4.1s/q)
2026-05-09 04:30:03,632 INFO root | progress: 915/1000 (3702.3s, 4.0s/q)
2026-05-09 04:30:32,493 INFO root | progress: 920/1000 (3731.1s, 4.1s/q)
2026-05-09 04:30:54,152 INFO root | progress: 925/1000 (3752.8s, 4.1s/q)
2026-05-09 04:31:10,941 INFO root | progress: 930/1000 (3769.6s, 4.1s/q)
2026-05-09 04:31:36,855 INFO root | progress: 935/1000 (3795.5s, 4.1s/q)
2026-05-09 04:31:45,178 INFO root | progress: 940/1000 (3803.8s, 4.0s/q)
2026-05-09 04:32:12,676 INFO root | progress: 945/1000 (3831.3s, 4.1s/q)
2026-05-09 04:32:37,984 INFO root | progress: 950/1000 (3856.6s, 4.1s/q)
2026-05-09 04:32:44,758 INFO root | progress: 955/1000 (3863.4s, 4.0s/q)
2026-05-09 04:33:11,430 INFO root | progress: 960/1000 (3890.1s, 4.1s/q)
2026-05-09 04:33:34,197 INFO root | progress: 965/1000 (3912.8s, 4.1s/q)
2026-05-09 04:33:43,572 INFO root | progress: 970/1000 (3922.2s, 4.0s/q)
2026-05-09 04:34:08,399 INFO root | progress: 975/1000 (3947.0s, 4.0s/q)
2026-05-09 04:34:24,749 INFO root | progress: 980/1000 (3963.4s, 4.0s/q)
2026-05-09 04:34:43,117 INFO root | progress: 985/1000 (3981.8s, 4.0s/q)
2026-05-09 04:35:03,632 INFO root | progress: 990/1000 (4002.3s, 4.0s/q)
2026-05-09 04:35:34,368 INFO root | progress: 995/1000 (4033.0s, 4.1s/q)
2026-05-09 04:35:45,590 INFO root | progress: 1000/1000 (4044.2s, 4.0s/q)
2026-05-09 04:35:45,590 INFO root | done: 1000 predictions written to results/amas3_joint_tfgrpo_fullv3_20260509_032817/musique1000/predictions.jsonl
Eval summary: {
  "norm_em": 0.202,
  "token_f1": 0.2912,
  "contain": 0.229,
  "total": 1000,
  "answered": 1000
}
DONE musique 2026-05-09T04:35:47+02:00
