START musique 2026-05-08T23:33:33+02:00
Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-08 23:34:08,350 INFO root | progress: 5/1000 (31.4s, 6.3s/q)
2026-05-09 00:12:37,719 INFO root | progress: 615/1000 (2340.8s, 3.8s/q)
2026-05-09 00:13:07,449 INFO root | progress: 620/1000 (2370.5s, 3.8s/q)
2026-05-09 00:13:15,952 INFO root | progress: 625/1000 (2379.0s, 3.8s/q)
2026-05-09 00:13:42,601 INFO root | progress: 630/1000 (2405.7s, 3.8s/q)
2026-05-09 00:13:56,651 INFO root | progress: 635/1000 (2419.7s, 3.8s/q)
2026-05-09 00:14:19,798 INFO root | progress: 640/1000 (2442.9s, 3.8s/q)
2026-05-09 00:14:34,665 INFO root | progress: 645/1000 (2457.8s, 3.8s/q)
2026-05-09 00:14:52,488 INFO root | progress: 650/1000 (2475.6s, 3.8s/q)
2026-05-09 00:15:08,202 INFO root | progress: 655/1000 (2491.3s, 3.8s/q)
2026-05-09 00:15:31,329 INFO root | progress: 660/1000 (2514.4s, 3.8s/q)
2026-05-09 00:15:55,984 INFO root | progress: 665/1000 (2539.1s, 3.8s/q)
2026-05-09 00:16:16,086 INFO root | progress: 670/1000 (2559.2s, 3.8s/q)
2026-05-09 00:16:27,654 INFO root | progress: 675/1000 (2570.8s, 3.8s/q)
2026-05-09 00:16:54,511 INFO root | progress: 680/1000 (2597.6s, 3.8s/q)
2026-05-09 00:17:01,414 INFO root | progress: 685/1000 (2604.5s, 3.8s/q)
2026-05-09 00:17:25,694 INFO root | progress: 690/1000 (2628.8s, 3.8s/q)
2026-05-09 00:17:50,160 INFO root | progress: 695/1000 (2653.3s, 3.8s/q)
2026-05-09 00:18:12,699 INFO root | progress: 700/1000 (2675.8s, 3.8s/q)
2026-05-09 00:18:33,435 INFO root | progress: 705/1000 (2696.5s, 3.8s/q)
2026-05-09 00:18:53,683 INFO root | progress: 710/1000 (2716.8s, 3.8s/q)
2026-05-09 00:19:15,460 INFO root | progress: 715/1000 (2738.6s, 3.8s/q)
2026-05-09 00:19:38,308 INFO root | progress: 720/1000 (2761.4s, 3.8s/q)
2026-05-09 00:19:50,361 INFO root | progress: 725/1000 (2773.5s, 3.8s/q)
2026-05-09 00:20:17,038 INFO root | progress: 730/1000 (2800.1s, 3.8s/q)
2026-05-09 00:20:24,111 INFO root | progress: 735/1000 (2807.2s, 3.8s/q)
2026-05-09 00:20:49,437 INFO root | progress: 740/1000 (2832.5s, 3.8s/q)
2026-05-09 00:21:10,056 INFO root | progress: 745/1000 (2853.2s, 3.8s/q)
2026-05-09 00:21:36,854 INFO root | progress: 750/1000 (2880.0s, 3.8s/q)
2026-05-09 00:21:44,267 INFO root | progress: 755/1000 (2887.4s, 3.8s/q)
2026-05-09 00:22:10,851 INFO root | progress: 760/1000 (2913.9s, 3.8s/q)
2026-05-09 00:22:23,729 INFO root | progress: 765/1000 (2926.8s, 3.8s/q)
2026-05-09 00:22:46,846 INFO root | progress: 770/1000 (2949.9s, 3.8s/q)
2026-05-09 00:23:07,405 INFO root | progress: 775/1000 (2970.5s, 3.8s/q)
2026-05-09 00:23:20,974 INFO root | progress: 780/1000 (2984.1s, 3.8s/q)
2026-05-09 00:23:45,030 INFO root | progress: 785/1000 (3008.1s, 3.8s/q)
2026-05-09 00:24:02,641 INFO root | progress: 790/1000 (3025.7s, 3.8s/q)
2026-05-09 00:24:18,647 INFO root | progress: 795/1000 (3041.7s, 3.8s/q)
2026/05/09 00:24:22 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-09 00:24:38,429 INFO root | progress: 800/1000 (3061.5s, 3.8s/q)
2026-05-09 00:24:58,415 INFO root | progress: 805/1000 (3081.5s, 3.8s/q)
2026-05-09 00:25:17,675 INFO root | progress: 810/1000 (3100.8s, 3.8s/q)
2026-05-09 00:25:34,634 INFO root | progress: 815/1000 (3117.7s, 3.8s/q)
2026-05-09 00:25:52,477 INFO root | progress: 820/1000 (3135.6s, 3.8s/q)
2026-05-09 00:26:15,126 INFO root | progress: 825/1000 (3158.2s, 3.8s/q)
2026-05-09 00:26:28,828 INFO root | progress: 830/1000 (3171.9s, 3.8s/q)
2026-05-09 00:26:49,276 INFO root | progress: 835/1000 (3192.4s, 3.8s/q)
2026-05-09 00:27:03,949 INFO root | progress: 840/1000 (3207.0s, 3.8s/q)
2026-05-09 00:27:31,226 INFO root | progress: 845/1000 (3234.3s, 3.8s/q)
2026-05-09 00:27:43,406 INFO root | progress: 850/1000 (3246.5s, 3.8s/q)
2026-05-09 00:28:10,980 INFO root | progress: 855/1000 (3274.1s, 3.8s/q)
2026-05-09 00:28:22,813 INFO root | progress: 860/1000 (3285.9s, 3.8s/q)
2026-05-09 00:28:49,545 INFO root | progress: 865/1000 (3312.6s, 3.8s/q)
2026-05-09 00:29:05,675 INFO root | progress: 870/1000 (3328.8s, 3.8s/q)
2026-05-09 00:29:29,132 INFO root | progress: 875/1000 (3352.2s, 3.8s/q)
2026-05-09 00:29:50,940 INFO root | progress: 880/1000 (3374.0s, 3.8s/q)
2026-05-09 00:30:00,854 INFO root | progress: 885/1000 (3384.0s, 3.8s/q)
2026-05-09 00:30:21,880 INFO root | progress: 890/1000 (3405.0s, 3.8s/q)
2026-05-09 00:30:39,491 INFO root | progress: 895/1000 (3422.6s, 3.8s/q)
2026-05-09 00:30:57,035 INFO root | progress: 900/1000 (3440.1s, 3.8s/q)
2026-05-09 00:31:13,953 INFO root | progress: 905/1000 (3457.1s, 3.8s/q)
2026-05-09 00:31:38,622 INFO root | progress: 910/1000 (3481.7s, 3.8s/q)
2026-05-09 00:31:52,045 INFO root | progress: 915/1000 (3495.1s, 3.8s/q)
2026-05-09 00:32:19,346 INFO root | progress: 920/1000 (3522.4s, 3.8s/q)
2026-05-09 00:32:38,168 INFO root | progress: 925/1000 (3541.3s, 3.8s/q)
2026-05-09 00:32:53,587 INFO root | progress: 930/1000 (3556.7s, 3.8s/q)
2026-05-09 00:33:19,059 INFO root | progress: 935/1000 (3582.2s, 3.8s/q)
2026-05-09 00:33:28,623 INFO root | progress: 940/1000 (3591.7s, 3.8s/q)
2026-05-09 00:33:53,767 INFO root | progress: 945/1000 (3616.9s, 3.8s/q)
2026-05-09 00:34:10,486 INFO root | progress: 950/1000 (3633.6s, 3.8s/q)
2026-05-09 00:34:29,701 INFO root | progress: 955/1000 (3652.8s, 3.8s/q)
2026-05-09 00:34:45,582 INFO root | progress: 960/1000 (3668.7s, 3.8s/q)
2026-05-09 00:35:08,679 INFO root | progress: 965/1000 (3691.8s, 3.8s/q)
2026-05-09 00:35:22,430 INFO root | progress: 970/1000 (3705.5s, 3.8s/q)
2026-05-09 00:35:43,457 INFO root | progress: 975/1000 (3726.6s, 3.8s/q)
2026-05-09 00:35:58,735 INFO root | progress: 980/1000 (3741.8s, 3.8s/q)
2026-05-09 00:36:13,330 INFO root | progress: 985/1000 (3756.4s, 3.8s/q)
2026-05-09 00:36:33,870 INFO root | progress: 990/1000 (3777.0s, 3.8s/q)
2026-05-09 00:37:02,641 INFO root | progress: 995/1000 (3805.7s, 3.8s/q)
2026-05-09 00:37:15,165 INFO root | progress: 1000/1000 (3818.3s, 3.8s/q)
2026-05-09 00:37:15,165 INFO root | done: 1000 predictions written to results/amas3_joint_tfgrpo_fullbase_20260508_233333/musique1000/predictions.jsonl
Eval summary: {
  "norm_em": 0.199,
  "token_f1": 0.2794,
  "contain": 0.223,
  "total": 1000,
  "answered": 987
}
DONE musique 2026-05-09T00:37:17+02:00
