2026-05-05 12:10:29,629 INFO root | progress: 5/1000 (43.8s, 8.8s/q)
2026-05-05 12:20:31,115 INFO root | progress: 270/1000 (645.2s, 2.4s/q)
2026-05-05 12:20:51,882 INFO root | progress: 275/1000 (666.0s, 2.4s/q)
2026-05-05 12:20:58,130 INFO root | progress: 280/1000 (672.3s, 2.4s/q)
2026-05-05 12:21:05,649 INFO root | progress: 285/1000 (679.8s, 2.4s/q)
2026-05-05 12:21:10,809 INFO root | progress: 290/1000 (684.9s, 2.4s/q)
2026-05-05 12:21:29,724 INFO root | progress: 295/1000 (703.9s, 2.4s/q)
2026-05-05 12:21:48,035 INFO root | progress: 300/1000 (722.2s, 2.4s/q)
2026-05-05 12:21:57,437 INFO root | progress: 305/1000 (731.6s, 2.4s/q)
2026-05-05 12:22:05,198 INFO root | progress: 310/1000 (739.3s, 2.4s/q)
2026-05-05 12:22:12,013 INFO root | progress: 315/1000 (746.1s, 2.4s/q)
2026-05-05 12:22:18,486 INFO root | progress: 320/1000 (752.6s, 2.4s/q)
2026-05-05 12:22:40,782 INFO root | progress: 325/1000 (774.9s, 2.4s/q)
2026-05-05 12:22:49,924 INFO root | progress: 330/1000 (784.1s, 2.4s/q)
2026-05-05 12:23:01,624 INFO root | progress: 335/1000 (795.8s, 2.4s/q)
2026-05-05 12:23:16,027 INFO root | progress: 340/1000 (810.2s, 2.4s/q)
2026-05-05 12:23:22,047 INFO root | progress: 345/1000 (816.2s, 2.4s/q)
2026-05-05 12:23:32,805 INFO root | progress: 350/1000 (826.9s, 2.4s/q)
2026-05-05 12:23:49,134 INFO root | progress: 355/1000 (843.3s, 2.4s/q)
2026-05-05 12:24:02,361 INFO root | progress: 360/1000 (856.5s, 2.4s/q)
2026-05-05 12:24:07,070 INFO root | progress: 365/1000 (861.2s, 2.4s/q)
2026-05-05 12:24:16,891 INFO root | progress: 370/1000 (871.0s, 2.4s/q)
2026-05-05 12:24:36,302 INFO root | progress: 375/1000 (890.4s, 2.4s/q)
2026-05-05 12:24:46,860 INFO root | progress: 380/1000 (901.0s, 2.4s/q)
2026-05-05 12:24:56,295 INFO root | progress: 385/1000 (910.4s, 2.4s/q)
2026-05-05 12:25:13,852 INFO root | progress: 390/1000 (928.0s, 2.4s/q)
2026-05-05 12:25:23,401 INFO root | progress: 395/1000 (937.5s, 2.4s/q)
2026-05-05 12:25:35,672 INFO root | progress: 400/1000 (949.8s, 2.4s/q)
2026-05-05 12:25:41,103 INFO root | progress: 405/1000 (955.2s, 2.4s/q)
2026-05-05 12:25:55,369 INFO root | progress: 410/1000 (969.5s, 2.4s/q)
2026-05-05 12:26:12,372 INFO root | progress: 415/1000 (986.5s, 2.4s/q)
2026-05-05 12:26:22,150 INFO root | progress: 420/1000 (996.3s, 2.4s/q)
2026-05-05 12:26:29,789 INFO root | progress: 425/1000 (1003.9s, 2.4s/q)
2026-05-05 12:26:46,464 INFO root | progress: 430/1000 (1020.6s, 2.4s/q)
2026-05-05 12:27:01,643 INFO root | progress: 435/1000 (1035.8s, 2.4s/q)
2026-05-05 12:27:09,807 INFO root | progress: 440/1000 (1043.9s, 2.4s/q)
2026-05-05 12:27:16,170 INFO root | progress: 445/1000 (1050.3s, 2.4s/q)
2026-05-05 12:27:27,898 INFO root | progress: 450/1000 (1062.0s, 2.4s/q)
2026-05-05 12:27:40,935 INFO root | progress: 455/1000 (1075.1s, 2.4s/q)
2026-05-05 12:27:50,391 INFO root | progress: 460/1000 (1084.5s, 2.4s/q)
2026-05-05 12:28:02,352 INFO root | progress: 465/1000 (1096.5s, 2.4s/q)
2026-05-05 12:28:17,934 INFO root | progress: 470/1000 (1112.1s, 2.4s/q)
2026-05-05 12:28:25,910 INFO root | progress: 475/1000 (1120.0s, 2.4s/q)
2026-05-05 12:28:33,488 INFO root | progress: 480/1000 (1127.6s, 2.3s/q)
2026-05-05 12:28:45,179 INFO root | progress: 485/1000 (1139.3s, 2.3s/q)
2026-05-05 12:29:03,503 INFO root | progress: 490/1000 (1157.6s, 2.4s/q)
2026-05-05 12:29:11,189 INFO root | progress: 495/1000 (1165.3s, 2.4s/q)
2026-05-05 12:29:19,228 INFO root | progress: 500/1000 (1173.4s, 2.3s/q)
2026-05-05 12:29:27,956 INFO root | progress: 505/1000 (1182.1s, 2.3s/q)
2026-05-05 12:29:42,115 INFO root | progress: 510/1000 (1196.2s, 2.3s/q)
2026-05-05 12:29:53,499 INFO root | progress: 515/1000 (1207.6s, 2.3s/q)
2026-05-05 12:30:06,207 INFO root | progress: 520/1000 (1220.3s, 2.3s/q)
2026-05-05 12:30:18,669 INFO root | progress: 525/1000 (1232.8s, 2.3s/q)
2026-05-05 12:30:25,189 INFO root | progress: 530/1000 (1239.3s, 2.3s/q)
2026-05-05 12:30:30,559 INFO root | progress: 535/1000 (1244.7s, 2.3s/q)
2026-05-05 12:30:43,712 INFO root | progress: 540/1000 (1257.8s, 2.3s/q)
2026-05-05 12:30:52,655 INFO root | progress: 545/1000 (1266.8s, 2.3s/q)
2026-05-05 12:31:12,438 INFO root | progress: 550/1000 (1286.6s, 2.3s/q)
2026-05-05 12:31:20,925 INFO root | progress: 555/1000 (1295.1s, 2.3s/q)
2026-05-05 12:31:35,537 INFO root | progress: 560/1000 (1309.7s, 2.3s/q)
2026-05-05 12:31:43,206 INFO root | progress: 565/1000 (1317.3s, 2.3s/q)
2026-05-05 12:32:02,202 INFO root | progress: 570/1000 (1336.3s, 2.3s/q)
2026-05-05 12:32:11,823 INFO root | progress: 575/1000 (1346.0s, 2.3s/q)
2026-05-05 12:32:25,647 INFO root | progress: 580/1000 (1359.8s, 2.3s/q)
2026-05-05 12:32:33,718 INFO root | progress: 585/1000 (1367.8s, 2.3s/q)
2026-05-05 12:32:43,931 INFO root | progress: 590/1000 (1378.1s, 2.3s/q)
2026-05-05 12:32:53,382 INFO root | progress: 595/1000 (1387.5s, 2.3s/q)
2026-05-05 12:33:14,568 INFO root | progress: 600/1000 (1408.7s, 2.3s/q)
2026-05-05 12:33:21,934 INFO root | progress: 605/1000 (1416.1s, 2.3s/q)
2026-05-05 12:33:35,040 INFO root | progress: 610/1000 (1429.2s, 2.3s/q)
2026-05-05 12:33:39,395 INFO root | progress: 615/1000 (1433.5s, 2.3s/q)
2026-05-05 12:33:57,153 INFO root | progress: 620/1000 (1451.3s, 2.3s/q)
2026-05-05 12:34:18,237 INFO root | progress: 625/1000 (1472.4s, 2.4s/q)
2026-05-05 12:34:27,249 INFO root | progress: 630/1000 (1481.4s, 2.4s/q)
2026-05-05 12:34:31,533 INFO root | progress: 635/1000 (1485.7s, 2.3s/q)
2026-05-05 12:34:39,833 INFO root | progress: 640/1000 (1494.0s, 2.3s/q)
2026-05-05 12:34:51,610 INFO root | progress: 645/1000 (1505.7s, 2.3s/q)
2026-05-05 12:35:11,895 INFO root | progress: 650/1000 (1526.0s, 2.3s/q)
2026-05-05 12:35:20,934 INFO root | progress: 655/1000 (1535.1s, 2.3s/q)
2026-05-05 12:35:34,819 INFO root | progress: 660/1000 (1549.0s, 2.3s/q)
2026-05-05 12:35:51,432 INFO root | progress: 665/1000 (1565.6s, 2.4s/q)
2026-05-05 12:35:59,083 INFO root | progress: 670/1000 (1573.2s, 2.3s/q)
2026-05-05 12:36:04,372 INFO root | progress: 675/1000 (1578.5s, 2.3s/q)
2026-05-05 12:36:16,146 INFO root | progress: 680/1000 (1590.3s, 2.3s/q)
2026-05-05 12:36:34,259 INFO root | progress: 685/1000 (1608.4s, 2.3s/q)
2026-05-05 12:36:45,130 INFO root | progress: 690/1000 (1619.3s, 2.3s/q)
2026-05-05 12:36:59,047 INFO root | progress: 695/1000 (1633.2s, 2.3s/q)
2026-05-05 12:37:18,558 INFO root | progress: 700/1000 (1652.7s, 2.4s/q)
2026-05-05 12:37:23,180 INFO root | progress: 705/1000 (1657.3s, 2.4s/q)
2026-05-05 12:37:36,820 INFO root | progress: 710/1000 (1671.0s, 2.4s/q)
2026-05-05 12:37:43,589 INFO root | progress: 715/1000 (1677.7s, 2.3s/q)
2026-05-05 12:38:03,273 INFO root | progress: 720/1000 (1697.4s, 2.4s/q)
2026-05-05 12:38:21,212 INFO root | progress: 725/1000 (1715.3s, 2.4s/q)
2026-05-05 12:38:25,472 INFO root | progress: 730/1000 (1719.6s, 2.4s/q)
2026-05-05 12:38:34,716 INFO root | progress: 735/1000 (1728.8s, 2.4s/q)
2026-05-05 12:38:50,344 INFO root | progress: 740/1000 (1744.5s, 2.4s/q)
2026-05-05 12:39:00,732 INFO root | progress: 745/1000 (1754.9s, 2.4s/q)
2026-05-05 12:39:16,109 INFO root | progress: 750/1000 (1770.2s, 2.4s/q)
2026-05-05 12:39:22,818 INFO root | progress: 755/1000 (1776.9s, 2.4s/q)
2026-05-05 12:39:39,821 INFO root | progress: 760/1000 (1794.0s, 2.4s/q)
2026-05-05 12:39:52,836 INFO root | progress: 765/1000 (1807.0s, 2.4s/q)
2026-05-05 12:40:02,145 INFO root | progress: 770/1000 (1816.3s, 2.4s/q)
2026-05-05 12:40:08,105 INFO root | progress: 775/1000 (1822.2s, 2.4s/q)
2026-05-05 12:40:28,452 INFO root | progress: 780/1000 (1842.6s, 2.4s/q)
2026-05-05 12:40:35,802 INFO root | progress: 785/1000 (1849.9s, 2.4s/q)
2026-05-05 12:40:46,364 INFO root | progress: 790/1000 (1860.5s, 2.4s/q)
2026-05-05 12:40:53,590 INFO root | progress: 795/1000 (1867.7s, 2.3s/q)
2026-05-05 12:41:05,935 INFO root | progress: 800/1000 (1880.1s, 2.4s/q)
2026-05-05 12:41:21,259 INFO root | progress: 805/1000 (1895.4s, 2.4s/q)
2026-05-05 12:41:30,762 INFO root | progress: 810/1000 (1904.9s, 2.4s/q)
2026-05-05 12:41:41,148 INFO root | progress: 815/1000 (1915.3s, 2.4s/q)
2026-05-05 12:41:50,816 INFO root | progress: 820/1000 (1924.9s, 2.3s/q)
2026-05-05 12:42:03,148 INFO root | progress: 825/1000 (1937.3s, 2.3s/q)
2026-05-05 12:42:10,964 INFO root | progress: 830/1000 (1945.1s, 2.3s/q)
2026-05-05 12:42:29,641 INFO root | progress: 835/1000 (1963.8s, 2.4s/q)
2026-05-05 12:42:43,472 INFO root | progress: 840/1000 (1977.6s, 2.4s/q)
2026-05-05 12:42:50,355 INFO root | progress: 845/1000 (1984.5s, 2.3s/q)
2026-05-05 12:43:05,646 INFO root | progress: 850/1000 (1999.8s, 2.4s/q)
2026-05-05 12:43:16,766 INFO root | progress: 855/1000 (2010.9s, 2.4s/q)
2026-05-05 12:43:31,361 INFO root | progress: 860/1000 (2025.5s, 2.4s/q)
2026-05-05 12:43:42,182 INFO root | progress: 865/1000 (2036.3s, 2.4s/q)
2026-05-05 12:43:52,800 INFO root | progress: 870/1000 (2046.9s, 2.4s/q)
2026-05-05 12:44:00,074 INFO root | progress: 875/1000 (2054.2s, 2.3s/q)
2026-05-05 12:44:14,469 INFO root | progress: 880/1000 (2068.6s, 2.4s/q)
2026-05-05 12:44:22,370 INFO root | progress: 885/1000 (2076.5s, 2.3s/q)
2026-05-05 12:44:34,566 INFO root | progress: 890/1000 (2088.7s, 2.3s/q)
2026-05-05 12:44:52,051 INFO root | progress: 895/1000 (2106.2s, 2.4s/q)
2026-05-05 12:44:59,005 INFO root | progress: 900/1000 (2113.1s, 2.3s/q)
2026-05-05 12:45:09,912 INFO root | progress: 905/1000 (2124.0s, 2.3s/q)
2026-05-05 12:45:25,674 INFO root | progress: 910/1000 (2139.8s, 2.4s/q)
2026-05-05 12:45:36,737 INFO root | progress: 915/1000 (2150.9s, 2.4s/q)
2026-05-05 12:45:46,854 INFO root | progress: 920/1000 (2161.0s, 2.3s/q)
2026-05-05 12:45:52,713 INFO root | progress: 925/1000 (2166.8s, 2.3s/q)
2026-05-05 12:45:59,157 INFO root | progress: 930/1000 (2173.3s, 2.3s/q)
2026-05-05 12:46:22,002 INFO root | progress: 935/1000 (2196.1s, 2.3s/q)
2026-05-05 12:46:36,819 INFO root | progress: 940/1000 (2211.0s, 2.4s/q)
2026-05-05 12:46:42,373 INFO root | progress: 945/1000 (2216.5s, 2.3s/q)
2026-05-05 12:46:49,434 INFO root | progress: 950/1000 (2223.6s, 2.3s/q)
2026-05-05 12:47:03,865 INFO root | progress: 955/1000 (2238.0s, 2.3s/q)
2026-05-05 12:47:13,146 INFO root | progress: 960/1000 (2247.3s, 2.3s/q)
2026-05-05 12:47:25,425 INFO root | progress: 965/1000 (2259.6s, 2.3s/q)
2026-05-05 12:47:36,789 INFO root | progress: 970/1000 (2270.9s, 2.3s/q)
2026-05-05 12:47:41,522 INFO root | progress: 975/1000 (2275.7s, 2.3s/q)
2026-05-05 12:47:53,498 INFO root | progress: 980/1000 (2287.6s, 2.3s/q)
2026-05-05 12:48:16,401 INFO root | progress: 985/1000 (2310.5s, 2.3s/q)
2026-05-05 12:48:19,668 INFO root | progress: 990/1000 (2313.8s, 2.3s/q)
2026-05-05 12:48:34,244 INFO root | progress: 995/1000 (2328.4s, 2.3s/q)
2026/05/05 12:49:09 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=2048. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-05 12:49:21,926 INFO root | progress: 1000/1000 (2376.1s, 2.4s/q)
2026-05-05 12:49:21,926 INFO root | done: 1000 predictions written to results/amas_pro/homogeneous_qwen3_14b/musique_verified_sas_strict_1000_20260505/predictions.jsonl
Eval summary: {
  "norm_em": 0.193,
  "token_f1": 0.2881,
  "contain": 0.225,
  "total": 1000,
  "answered": 999
}
