2026-05-05 11:20:29,989 INFO root | progress: 5/1000 (48.2s, 9.6s/q)
2026-05-05 11:25:42,729 INFO root | progress: 135/1000 (360.9s, 2.7s/q)
2026-05-05 11:25:51,919 INFO root | progress: 140/1000 (370.1s, 2.6s/q)
2026-05-05 11:25:56,411 INFO root | progress: 145/1000 (374.6s, 2.6s/q)
2026-05-05 11:26:03,150 INFO root | progress: 150/1000 (381.4s, 2.5s/q)
2026-05-05 11:26:24,384 INFO root | progress: 155/1000 (402.6s, 2.6s/q)
2026-05-05 11:26:34,113 INFO root | progress: 160/1000 (412.3s, 2.6s/q)
2026-05-05 11:26:50,778 INFO root | progress: 165/1000 (429.0s, 2.6s/q)
2026-05-05 11:27:00,436 INFO root | progress: 170/1000 (438.7s, 2.6s/q)
2026-05-05 11:27:12,822 INFO root | progress: 175/1000 (451.0s, 2.6s/q)
2026-05-05 11:27:23,873 INFO root | progress: 180/1000 (462.1s, 2.6s/q)
2026-05-05 11:27:31,153 INFO root | progress: 185/1000 (469.4s, 2.5s/q)
2026-05-05 11:27:40,739 INFO root | progress: 190/1000 (479.0s, 2.5s/q)
2026-05-05 11:27:51,202 INFO root | progress: 195/1000 (489.4s, 2.5s/q)
2026-05-05 11:28:12,721 INFO root | progress: 200/1000 (510.9s, 2.6s/q)
2026-05-05 11:28:20,620 INFO root | progress: 205/1000 (518.8s, 2.5s/q)
2026-05-05 11:28:31,578 INFO root | progress: 210/1000 (529.8s, 2.5s/q)
2026-05-05 11:28:45,036 INFO root | progress: 215/1000 (543.3s, 2.5s/q)
2026-05-05 11:29:09,274 INFO root | progress: 220/1000 (567.5s, 2.6s/q)
2026-05-05 11:29:22,095 INFO root | progress: 225/1000 (580.3s, 2.6s/q)
2026-05-05 11:29:27,365 INFO root | progress: 230/1000 (585.6s, 2.5s/q)
2026-05-05 11:29:35,042 INFO root | progress: 235/1000 (593.3s, 2.5s/q)
2026-05-05 11:29:49,656 INFO root | progress: 240/1000 (607.9s, 2.5s/q)
2026-05-05 11:30:05,064 INFO root | progress: 245/1000 (623.3s, 2.5s/q)
2026-05-05 11:30:15,568 INFO root | progress: 250/1000 (633.8s, 2.5s/q)
2026-05-05 11:30:26,647 INFO root | progress: 255/1000 (644.9s, 2.5s/q)
2026-05-05 11:30:32,056 INFO root | progress: 260/1000 (650.3s, 2.5s/q)
2026-05-05 11:30:54,861 INFO root | progress: 265/1000 (673.1s, 2.5s/q)
2026-05-05 11:31:00,261 INFO root | progress: 270/1000 (678.5s, 2.5s/q)
2026-05-05 11:31:13,105 INFO root | progress: 275/1000 (691.3s, 2.5s/q)
2026-05-05 11:31:35,599 INFO root | progress: 280/1000 (713.8s, 2.5s/q)
2026-05-05 11:31:40,769 INFO root | progress: 285/1000 (719.0s, 2.5s/q)
2026-05-05 11:31:48,614 INFO root | progress: 290/1000 (726.8s, 2.5s/q)
2026-05-05 11:32:03,146 INFO root | progress: 295/1000 (741.4s, 2.5s/q)
2026-05-05 11:32:11,730 INFO root | progress: 300/1000 (750.0s, 2.5s/q)
2026-05-05 11:32:31,958 INFO root | progress: 305/1000 (770.2s, 2.5s/q)
2026-05-05 11:32:49,472 INFO root | progress: 310/1000 (787.7s, 2.5s/q)
2026-05-05 11:32:55,534 INFO root | progress: 315/1000 (793.8s, 2.5s/q)
2026-05-05 11:33:07,074 INFO root | progress: 320/1000 (805.3s, 2.5s/q)
2026-05-05 11:33:17,519 INFO root | progress: 325/1000 (815.7s, 2.5s/q)
2026-05-05 11:33:37,779 INFO root | progress: 330/1000 (836.0s, 2.5s/q)
2026-05-05 11:33:48,052 INFO root | progress: 335/1000 (846.3s, 2.5s/q)
2026-05-05 11:34:04,517 INFO root | progress: 340/1000 (862.7s, 2.5s/q)
2026-05-05 11:34:12,330 INFO root | progress: 345/1000 (870.6s, 2.5s/q)
2026-05-05 11:34:20,674 INFO root | progress: 350/1000 (878.9s, 2.5s/q)
2026-05-05 11:34:37,366 INFO root | progress: 355/1000 (895.6s, 2.5s/q)
2026-05-05 11:34:49,779 INFO root | progress: 360/1000 (908.0s, 2.5s/q)
2026-05-05 11:35:00,577 INFO root | progress: 365/1000 (918.8s, 2.5s/q)
2026-05-05 11:35:11,589 INFO root | progress: 370/1000 (929.8s, 2.5s/q)
2026-05-05 11:35:30,553 INFO root | progress: 375/1000 (948.8s, 2.5s/q)
2026-05-05 11:35:40,483 INFO root | progress: 380/1000 (958.7s, 2.5s/q)
2026-05-05 11:35:50,626 INFO root | progress: 385/1000 (968.8s, 2.5s/q)
2026-05-05 11:36:04,517 INFO root | progress: 390/1000 (982.7s, 2.5s/q)
2026-05-05 11:36:16,601 INFO root | progress: 395/1000 (994.8s, 2.5s/q)
2026-05-05 11:36:26,516 INFO root | progress: 400/1000 (1004.7s, 2.5s/q)
2026-05-05 11:36:35,281 INFO root | progress: 405/1000 (1013.5s, 2.5s/q)
2026-05-05 11:36:53,315 INFO root | progress: 410/1000 (1031.5s, 2.5s/q)
2026-05-05 11:37:10,206 INFO root | progress: 415/1000 (1048.4s, 2.5s/q)
2026-05-05 11:37:19,492 INFO root | progress: 420/1000 (1057.7s, 2.5s/q)
2026-05-05 11:37:29,165 INFO root | progress: 425/1000 (1067.4s, 2.5s/q)
2026-05-05 11:37:36,726 INFO root | progress: 430/1000 (1074.9s, 2.5s/q)
2026-05-05 11:38:00,206 INFO root | progress: 435/1000 (1098.4s, 2.5s/q)
2026-05-05 11:38:13,898 INFO root | progress: 440/1000 (1112.1s, 2.5s/q)
2026-05-05 11:38:23,460 INFO root | progress: 445/1000 (1121.7s, 2.5s/q)
2026-05-05 11:38:33,776 INFO root | progress: 450/1000 (1132.0s, 2.5s/q)
2026-05-05 11:38:43,822 INFO root | progress: 455/1000 (1142.0s, 2.5s/q)
2026-05-05 11:39:06,342 INFO root | progress: 460/1000 (1164.6s, 2.5s/q)
2026-05-05 11:39:17,709 INFO root | progress: 465/1000 (1175.9s, 2.5s/q)
2026-05-05 11:39:31,346 INFO root | progress: 470/1000 (1189.6s, 2.5s/q)
2026-05-05 11:39:38,676 INFO root | progress: 475/1000 (1196.9s, 2.5s/q)
2026-05-05 11:39:42,332 INFO root | progress: 480/1000 (1200.6s, 2.5s/q)
2026-05-05 11:40:00,484 INFO root | progress: 485/1000 (1218.7s, 2.5s/q)
2026-05-05 11:40:16,566 INFO root | progress: 490/1000 (1234.8s, 2.5s/q)
2026-05-05 11:40:23,894 INFO root | progress: 495/1000 (1242.1s, 2.5s/q)
2026-05-05 11:40:33,772 INFO root | progress: 500/1000 (1252.0s, 2.5s/q)
2026-05-05 11:40:41,935 INFO root | progress: 505/1000 (1260.2s, 2.5s/q)
2026-05-05 11:41:04,057 INFO root | progress: 510/1000 (1282.3s, 2.5s/q)
2026-05-05 11:41:12,938 INFO root | progress: 515/1000 (1291.2s, 2.5s/q)
2026-05-05 11:41:25,971 INFO root | progress: 520/1000 (1304.2s, 2.5s/q)
2026-05-05 11:41:35,866 INFO root | progress: 525/1000 (1314.1s, 2.5s/q)
2026-05-05 11:41:50,484 INFO root | progress: 530/1000 (1328.7s, 2.5s/q)
2026-05-05 11:42:01,014 INFO root | progress: 535/1000 (1339.2s, 2.5s/q)
2026-05-05 11:42:17,681 INFO root | progress: 540/1000 (1355.9s, 2.5s/q)
2026-05-05 11:42:33,620 INFO root | progress: 545/1000 (1371.8s, 2.5s/q)
2026-05-05 11:42:36,259 INFO root | progress: 550/1000 (1374.5s, 2.5s/q)
2026-05-05 11:42:46,925 INFO root | progress: 555/1000 (1385.1s, 2.5s/q)
2026-05-05 11:42:59,957 INFO root | progress: 560/1000 (1398.2s, 2.5s/q)
2026-05-05 11:43:22,198 INFO root | progress: 565/1000 (1420.4s, 2.5s/q)
2026-05-05 11:43:32,402 INFO root | progress: 570/1000 (1430.6s, 2.5s/q)
2026-05-05 11:43:37,959 INFO root | progress: 575/1000 (1436.2s, 2.5s/q)
2026-05-05 11:43:44,987 INFO root | progress: 580/1000 (1443.2s, 2.5s/q)
2026-05-05 11:43:54,790 INFO root | progress: 585/1000 (1453.0s, 2.5s/q)
2026-05-05 11:44:13,509 INFO root | progress: 590/1000 (1471.7s, 2.5s/q)
2026-05-05 11:44:18,931 INFO root | progress: 595/1000 (1477.2s, 2.5s/q)
2026-05-05 11:44:33,986 INFO root | progress: 600/1000 (1492.2s, 2.5s/q)
2026-05-05 11:44:41,900 INFO root | progress: 605/1000 (1500.1s, 2.5s/q)
2026-05-05 11:44:58,630 INFO root | progress: 610/1000 (1516.8s, 2.5s/q)
2026-05-05 11:45:02,710 INFO root | progress: 615/1000 (1520.9s, 2.5s/q)
2026-05-05 11:45:27,272 INFO root | progress: 620/1000 (1545.5s, 2.5s/q)
2026-05-05 11:45:35,113 INFO root | progress: 625/1000 (1553.3s, 2.5s/q)
2026-05-05 11:45:45,155 INFO root | progress: 630/1000 (1563.4s, 2.5s/q)
2026-05-05 11:45:50,738 INFO root | progress: 635/1000 (1569.0s, 2.5s/q)
2026-05-05 11:46:03,571 INFO root | progress: 640/1000 (1581.8s, 2.5s/q)
2026-05-05 11:46:18,093 INFO root | progress: 645/1000 (1596.3s, 2.5s/q)
2026-05-05 11:46:35,475 INFO root | progress: 650/1000 (1613.7s, 2.5s/q)
2026-05-05 11:46:44,401 INFO root | progress: 655/1000 (1622.6s, 2.5s/q)
2026-05-05 11:46:48,873 INFO root | progress: 660/1000 (1627.1s, 2.5s/q)
2026-05-05 11:46:59,389 INFO root | progress: 665/1000 (1637.6s, 2.5s/q)
2026-05-05 11:47:13,472 INFO root | progress: 670/1000 (1651.7s, 2.5s/q)
2026-05-05 11:47:29,532 INFO root | progress: 675/1000 (1667.8s, 2.5s/q)
2026-05-05 11:47:37,996 INFO root | progress: 680/1000 (1676.2s, 2.5s/q)
2026-05-05 11:47:50,319 INFO root | progress: 685/1000 (1688.5s, 2.5s/q)
2026-05-05 11:48:05,674 INFO root | progress: 690/1000 (1703.9s, 2.5s/q)
2026-05-05 11:48:15,463 INFO root | progress: 695/1000 (1713.7s, 2.5s/q)
2026-05-05 11:48:21,950 INFO root | progress: 700/1000 (1720.2s, 2.5s/q)
2026-05-05 11:48:39,745 INFO root | progress: 705/1000 (1738.0s, 2.5s/q)
2026-05-05 11:48:57,840 INFO root | progress: 710/1000 (1756.1s, 2.5s/q)
2026-05-05 11:49:11,275 INFO root | progress: 715/1000 (1769.5s, 2.5s/q)
2026-05-05 11:49:25,185 INFO root | progress: 720/1000 (1783.4s, 2.5s/q)
2026-05-05 11:49:30,267 INFO root | progress: 725/1000 (1788.5s, 2.5s/q)
2026-05-05 11:49:39,139 INFO root | progress: 730/1000 (1797.4s, 2.5s/q)
2026-05-05 11:49:55,190 INFO root | progress: 735/1000 (1813.4s, 2.5s/q)
2026-05-05 11:50:10,918 INFO root | progress: 740/1000 (1829.1s, 2.5s/q)
2026-05-05 11:50:19,787 INFO root | progress: 745/1000 (1838.0s, 2.5s/q)
2026-05-05 11:50:32,139 INFO root | progress: 750/1000 (1850.4s, 2.5s/q)
2026-05-05 11:50:43,136 INFO root | progress: 755/1000 (1861.4s, 2.5s/q)
2026-05-05 11:50:55,783 INFO root | progress: 760/1000 (1874.0s, 2.5s/q)
2026-05-05 11:51:02,545 INFO root | progress: 765/1000 (1880.8s, 2.5s/q)
2026-05-05 11:51:10,484 INFO root | progress: 770/1000 (1888.7s, 2.5s/q)
2026-05-05 11:51:32,342 INFO root | progress: 775/1000 (1910.6s, 2.5s/q)
2026-05-05 11:51:44,170 INFO root | progress: 780/1000 (1922.4s, 2.5s/q)
2026-05-05 11:51:49,769 INFO root | progress: 785/1000 (1928.0s, 2.5s/q)
2026-05-05 11:51:57,806 INFO root | progress: 790/1000 (1936.0s, 2.5s/q)
2026-05-05 11:52:22,555 INFO root | progress: 795/1000 (1960.8s, 2.5s/q)
2026-05-05 11:52:35,599 INFO root | progress: 800/1000 (1973.8s, 2.5s/q)
2026-05-05 11:52:43,639 INFO root | progress: 805/1000 (1981.9s, 2.5s/q)
2026-05-05 11:52:54,120 INFO root | progress: 810/1000 (1992.3s, 2.5s/q)
2026-05-05 11:53:03,266 INFO root | progress: 815/1000 (2001.5s, 2.5s/q)
2026-05-05 11:53:15,476 INFO root | progress: 820/1000 (2013.7s, 2.5s/q)
2026-05-05 11:53:26,986 INFO root | progress: 825/1000 (2025.2s, 2.5s/q)
2026-05-05 11:53:39,989 INFO root | progress: 830/1000 (2038.2s, 2.5s/q)
2026-05-05 11:53:48,038 INFO root | progress: 835/1000 (2046.3s, 2.5s/q)
2026-05-05 11:54:08,773 INFO root | progress: 840/1000 (2067.0s, 2.5s/q)
2026-05-05 11:54:15,520 INFO root | progress: 845/1000 (2073.7s, 2.5s/q)
2026-05-05 11:54:24,785 INFO root | progress: 850/1000 (2083.0s, 2.5s/q)
2026-05-05 11:54:37,009 INFO root | progress: 855/1000 (2095.2s, 2.5s/q)
2026-05-05 11:54:43,863 INFO root | progress: 860/1000 (2102.1s, 2.4s/q)
2026-05-05 11:54:52,477 INFO root | progress: 865/1000 (2110.7s, 2.4s/q)
2026-05-05 11:55:18,598 INFO root | progress: 870/1000 (2136.8s, 2.5s/q)
2026-05-05 11:55:25,972 INFO root | progress: 875/1000 (2144.2s, 2.5s/q)
2026-05-05 11:55:38,240 INFO root | progress: 880/1000 (2156.5s, 2.5s/q)
2026-05-05 11:55:53,113 INFO root | progress: 885/1000 (2171.3s, 2.5s/q)
2026-05-05 11:56:04,612 INFO root | progress: 890/1000 (2182.8s, 2.5s/q)
2026-05-05 11:56:10,054 INFO root | progress: 895/1000 (2188.3s, 2.4s/q)
2026-05-05 11:56:17,320 INFO root | progress: 900/1000 (2195.5s, 2.4s/q)
2026-05-05 11:56:40,494 INFO root | progress: 905/1000 (2218.7s, 2.5s/q)
2026-05-05 11:56:56,126 INFO root | progress: 910/1000 (2234.3s, 2.5s/q)
2026-05-05 11:57:06,503 INFO root | progress: 915/1000 (2244.7s, 2.5s/q)
2026-05-05 11:57:12,173 INFO root | progress: 920/1000 (2250.4s, 2.4s/q)
2026-05-05 11:57:17,687 INFO root | progress: 925/1000 (2255.9s, 2.4s/q)
2026-05-05 11:57:39,831 INFO root | progress: 930/1000 (2278.1s, 2.4s/q)
2026-05-05 11:58:01,893 INFO root | progress: 935/1000 (2300.1s, 2.5s/q)
2026-05-05 11:58:05,530 INFO root | progress: 940/1000 (2303.8s, 2.5s/q)
2026-05-05 11:58:13,609 INFO root | progress: 945/1000 (2311.8s, 2.4s/q)
2026-05-05 11:58:20,405 INFO root | progress: 950/1000 (2318.6s, 2.4s/q)
2026-05-05 11:58:34,946 INFO root | progress: 955/1000 (2333.2s, 2.4s/q)
2026-05-05 11:58:53,335 INFO root | progress: 960/1000 (2351.6s, 2.4s/q)
2026-05-05 11:59:04,583 INFO root | progress: 965/1000 (2362.8s, 2.4s/q)
2026-05-05 11:59:18,876 INFO root | progress: 970/1000 (2377.1s, 2.5s/q)
2026-05-05 11:59:28,292 INFO root | progress: 975/1000 (2386.5s, 2.4s/q)
2026-05-05 11:59:33,140 INFO root | progress: 980/1000 (2391.4s, 2.4s/q)
2026-05-05 11:59:37,537 INFO root | progress: 985/1000 (2395.8s, 2.4s/q)
2026-05-05 11:59:54,294 INFO root | progress: 990/1000 (2412.5s, 2.4s/q)
2026-05-05 12:00:09,740 INFO root | progress: 995/1000 (2428.0s, 2.4s/q)
2026-05-05 12:00:27,196 INFO root | progress: 1000/1000 (2445.4s, 2.4s/q)
2026-05-05 12:00:27,196 INFO root | done: 1000 predictions written to results/amas_pro/homogeneous_qwen3_14b/2wiki_verified_sas_strict_1000_20260505/predictions.jsonl
