Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 12:32:35,473 INFO root | progress: 5/1000 (7.4s, 1.5s/q)
2026-05-12 12:43:16,421 INFO root | progress: 400/1000 (648.4s, 1.6s/q)
2026-05-12 12:43:27,776 INFO root | progress: 405/1000 (659.7s, 1.6s/q)
2026-05-12 12:43:33,692 INFO root | progress: 410/1000 (665.6s, 1.6s/q)
2026-05-12 12:43:36,073 INFO root | progress: 415/1000 (668.0s, 1.6s/q)
2026-05-12 12:43:46,338 INFO root | progress: 420/1000 (678.3s, 1.6s/q)
2026-05-12 12:43:58,270 INFO root | progress: 425/1000 (690.2s, 1.6s/q)
2026-05-12 12:44:06,866 INFO root | progress: 430/1000 (698.8s, 1.6s/q)
2026-05-12 12:44:15,329 INFO root | progress: 435/1000 (707.3s, 1.6s/q)
2026-05-12 12:44:20,118 INFO root | progress: 440/1000 (712.1s, 1.6s/q)
2026-05-12 12:44:26,864 INFO root | progress: 445/1000 (718.8s, 1.6s/q)
2026-05-12 12:44:35,844 INFO root | progress: 450/1000 (727.8s, 1.6s/q)
2026-05-12 12:44:43,929 INFO root | progress: 455/1000 (735.9s, 1.6s/q)
2026-05-12 12:44:52,589 INFO root | progress: 460/1000 (744.5s, 1.6s/q)
2026-05-12 12:44:57,224 INFO root | progress: 465/1000 (749.2s, 1.6s/q)
2026-05-12 12:45:04,899 INFO root | progress: 470/1000 (756.8s, 1.6s/q)
2026-05-12 12:45:14,453 INFO root | progress: 475/1000 (766.4s, 1.6s/q)
2026-05-12 12:45:23,809 INFO root | progress: 480/1000 (775.8s, 1.6s/q)
2026-05-12 12:45:29,003 INFO root | progress: 485/1000 (780.9s, 1.6s/q)
2026-05-12 12:45:39,292 INFO root | progress: 490/1000 (791.2s, 1.6s/q)
2026-05-12 12:45:55,816 INFO root | progress: 495/1000 (807.8s, 1.6s/q)
2026-05-12 12:46:01,819 INFO root | progress: 500/1000 (813.8s, 1.6s/q)
2026-05-12 12:46:06,802 INFO root | progress: 505/1000 (818.7s, 1.6s/q)
2026-05-12 12:46:10,509 INFO root | progress: 510/1000 (822.5s, 1.6s/q)
2026-05-12 12:46:19,369 INFO root | progress: 515/1000 (831.3s, 1.6s/q)
2026-05-12 12:46:25,966 INFO root | progress: 520/1000 (837.9s, 1.6s/q)
2026-05-12 12:46:39,334 INFO root | progress: 525/1000 (851.3s, 1.6s/q)
2026-05-12 12:46:46,049 INFO root | progress: 530/1000 (858.0s, 1.6s/q)
2026-05-12 12:46:52,298 INFO root | progress: 535/1000 (864.2s, 1.6s/q)
2026-05-12 12:46:58,936 INFO root | progress: 540/1000 (870.9s, 1.6s/q)
2026-05-12 12:47:03,585 INFO root | progress: 545/1000 (875.5s, 1.6s/q)
2026-05-12 12:47:15,343 INFO root | progress: 550/1000 (887.3s, 1.6s/q)
2026-05-12 12:47:22,101 INFO root | progress: 555/1000 (894.0s, 1.6s/q)
2026-05-12 12:47:30,689 INFO root | progress: 560/1000 (902.6s, 1.6s/q)
2026-05-12 12:47:35,525 INFO root | progress: 565/1000 (907.5s, 1.6s/q)
2026-05-12 12:47:42,515 INFO root | progress: 570/1000 (914.5s, 1.6s/q)
2026-05-12 12:47:47,824 INFO root | progress: 575/1000 (919.8s, 1.6s/q)
2026-05-12 12:47:58,123 INFO root | progress: 580/1000 (930.1s, 1.6s/q)
2026-05-12 12:48:10,487 INFO root | progress: 585/1000 (942.4s, 1.6s/q)
2026-05-12 12:48:18,449 INFO root | progress: 590/1000 (950.4s, 1.6s/q)
2026-05-12 12:48:21,638 INFO root | progress: 595/1000 (953.6s, 1.6s/q)
2026-05-12 12:48:31,362 INFO root | progress: 600/1000 (963.3s, 1.6s/q)
2026-05-12 12:48:38,258 INFO root | progress: 605/1000 (970.2s, 1.6s/q)
2026-05-12 12:48:50,395 INFO root | progress: 610/1000 (982.3s, 1.6s/q)
2026-05-12 12:48:55,861 INFO root | progress: 615/1000 (987.8s, 1.6s/q)
2026-05-12 12:49:08,017 INFO root | progress: 620/1000 (1000.0s, 1.6s/q)
2026-05-12 12:49:14,455 INFO root | progress: 625/1000 (1006.4s, 1.6s/q)
2026-05-12 12:49:19,132 INFO root | progress: 630/1000 (1011.1s, 1.6s/q)
2026-05-12 12:49:24,605 INFO root | progress: 635/1000 (1016.5s, 1.6s/q)
2026-05-12 12:49:29,575 INFO root | progress: 640/1000 (1021.5s, 1.6s/q)
2026-05-12 12:49:40,622 INFO root | progress: 645/1000 (1032.6s, 1.6s/q)
2026-05-12 12:49:48,531 INFO root | progress: 650/1000 (1040.5s, 1.6s/q)
2026-05-12 12:49:55,973 INFO root | progress: 655/1000 (1047.9s, 1.6s/q)
2026-05-12 12:50:00,103 INFO root | progress: 660/1000 (1052.0s, 1.6s/q)
2026-05-12 12:50:10,966 INFO root | progress: 665/1000 (1062.9s, 1.6s/q)
2026-05-12 12:50:17,693 INFO root | progress: 670/1000 (1069.6s, 1.6s/q)
2026-05-12 12:50:25,453 INFO root | progress: 675/1000 (1077.4s, 1.6s/q)
2026-05-12 12:50:30,780 INFO root | progress: 680/1000 (1082.7s, 1.6s/q)
2026-05-12 12:50:39,094 INFO root | progress: 685/1000 (1091.0s, 1.6s/q)
2026-05-12 12:50:56,843 INFO root | progress: 690/1000 (1108.8s, 1.6s/q)
2026-05-12 12:51:02,697 INFO root | progress: 695/1000 (1114.6s, 1.6s/q)
2026-05-12 12:51:05,656 INFO root | progress: 700/1000 (1117.6s, 1.6s/q)
2026-05-12 12:51:11,832 INFO root | progress: 705/1000 (1123.8s, 1.6s/q)
2026-05-12 12:51:21,181 INFO root | progress: 710/1000 (1133.1s, 1.6s/q)
2026-05-12 12:51:30,566 INFO root | progress: 715/1000 (1142.5s, 1.6s/q)
2026-05-12 12:51:38,625 INFO root | progress: 720/1000 (1150.6s, 1.6s/q)
2026-05-12 12:51:47,699 INFO root | progress: 725/1000 (1159.6s, 1.6s/q)
2026-05-12 12:51:52,446 INFO root | progress: 730/1000 (1164.4s, 1.6s/q)
2026-05-12 12:52:01,878 INFO root | progress: 735/1000 (1173.8s, 1.6s/q)
2026-05-12 12:52:06,612 INFO root | progress: 740/1000 (1178.6s, 1.6s/q)
2026-05-12 12:52:12,987 INFO root | progress: 745/1000 (1184.9s, 1.6s/q)
2026-05-12 12:52:24,223 INFO root | progress: 750/1000 (1196.2s, 1.6s/q)
2026-05-12 12:52:33,660 INFO root | progress: 755/1000 (1205.6s, 1.6s/q)
2026-05-12 12:52:39,698 INFO root | progress: 760/1000 (1211.6s, 1.6s/q)
2026-05-12 12:52:46,379 INFO root | progress: 765/1000 (1218.3s, 1.6s/q)
2026-05-12 12:52:53,106 INFO root | progress: 770/1000 (1225.0s, 1.6s/q)
2026-05-12 12:52:58,104 INFO root | progress: 775/1000 (1230.0s, 1.6s/q)
2026-05-12 12:53:06,883 INFO root | progress: 780/1000 (1238.8s, 1.6s/q)
2026-05-12 12:53:20,083 INFO root | progress: 785/1000 (1252.0s, 1.6s/q)
2026-05-12 12:53:26,181 INFO root | progress: 790/1000 (1258.1s, 1.6s/q)
2026-05-12 12:53:31,570 INFO root | progress: 795/1000 (1263.5s, 1.6s/q)
2026-05-12 12:53:38,700 INFO root | progress: 800/1000 (1270.6s, 1.6s/q)
2026-05-12 12:53:43,960 INFO root | progress: 805/1000 (1275.9s, 1.6s/q)
2026-05-12 12:54:01,436 INFO root | progress: 810/1000 (1293.4s, 1.6s/q)
2026-05-12 12:54:05,265 INFO root | progress: 815/1000 (1297.2s, 1.6s/q)
2026-05-12 12:54:15,878 INFO root | progress: 820/1000 (1307.8s, 1.6s/q)
2026-05-12 12:54:19,569 INFO root | progress: 825/1000 (1311.5s, 1.6s/q)
2026-05-12 12:54:25,457 INFO root | progress: 830/1000 (1317.4s, 1.6s/q)
2026-05-12 12:54:32,259 INFO root | progress: 835/1000 (1324.2s, 1.6s/q)
2026-05-12 12:54:37,486 INFO root | progress: 840/1000 (1329.4s, 1.6s/q)
2026-05-12 12:54:46,450 INFO root | progress: 845/1000 (1338.4s, 1.6s/q)
2026-05-12 12:54:53,318 INFO root | progress: 850/1000 (1345.3s, 1.6s/q)
2026-05-12 12:54:58,936 INFO root | progress: 855/1000 (1350.9s, 1.6s/q)
2026-05-12 12:55:07,408 INFO root | progress: 860/1000 (1359.4s, 1.6s/q)
2026-05-12 12:55:13,764 INFO root | progress: 865/1000 (1365.7s, 1.6s/q)
2026-05-12 12:55:18,277 INFO root | progress: 870/1000 (1370.2s, 1.6s/q)
2026-05-12 12:55:29,174 INFO root | progress: 875/1000 (1381.1s, 1.6s/q)
2026-05-12 12:55:39,910 INFO root | progress: 880/1000 (1391.9s, 1.6s/q)
2026-05-12 12:55:45,335 INFO root | progress: 885/1000 (1397.3s, 1.6s/q)
2026-05-12 12:55:52,335 INFO root | progress: 890/1000 (1404.3s, 1.6s/q)
2026-05-12 12:55:58,480 INFO root | progress: 895/1000 (1410.4s, 1.6s/q)
2026-05-12 12:56:08,287 INFO root | progress: 900/1000 (1420.2s, 1.6s/q)
2026-05-12 12:56:16,372 INFO root | progress: 905/1000 (1428.3s, 1.6s/q)
2026-05-12 12:56:26,665 INFO root | progress: 910/1000 (1438.6s, 1.6s/q)
2026-05-12 12:56:31,712 INFO root | progress: 915/1000 (1443.7s, 1.6s/q)
2026-05-12 12:56:37,330 INFO root | progress: 920/1000 (1449.3s, 1.6s/q)
2026-05-12 12:56:43,191 INFO root | progress: 925/1000 (1455.1s, 1.6s/q)
2026-05-12 12:56:48,513 INFO root | progress: 930/1000 (1460.5s, 1.6s/q)
2026-05-12 12:56:56,977 INFO root | progress: 935/1000 (1468.9s, 1.6s/q)
2026-05-12 12:57:10,530 INFO root | progress: 940/1000 (1482.5s, 1.6s/q)
2026-05-12 12:57:16,086 INFO root | progress: 945/1000 (1488.0s, 1.6s/q)
2026-05-12 12:57:24,469 INFO root | progress: 950/1000 (1496.4s, 1.6s/q)
2026-05-12 12:57:29,736 INFO root | progress: 955/1000 (1501.7s, 1.6s/q)
2026-05-12 12:57:43,738 INFO root | progress: 960/1000 (1515.7s, 1.6s/q)
2026-05-12 12:57:52,040 INFO root | progress: 965/1000 (1524.0s, 1.6s/q)
2026/05/12 12:57:56 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 12:58:04,163 INFO root | progress: 970/1000 (1536.1s, 1.6s/q)
2026-05-12 12:58:08,376 INFO root | progress: 975/1000 (1540.3s, 1.6s/q)
2026-05-12 12:58:13,796 INFO root | progress: 980/1000 (1545.7s, 1.6s/q)
2026-05-12 12:58:21,309 INFO root | progress: 985/1000 (1553.3s, 1.6s/q)
2026-05-12 12:58:30,442 INFO root | progress: 990/1000 (1562.4s, 1.6s/q)
2026-05-12 12:58:44,335 INFO root | progress: 995/1000 (1576.3s, 1.6s/q)
2026-05-12 12:58:55,149 INFO root | progress: 1000/1000 (1587.1s, 1.6s/q)
2026-05-12 12:58:55,149 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_v10_1000q_20260512_1158/hotpot/predictions.jsonl
