Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 11:59:40,024 INFO root | progress: 5/1000 (36.8s, 7.4s/q)
2026-05-12 12:08:10,207 INFO root | progress: 265/1000 (546.9s, 2.1s/q)
2026-05-12 12:08:23,811 INFO root | progress: 270/1000 (560.6s, 2.1s/q)
2026-05-12 12:08:31,596 INFO root | progress: 275/1000 (568.3s, 2.1s/q)
2026-05-12 12:08:41,038 INFO root | progress: 280/1000 (577.8s, 2.1s/q)
2026-05-12 12:08:49,621 INFO root | progress: 285/1000 (586.4s, 2.1s/q)
2026-05-12 12:08:54,460 INFO root | progress: 290/1000 (591.2s, 2.0s/q)
2026-05-12 12:09:02,869 INFO root | progress: 295/1000 (599.6s, 2.0s/q)
2026-05-12 12:09:14,630 INFO root | progress: 300/1000 (611.4s, 2.0s/q)
2026-05-12 12:09:30,447 INFO root | progress: 305/1000 (627.2s, 2.1s/q)
2026-05-12 12:09:40,805 INFO root | progress: 310/1000 (637.5s, 2.1s/q)
2026-05-12 12:09:51,867 INFO root | progress: 315/1000 (648.6s, 2.1s/q)
2026-05-12 12:09:57,133 INFO root | progress: 320/1000 (653.9s, 2.0s/q)
2026-05-12 12:10:06,547 INFO root | progress: 325/1000 (663.3s, 2.0s/q)
2026-05-12 12:10:12,110 INFO root | progress: 330/1000 (668.9s, 2.0s/q)
2026-05-12 12:10:26,306 INFO root | progress: 335/1000 (683.0s, 2.0s/q)
2026-05-12 12:10:36,743 INFO root | progress: 340/1000 (693.5s, 2.0s/q)
2026-05-12 12:10:44,468 INFO root | progress: 345/1000 (701.2s, 2.0s/q)
2026-05-12 12:10:48,674 INFO root | progress: 350/1000 (705.4s, 2.0s/q)
2026-05-12 12:11:01,425 INFO root | progress: 355/1000 (718.2s, 2.0s/q)
2026-05-12 12:11:16,512 INFO root | progress: 360/1000 (733.3s, 2.0s/q)
2026-05-12 12:11:19,700 INFO root | progress: 365/1000 (736.4s, 2.0s/q)
2026-05-12 12:11:30,681 INFO root | progress: 370/1000 (747.4s, 2.0s/q)
2026-05-12 12:11:36,946 INFO root | progress: 375/1000 (753.7s, 2.0s/q)
2026-05-12 12:11:52,389 INFO root | progress: 380/1000 (769.1s, 2.0s/q)
2026-05-12 12:11:57,347 INFO root | progress: 385/1000 (774.1s, 2.0s/q)
2026-05-12 12:12:08,713 INFO root | progress: 390/1000 (785.5s, 2.0s/q)
2026-05-12 12:12:13,198 INFO root | progress: 395/1000 (789.9s, 2.0s/q)
2026-05-12 12:12:17,633 INFO root | progress: 400/1000 (794.4s, 2.0s/q)
2026-05-12 12:12:33,932 INFO root | progress: 405/1000 (810.7s, 2.0s/q)
2026-05-12 12:12:47,012 INFO root | progress: 410/1000 (823.8s, 2.0s/q)
2026-05-12 12:12:54,260 INFO root | progress: 415/1000 (831.0s, 2.0s/q)
2026-05-12 12:12:59,942 INFO root | progress: 420/1000 (836.7s, 2.0s/q)
2026-05-12 12:13:09,795 INFO root | progress: 425/1000 (846.5s, 2.0s/q)
2026-05-12 12:13:18,385 INFO root | progress: 430/1000 (855.1s, 2.0s/q)
2026-05-12 12:13:35,492 INFO root | progress: 435/1000 (872.2s, 2.0s/q)
2026-05-12 12:13:46,575 INFO root | progress: 440/1000 (883.3s, 2.0s/q)
2026-05-12 12:13:49,802 INFO root | progress: 445/1000 (886.5s, 2.0s/q)
2026-05-12 12:13:58,052 INFO root | progress: 450/1000 (894.8s, 2.0s/q)
2026-05-12 12:14:04,721 INFO root | progress: 455/1000 (901.5s, 2.0s/q)
2026-05-12 12:14:24,610 INFO root | progress: 460/1000 (921.4s, 2.0s/q)
2026-05-12 12:14:35,333 INFO root | progress: 465/1000 (932.1s, 2.0s/q)
2026-05-12 12:14:39,985 INFO root | progress: 470/1000 (936.7s, 2.0s/q)
2026-05-12 12:14:52,609 INFO root | progress: 475/1000 (949.3s, 2.0s/q)
2026-05-12 12:15:07,036 INFO root | progress: 480/1000 (963.8s, 2.0s/q)
2026-05-12 12:15:12,356 INFO root | progress: 485/1000 (969.1s, 2.0s/q)
2026-05-12 12:15:22,943 INFO root | progress: 490/1000 (979.7s, 2.0s/q)
2026-05-12 12:15:29,004 INFO root | progress: 495/1000 (985.7s, 2.0s/q)
2026-05-12 12:15:42,729 INFO root | progress: 500/1000 (999.5s, 2.0s/q)
2026-05-12 12:15:50,992 INFO root | progress: 505/1000 (1007.7s, 2.0s/q)
2026-05-12 12:16:08,428 INFO root | progress: 510/1000 (1025.2s, 2.0s/q)
2026-05-12 12:16:14,460 INFO root | progress: 515/1000 (1031.2s, 2.0s/q)
2026-05-12 12:16:26,328 INFO root | progress: 520/1000 (1043.1s, 2.0s/q)
2026-05-12 12:16:38,429 INFO root | progress: 525/1000 (1055.2s, 2.0s/q)
2026-05-12 12:16:48,890 INFO root | progress: 530/1000 (1065.6s, 2.0s/q)
2026-05-12 12:16:55,618 INFO root | progress: 535/1000 (1072.4s, 2.0s/q)
2026-05-12 12:17:04,533 INFO root | progress: 540/1000 (1081.3s, 2.0s/q)
2026-05-12 12:17:18,409 INFO root | progress: 545/1000 (1095.1s, 2.0s/q)
2026-05-12 12:17:28,348 INFO root | progress: 550/1000 (1105.1s, 2.0s/q)
2026-05-12 12:17:29,232 INFO root | progress: 555/1000 (1106.0s, 2.0s/q)
2026-05-12 12:17:46,980 INFO root | progress: 560/1000 (1123.7s, 2.0s/q)
2026-05-12 12:17:58,937 INFO root | progress: 565/1000 (1135.7s, 2.0s/q)
2026-05-12 12:18:06,349 INFO root | progress: 570/1000 (1143.1s, 2.0s/q)
2026-05-12 12:18:13,214 INFO root | progress: 575/1000 (1150.0s, 2.0s/q)
2026-05-12 12:18:21,478 INFO root | progress: 580/1000 (1158.2s, 2.0s/q)
2026-05-12 12:18:40,431 INFO root | progress: 585/1000 (1177.2s, 2.0s/q)
2026-05-12 12:18:47,796 INFO root | progress: 590/1000 (1184.5s, 2.0s/q)
2026-05-12 12:18:53,498 INFO root | progress: 595/1000 (1190.2s, 2.0s/q)
2026-05-12 12:19:04,998 INFO root | progress: 600/1000 (1201.7s, 2.0s/q)
2026-05-12 12:19:19,663 INFO root | progress: 605/1000 (1216.4s, 2.0s/q)
2026-05-12 12:19:25,514 INFO root | progress: 610/1000 (1222.3s, 2.0s/q)
2026-05-12 12:19:31,054 INFO root | progress: 615/1000 (1227.8s, 2.0s/q)
2026-05-12 12:19:49,444 INFO root | progress: 620/1000 (1246.2s, 2.0s/q)
2026-05-12 12:20:02,719 INFO root | progress: 625/1000 (1259.5s, 2.0s/q)
2026-05-12 12:20:07,860 INFO root | progress: 630/1000 (1264.6s, 2.0s/q)
2026-05-12 12:20:12,992 INFO root | progress: 635/1000 (1269.7s, 2.0s/q)
2026-05-12 12:20:21,058 INFO root | progress: 640/1000 (1277.8s, 2.0s/q)
2026-05-12 12:20:37,944 INFO root | progress: 645/1000 (1294.7s, 2.0s/q)
2026-05-12 12:20:50,506 INFO root | progress: 650/1000 (1307.2s, 2.0s/q)
2026-05-12 12:20:54,378 INFO root | progress: 655/1000 (1311.1s, 2.0s/q)
2026-05-12 12:21:02,497 INFO root | progress: 660/1000 (1319.2s, 2.0s/q)
2026-05-12 12:21:09,387 INFO root | progress: 665/1000 (1326.1s, 2.0s/q)
2026-05-12 12:21:18,365 INFO root | progress: 670/1000 (1335.1s, 2.0s/q)
2026-05-12 12:21:29,624 INFO root | progress: 675/1000 (1346.4s, 2.0s/q)
2026-05-12 12:21:43,619 INFO root | progress: 680/1000 (1360.4s, 2.0s/q)
2026-05-12 12:21:51,849 INFO root | progress: 685/1000 (1368.6s, 2.0s/q)
2026-05-12 12:22:07,647 INFO root | progress: 690/1000 (1384.4s, 2.0s/q)
2026-05-12 12:22:13,465 INFO root | progress: 695/1000 (1390.2s, 2.0s/q)
2026-05-12 12:22:19,842 INFO root | progress: 700/1000 (1396.6s, 2.0s/q)
2026-05-12 12:22:34,987 INFO root | progress: 705/1000 (1411.7s, 2.0s/q)
2026-05-12 12:22:48,186 INFO root | progress: 710/1000 (1424.9s, 2.0s/q)
2026-05-12 12:22:57,018 INFO root | progress: 715/1000 (1433.8s, 2.0s/q)
2026-05-12 12:23:06,672 INFO root | progress: 720/1000 (1443.4s, 2.0s/q)
2026-05-12 12:23:14,805 INFO root | progress: 725/1000 (1451.5s, 2.0s/q)
2026-05-12 12:23:23,710 INFO root | progress: 730/1000 (1460.4s, 2.0s/q)
2026-05-12 12:23:37,335 INFO root | progress: 735/1000 (1474.1s, 2.0s/q)
2026-05-12 12:23:49,030 INFO root | progress: 740/1000 (1485.8s, 2.0s/q)
2026-05-12 12:23:55,432 INFO root | progress: 745/1000 (1492.2s, 2.0s/q)
2026-05-12 12:24:04,028 INFO root | progress: 750/1000 (1500.8s, 2.0s/q)
2026-05-12 12:24:13,479 INFO root | progress: 755/1000 (1510.2s, 2.0s/q)
2026-05-12 12:24:27,245 INFO root | progress: 760/1000 (1524.0s, 2.0s/q)
2026-05-12 12:24:34,908 INFO root | progress: 765/1000 (1531.6s, 2.0s/q)
2026-05-12 12:24:40,737 INFO root | progress: 770/1000 (1537.5s, 2.0s/q)
2026-05-12 12:24:49,386 INFO root | progress: 775/1000 (1546.1s, 2.0s/q)
2026-05-12 12:25:01,235 INFO root | progress: 780/1000 (1558.0s, 2.0s/q)
2026-05-12 12:25:13,580 INFO root | progress: 785/1000 (1570.3s, 2.0s/q)
2026-05-12 12:25:23,575 INFO root | progress: 790/1000 (1580.3s, 2.0s/q)
2026-05-12 12:25:33,045 INFO root | progress: 795/1000 (1589.8s, 2.0s/q)
2026-05-12 12:25:47,162 INFO root | progress: 800/1000 (1603.9s, 2.0s/q)
2026-05-12 12:25:58,032 INFO root | progress: 805/1000 (1614.8s, 2.0s/q)
2026-05-12 12:26:02,792 INFO root | progress: 810/1000 (1619.5s, 2.0s/q)
2026-05-12 12:26:09,720 INFO root | progress: 815/1000 (1626.5s, 2.0s/q)
2026-05-12 12:26:20,985 INFO root | progress: 820/1000 (1637.7s, 2.0s/q)
2026-05-12 12:26:32,343 INFO root | progress: 825/1000 (1649.1s, 2.0s/q)
2026-05-12 12:26:42,591 INFO root | progress: 830/1000 (1659.3s, 2.0s/q)
2026-05-12 12:26:58,521 INFO root | progress: 835/1000 (1675.3s, 2.0s/q)
2026-05-12 12:27:07,443 INFO root | progress: 840/1000 (1684.2s, 2.0s/q)
2026-05-12 12:27:11,649 INFO root | progress: 845/1000 (1688.4s, 2.0s/q)
2026-05-12 12:27:17,473 INFO root | progress: 850/1000 (1694.2s, 2.0s/q)
2026-05-12 12:27:25,884 INFO root | progress: 855/1000 (1702.6s, 2.0s/q)
2026-05-12 12:27:37,939 INFO root | progress: 860/1000 (1714.7s, 2.0s/q)
2026-05-12 12:27:47,362 INFO root | progress: 865/1000 (1724.1s, 2.0s/q)
2026-05-12 12:28:00,809 INFO root | progress: 870/1000 (1737.5s, 2.0s/q)
2026-05-12 12:28:08,960 INFO root | progress: 875/1000 (1745.7s, 2.0s/q)
2026-05-12 12:28:19,856 INFO root | progress: 880/1000 (1756.6s, 2.0s/q)
2026-05-12 12:28:31,642 INFO root | progress: 885/1000 (1768.4s, 2.0s/q)
2026-05-12 12:28:40,656 INFO root | progress: 890/1000 (1777.4s, 2.0s/q)
2026-05-12 12:28:48,828 INFO root | progress: 895/1000 (1785.6s, 2.0s/q)
2026-05-12 12:28:53,573 INFO root | progress: 900/1000 (1790.3s, 2.0s/q)
2026-05-12 12:29:10,584 INFO root | progress: 905/1000 (1807.3s, 2.0s/q)
2026-05-12 12:29:21,618 INFO root | progress: 910/1000 (1818.4s, 2.0s/q)
2026-05-12 12:29:34,938 INFO root | progress: 915/1000 (1831.7s, 2.0s/q)
2026-05-12 12:29:40,734 INFO root | progress: 920/1000 (1837.5s, 2.0s/q)
2026-05-12 12:29:45,765 INFO root | progress: 925/1000 (1842.5s, 2.0s/q)
2026/05/12 12:29:49 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 12:30:02,338 INFO root | progress: 930/1000 (1859.1s, 2.0s/q)
2026-05-12 12:30:16,592 INFO root | progress: 935/1000 (1873.3s, 2.0s/q)
2026-05-12 12:30:27,213 INFO root | progress: 940/1000 (1884.0s, 2.0s/q)
2026-05-12 12:30:32,045 INFO root | progress: 945/1000 (1888.8s, 2.0s/q)
2026-05-12 12:30:39,787 INFO root | progress: 950/1000 (1896.5s, 2.0s/q)
2026-05-12 12:30:47,364 INFO root | progress: 955/1000 (1904.1s, 2.0s/q)
2026-05-12 12:31:00,730 INFO root | progress: 960/1000 (1917.5s, 2.0s/q)
2026-05-12 12:31:17,411 INFO root | progress: 965/1000 (1934.2s, 2.0s/q)
2026-05-12 12:31:21,151 INFO root | progress: 970/1000 (1937.9s, 2.0s/q)
2026-05-12 12:31:31,048 INFO root | progress: 975/1000 (1947.8s, 2.0s/q)
2026-05-12 12:31:36,724 INFO root | progress: 980/1000 (1953.5s, 2.0s/q)
2026-05-12 12:31:53,047 INFO root | progress: 985/1000 (1969.8s, 2.0s/q)
2026-05-12 12:32:01,769 INFO root | progress: 990/1000 (1978.5s, 2.0s/q)
2026-05-12 12:32:10,025 INFO root | progress: 995/1000 (1986.8s, 2.0s/q)
2026-05-12 12:32:21,240 INFO root | progress: 1000/1000 (1998.0s, 2.0s/q)
2026-05-12 12:32:21,240 INFO root | done: 1000 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_v10_1000q_20260512_1158/2wiki/predictions.jsonl
